"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"ACTRT2","Actrt2",0,0,0,0,0,0,0,0,0.22107,0,0.07369,0.931367526939806
"ACTRT3","Actrt3",0.065465,0.160985,0.13359,5,3,4,0.120013333333333,1.09335,0.69083,2.84029,1.54149,0.440691615286046
"ACVR1","Acvr1",6.331841,5.288368,7.568124,673,151,282,6.396111,20.72387,14.34167,7.86543,14.3103233333333,0.48308000026997
"ACVR1B","Acvr1b",11.607059,11.481997,11.118233,2190,527,822,11.4024296666667,22.71177,19.23276,27.72562,23.2233833333333,0.512002369611182
"ACVR1C","Acvr1c",0.080072,0.045659,0.043683,23,3,6,0.0564713333333333,1.87194,0.4145,0.61176,0.966066666666667,0.537352751686955
"ACVR2A","Acvr2a",7.64131,6.40039,7.648165,1424,353,587,7.229955,7.15644,6.13459,6.68561,6.65888,1.07456377433776
"ACVR2B","Acvr2b",1.358074,0.918885,2.699623,132,27,71,1.65886066666667,0.71233,0.63557,0.50251,0.616803333333333,1.64451706144429
"ACVRL1","Acvrl1",6.082505,9.150695,10.053328,277,93,123,8.42884266666667,30.6965,35.06662,9.85363,25.2055833333333,0.359802815557753
"ACY1","Acy1",4.989371,3.982819,4.037825,145,35,48,4.33667166666667,21.70125,22.05135,19.77281,21.1751366666667,0.240660147754069
"ACY3","Acy3",1.653723,1.194308,1.348363,53,11,18,1.398798,3.59479,5.22269,3.60499,4.14082333333333,0.46661747437343
"ACYP1","Acyp1",26.517249,34.281691,30.917967,451,147,210,30.5723023333333,28.46012,29.12547,44.26487,33.9501533333333,0.903352326732758
"ACYP2","Acyp2",48.054839,48.618364,51.955606,1220,310,511,49.5429363333333,276.00348,372.55176,479.90019,376.15181,0.134012180223484
"ADA","Ada",2.553355,2.584854,2.5156,167,36,64,2.55126966666667,7.9516,7.84785,7.82173,7.87372666666667,0.400200479467852
"ADAD1","Adad1",0,0,0,0,0,0,0,0,0,0,0,1
"ADAD2","Adad2",0,0,0,0,0,0,0,1.87194,1.43693,0.96133,1.4234,0.412643393579269
"ADAL","Adal",9.814622,8.060594,10.907806,724,153,280,9.59434066666667,17.52666,9.11898,13.39307,13.3462366666667,0.738475247050853
"ADAM10","Adam10",20.803336,22.193819,23.33995,3832,1035,1664,22.1123683333333,21.23741,19.75779,11.42672,17.4739733333333,1.25107728133562
"ADAM11","Adam11",137.812725,161.782235,134.020864,11859,2760,4460,144.538608,12.93792,7.79258,39.74225,20.1575833333333,6.87879167044125
"ADAM12","Adam12",0.563817,0.709663,0.437105,105,22,29,0.570195,2.89902,4.17262,1.76972,2.94712,0.397807768702244
"ADAM15","Adam15",63.263206,51.405287,70.5958,3352,696,1175,61.7547643333333,165.77438,142.67058,170.98561,159.81019,0.390241217508252
"ADAM17","Adam17",8.31185,6.102938,11.098401,847,190,321,8.50439633333333,12.24216,12.10337,18.09048,14.1453366666667,0.62754605873183
"ADAM18","Adam18",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM19","Adam19",16.653565,13.812622,15.82849,4496,862,1569,15.431559,2.30265,1.38166,4.47892,2.72107666666667,4.41580770081777
"ADAM1A","Adam1a",4.005928,4.500711,4.215947,647,182,278,4.240862,4.73783,4.17262,2.40332,3.77125666666667,1.0984238254492
"ADAM1B","Adam1b",0.010781,0.08714,0.030064,1,3,2,0.0426616666666667,0.5798,1.1606,0.41512,0.718506666666667,0.606725412761467
"ADAM2","Adam2",0,0.078051,0,0,1,0,0.026017,0,0,0,0,1.026017
"ADAM20","Adam25",0,0,0,0,0,0,0,0.11596,0,0.08739,0.0677833333333333,0.936519581063574
"ADAM21","Adam21",0.204589,0.03484,0.152023,24,1,7,0.130484,0.79516,0.1658,0.24033,0.40043,0.807240633234078
"ADAM22","Adam22",73.005469,65.709896,69.824886,12397,2947,4961,69.513417,11.67892,15.08777,11.75444,12.8403766666667,5.0947614142486
"ADAM23","Adam23",107.87443,102.211616,126.643939,15260,3452,6510,112.243328333333,66.1971,41.50517,40.09182,49.2646966666667,2.25293965433261
"ADAM24P","Adam24",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM28","Adam28",0.058131,0.12204,0.083089,7,4,4,0.0877533333333333,13.13671,4.58712,6.24864,7.99082333333333,0.120984841210316
"ADAM29","Adam29",0,0,0,0,0,0,0,0.19879,0.4145,0.15294,0.25541,0.796552520690452
"ADAM32","Adam32",0.996486,0.363115,0.343112,14,7,4,0.567571,3.56166,2.76333,7.29737,4.54078666666667,0.282914880919436
"ADAM33","Adam33",1.08604,1.806548,0.918762,72,23,28,1.27045,12.52378,18.43139,13.17459,14.70992,0.144523333027794
"ADAM3A","Adam3",0,0,0,0,0,0,0,0.34788,1.79616,0.78654,0.97686,0.505852715923232
"ADAM5","Adam5",0.725722,0.804606,0.833005,67,17,29,0.787777666666667,0,0,0,0,1.78777766666667
"ADAM7","Adam7",0.220917,0.074536,0.327898,20,2,9,0.207783666666667,0.06626,0,0,0.0220866666666667,1.18168420160065
"ADAM8","Adam8",7.150305,7.312317,5.429994,379,89,132,6.630872,15.12461,6.88068,5.57134,9.19221,0.748696504487251
"ADAM9","Adam9",30.134785,39.35857,31.863215,4872,1257,2019,33.7855233333333,14.44541,11.79941,14.33255,13.52579,2.39474227104573
"ADAMDEC1","Adamdec1",0,0,0.052747,0,0,2,0.0175823333333333,0,0.0829,0.10924,0.0640466666666667,0.956332429028802
"ADAMTS1","Adamts1",1.972872,2.418183,2.902107,371,102,193,2.431054,13.58399,6.18985,13.98298,11.2522733333333,0.280034072588434
"ADAMTS10","Adamts10",6.12289,6.497636,5.084381,491,119,180,5.90163566666667,7.98474,9.89271,21.2585,13.0453166666667,0.491383414874946
"ADAMTS12","Adamts12",0.178758,0.087886,0.199341,55,8,29,0.155328333333333,4.53904,1.21586,1.13612,2.29700666666667,0.350417348261352
"ADAMTS13","Adamts13",0.247012,0,0.680334,5,0,3,0.309115333333333,12.95449,16.49706,14.96616,14.8059033333333,0.0828244552510022
"ADAMTS15","Adamts15",3.714761,5.700539,6.051831,943,226,410,5.15571033333333,0.0994,0.35923,0.6336,0.364076666666667,4.51273046725135
"ADAMTS16","Adamts16",0.211167,0.245886,0.270788,42,11,23,0.242613666666667,0.21536,0.11053,0.61176,0.31255,0.946717204423959
"ADAMTS18","Adamts18",0.220331,0.258775,0.412392,37,12,28,0.297166,1.37496,0.69083,0.65545,0.90708,0.680184365627032
"ADAMTS19","Adamts19",0.154421,0.135047,0.096842,31,6,8,0.12877,6.75886,4.44896,2.7092,4.63900666666667,0.200171779663321
"ADAMTS2","Adamts2",6.094016,1.726416,1.766584,414,103,172,3.195672,1.65658,2.90149,7.55955,4.03920666666667,0.832605661473168
"ADAMTS20","Adamts20",1.574943,1.493663,1.521023,361,75,147,1.52987633333333,0,0,0,0,2.52987633333333
"ADAMTS4","Adamts4",0.058826,0.154843,0.136769,11,7,10,0.116812666666667,13.10358,4.44896,8.8923,8.81494666666667,0.113786931768011
"ADAMTS5","Adamts5",4.137986,4.408364,4.740094,1902,504,861,4.42881466666667,0.11596,0.13817,0.19664,0.150256666666667,4.71965503351426
"ADAMTS7","Adamts7",1.506469,1.401897,1.187099,135,33,69,1.365155,1.02708,2.01723,3.40835,2.15088666666667,0.750631568256977
"ADAMTS8","Adamts8",1.705504,1.753598,1.893282,241,60,111,1.784128,8.99525,9.03608,8.34609,8.79247333333333,0.284313054039463
"ADAMTSL1","Adamtsl1",1.041698,1.147851,1.06388,117,34,53,1.08447633333333,1.27557,0.88426,2.42517,1.52833333333333,0.824446802900461
"ADAMTSL2","Adamtsl2",2.665958,2.016539,2.342673,119,34,44,2.34172333333333,16.7812,10.74934,12.2788,13.26978,0.234181839757399
"ADAMTSL4","Adamtsl4",11.314464,7.309392,8.231005,298,67,137,8.95162033333333,5.01945,6.07932,1.26721,4.12199333333333,1.94291942329744
"ADAP2","Adap2",0.756104,1.038981,1.135843,42,14,31,0.976976,6.97422,6.07932,4.93774,5.99709333333333,0.282542465252238
"ADAR","Adar",17.754365,14.530618,18.285544,3192,734,1207,16.8568423333333,103.02297,85.91184,100.5682,96.5010033333333,0.183145216180852
"ADARB1","Adarb1",11.689801,9.665161,10.36096,2984,649,1040,10.571974,17.26161,16.7734,16.05858,16.6978633333333,0.653862773265097
"ADARB2","Adarb2",0.098649,0.117972,0.093987,21,5,8,0.103536,27.97971,22.38295,18.57114,22.9779333333333,0.0460229822420058
"ADAT1","Adat1",2.988552,2.521812,2.702469,384,77,129,2.737611,23.15905,21.52632,29.91046,24.8652766666667,0.144503035794578
"ADAT2","Adat2",1.887569,1.711842,1.641896,104,23,36,1.74710233333333,5.16854,2.54226,5.11253,4.27444333333333,0.520832656589985
"ADAT3","Adat3",2.379345,1.291363,1.587192,51,3,15,1.75263333333333,1.42466,1.4922,2.42517,1.78067666666667,0.989914924784495
"ADCK1","Adck1",8.364382,8.074955,7.663834,768,185,269,8.03439033333333,13.93187,9.28478,12.82501,12.0138866666667,0.694211542234628
"ADCK2","Adck2",23.992903,19.824526,20.347792,629,144,245,21.388407,22.14853,18.37613,17.87199,19.46555,1.09395579400505
"ADCK5","Adck5",23.297127,9.207389,22.120758,283,63,104,18.2084246666667,11.61265,9.42295,24.90718,15.31426,1.17740091592672
"ADCY1","Adcy1",8.226906,7.911924,8.117026,4358,1027,1689,8.08528533333333,10.00577,13.98244,27.22311,17.07044,0.502770565262015
"ADCY10","Adcy10",0.008435,0.051925,0.226777,2,1,2,0.0957123333333333,0.69577,0.85663,0.15294,0.568446666666667,0.698597125818751
"ADCY2","Adcy2",7.522754,6.030767,7.545049,1277,248,510,7.03285666666667,383.03539,425.58001,759.84379,522.81973,0.0153351548378421
"ADCY3","Adcy3",8.456142,10.516189,8.114078,940,226,368,9.028803,177.73491,174.06197,95.73971,149.178863333333,0.0667790578341262
"ADCY4","Adcy4",0.544269,0.77078,0.996493,76,13,27,0.770514,22.76147,22.43822,10.77126,18.6569833333333,0.0900704838568821
"ADCY5","Adcy5",14.862687,15.095945,10.672673,3395,732,1242,13.5437683333333,207.80191,157.17805,57.5487,140.842886666667,0.102534351035251
"ADCY6","Adcy6",18.039716,27.817246,12.610773,1083,262,415,19.489245,20.06123,18.87352,16.69218,18.54231,1.04845563293183
"ADCY7","Adcy7",1.977884,1.78601,1.899815,506,112,191,1.887903,5.99683,2.92913,4.39153,4.43916333333333,0.530946181060935
"ADCY8","Adcy8",1.469716,1.260958,1.237004,430,89,147,1.32255933333333,4.43965,7.40572,7.90912,6.58483,0.306211125804182
"ADCY9","Adcy9",6.578852,5.795345,6.654467,1267,271,510,6.342888,20.22689,17.07736,12.89056,16.7316033333333,0.414113030951704
"ADCYAP1","Adcyap1",133.941737,113.221038,118.964567,3754,843,1402,122.042447333333,1.14304,0.3316,17.7846,6.41974666666667,16.5831062516061
"ADCYAP1R1","Adcyap1r1",0.666241,0.717749,0.71448,154,34,74,0.69949,66.46216,77.81529,45.79425,63.3572333333333,0.0264071326869759
"ADD1","Add1",275.430684,285.43531,265.220373,15049,3535,5787,275.362122333333,391.05325,307.58594,317.56655,338.735246666667,0.813463204200557
"ADD2","Add2",60.067129,53.527453,55.233238,19591,4287,7146,56.27594,36.34546,28.71097,40.61618,35.2242033333333,1.58115112906555
"ADD3","Add3",13.770719,11.618171,15.650723,2026,473,829,13.679871,712.86129,964.3459,1067.11974,914.775643333333,0.0160299862819748
"ADGB","Adgb",0.709139,1.1436,0.999638,133,38,67,0.950792333333333,0.6295,4.08972,0.17479,1.63133666666667,0.74136934207076
"ADH1C","Adh1",0.560409,1.011439,0.457616,30,7,8,0.676488,0,0.52503,0,0.17501,1.42678615501145
"ADH4","Adh4",0,0,0,0,0,0,0,0,2.84623,0,0.948743333333333,0.513151210267129
"ADH5","Adh5",43.125703,43.315358,43.167853,1882,440,704,43.2029713333333,54.15374,57.9746,40.70358,50.9439733333333,0.850974010972848
"ADH7","Adh7",0.552074,0.415538,0.773107,30,13,18,0.580239666666667,0,0,0.15294,0.05098,1.50358681103985
"ADHFE1","Adhfe1",1.137926,0.874817,0.854453,61,12,26,0.955732,47.12982,58.11277,40.41955,48.5540466666667,0.039466645643605
"ADI1","Adi1",9.138269,10.286757,10.967143,504,127,203,10.130723,40.93419,61.76036,32.96924,45.2212633333333,0.240813906788499
"ADIG","Adig",0,0,0,0,0,0,0,0,0.71847,0,0.23949,0.80678343512251
"ADIPOQ","Adipoq",0.151256,0.087325,0,3,1,0,0.079527,0.0497,0.19343,0.39327,0.212133333333333,0.89060086899131
"ADIPOR1","Adipor1",51.743458,45.469786,50.444271,6640,1413,2598,49.2191716666667,61.45927,54.35464,35.6566,50.49017,0.975315709127911
"ADIPOR2","Adipor2",19.369235,18.35063,19.013829,3301,729,1261,18.9112313333333,51.86765,70.68591,48.00094,56.8515,0.34417830710238
"ADK","Adk",215.499462,221.916587,209.794238,8085,1866,3127,215.736762333333,221.89945,181.68876,200.21877,201.268993333333,1.07152736937864
"ADM","Adm",0.426061,0.395843,0.885009,22,5,8,0.568971,10.86719,10.72171,25.93406,15.8409866666667,0.0931638407567569
"ADM2","Adm2",0.041564,0.085718,0,2,1,0,0.0424273333333333,0.79516,0.02763,0.15294,0.325243333333333,0.786593153961662
"ADNP","Adnp",11.321622,16.230091,6.459016,2024,669,383,11.3369096666667,15.10805,15.83386,11.44856,14.1301566666667,0.815385454259451
"ADNP2","Adnp2",3.815742,3.278815,3.770308,816,171,315,3.62162166666667,5.4336,5.00162,4.56632,5.00051333333333,0.77020438251394
"ADO","Ado",6.943359,6.856804,6.900054,1234,298,511,6.90007233333333,11.09911,9.47821,10.00657,10.19463,0.705701960076692
"ADORA1","Adora1",28.731229,25.953205,27.026559,5645,1246,2059,27.2369976666667,49.36621,50.12675,42.29851,47.2638233333333,0.585055134808701
"ADORA2A","Adora2a",2.761682,1.557095,3.910134,176,37,80,2.74297033333333,203.99177,184.70078,12.40989,133.700813333333,0.0277872882925428
"ADORA2B","Adora2b",1.611485,1.08412,1.415463,115,19,40,1.370356,6.60977,8.31761,8.12761,7.68499666666667,0.272925378209702
"ADORA3","Adora3",0.099,0.195921,0.06829,9,4,2,0.121070333333333,26.62131,8.37288,7.40661,14.1336,0.074078232101637
"ADPGK","Adpgk",7.955245,5.985524,7.140374,835,157,311,7.02704766666667,20.37598,17.40896,15.40312,17.7293533333333,0.428581143395946
"ADPRH","Adprh",39.767715,34.237629,35.631463,3195,744,1180,36.5456023333333,2.18669,1.46456,0.78654,1.47926333333333,15.1438541556027
"ADPRHL1","Adprhl1",1.968897,1.699755,2.158603,84,19,34,1.94241833333333,5.01945,3.15019,9.46036,5.87666666666667,0.427884391662627
"ADPRM","Adprm",17.364459,19.447608,17.85722,519,131,216,18.2230956666667,3.4457,4.36606,5.94277,4.58484333333333,3.44201162312521
"ADRA1A","Adra1a",0.196013,0.124627,0.453556,31,4,14,0.258065333333333,2.91559,2.73569,3.80162,3.15096666666667,0.303077676685752
"ADRA1B","Adra1b",0.488636,0.676091,0.514902,44,12,17,0.559876333333333,2.36892,4.86346,25.2786,10.8369933333333,0.131779776283279
"ADRA1D","Adra1d",1.262522,0.725984,1.220473,81,11,35,1.06965966666667,1.59032,1.2435,1.59493,1.47625,0.835804004711425
"ADRA2A","Adra2a",2.62423,1.961521,1.807745,360,63,108,2.13116533333333,0.31475,0.55267,2.99323,1.28688333333333,1.36918455248409
"ADRA2B","Adra2b",0.152574,0.297474,0.122589,26,12,8,0.190879,2.48488,2.43173,0.28403,1.73354666666667,0.435653436804932
"ADRA2C","Adra2c",3.823913,3.268447,4.151969,391,78,203,3.74810966666667,32.204,49.60172,11.12084,30.97552,0.148492023481297
"ADRB1","Adrb1",0.633431,1.114118,0.413044,37,14,19,0.720197666666667,15.02522,12.21391,12.65023,13.2964533333333,0.120323385566956
"ADRB2","Adrb2",0.595163,0.681167,0.418937,50,14,14,0.565089,2.26952,2.59753,2.88399,2.58368,0.436726772479686
"ADRB3","Adrb3",0.041743,0.086978,0,4,1,0,0.042907,0.03313,0,0.39327,0.142133333333333,0.913121935559188
"ADRM1","Adrm1",38.717449,36.876655,39.926918,2059,477,864,38.5070073333333,68.40036,82.12608,67.53342,72.68662,0.536148996023068
"ADSL","Adsl",33.770129,32.342056,28.031806,1075,253,376,31.3813303333333,33.62866,22.96325,25.12566,27.23919,1.14668056461015
"ADTRP","Adtrp",2.624701,1.087207,2.446248,48,11,20,2.05271866666667,0.19879,0.4974,7.01334,2.56984333333333,0.855140795160945
"AEBP1","Aebp1",2.697325,3.227121,3.067791,335,98,155,2.99741233333333,39.74145,63.25256,59.73354,54.2425166666667,0.0723611554023456
"AEBP2","Aebp2",12.831594,13.697147,13.697964,1387,349,553,13.4089016666667,13.08701,11.27437,9.87548,11.4122866666667,1.16085795096579
"AEN","Aen",37.153946,34.588721,36.44774,1934,420,710,36.063469,5.20167,4.36606,4.65371,4.74048,6.45651043118345
"AFAP1","Afap1",3.472082,2.411974,4.002217,644,138,236,3.29542433333333,8.08413,6.41092,7.38476,7.29327,0.5179409730219
"AFAP1L1","Afap1l1",2.008914,2.317334,2.052599,272,74,107,2.12628233333333,1.20931,1.4093,1.42015,1.34625333333333,1.33245727940717
"AFAP1L2","Afap1l2",14.217969,7.506393,22.332391,1056,222,430,14.6855843333333,29.65286,33.68496,34.03981,32.45921,0.468797211091754
"AFF1","Aff1",5.192488,4.655954,5.717563,1775,381,763,5.18866833333333,9.92294,13.15344,9.19818,10.7581866666667,0.526328464479784
"AFF2","Aff2",3.10982,2.363224,3.047894,506,91,198,2.84031266666667,0.69577,0.13817,1.20166,0.678533333333333,2.2878977678926
"AFF3","Aff3",14.224837,11.56161,12.459991,3240,659,1155,12.7488126666667,30.05044,8.31761,24.95088,21.10631,0.621940643493494
"AFF4","Aff4",48.574268,39.103388,47.993519,9594,2063,3723,45.223725,10.7181,11.49544,7.66879,9.96077666666667,4.21719431074379
"AFG3L1P","Afg3l1",10.499526,7.739475,13.870051,885,176,351,10.7030173333333,28.808,28.68334,40.17921,32.55685,0.34875196370736
"AFG3L2","Afg3l2",27.783494,26.661304,26.501566,3581,840,1349,26.9821213333333,26.62131,26.74901,23.44334,25.6045533333333,1.05177940718418
"AFM","Afm",0.025244,0,0.032206,2,0,1,0.01915,0,0.1658,0,0.0552666666666667,0.965774843641418
"AFMID","Afmid",2.884087,3.104501,2.822097,134,29,51,2.936895,56.96993,31.08743,63.6007,50.5526866666667,0.0763664370288881
"AFP","Afp",0.093616,0,0.128603,4,0,2,0.074073,0,0,0,0,1.074073
"AFTPH","Aftph",58.432586,63.387232,62.412566,3073,754,1221,61.4107946666667,18.0899,19.37092,20.36271,19.27451,3.07828868202816
"AGA","Aga",7.982526,8.695148,6.836928,352,91,117,7.83820066666667,12.82196,10.69408,5.04698,9.52100666666667,0.840052757942681
"AGAP1","Agap1",13.003598,7.361182,11.306477,2463,524,902,10.5570856666667,103.38742,100.22587,173.54187,125.718386666667,0.091202910411633
"AGAP2","Agap2",4.263524,4.38804,4.357722,849,201,387,4.33642866666667,270.85151,234.8828,158.33538,221.356563333333,0.0239994205103218
"AGAP3","Agap3",102.459961,95.574249,97.302782,5375,1194,2025,98.445664,406.72454,312.31123,563.25185,427.429206666667,0.232116910921464
"AGBL1","Agbl1",0.178099,0.077503,0.168596,25,2,9,0.141399333333333,0.82829,0.44213,0,0.423473333333333,0.801841036713016
"AGBL2","Agbl2",0.206641,0.493843,0.231006,33,11,14,0.310496666666667,4.7047,10.97041,0.74285,5.47265333333333,0.202466685480864
"AGBL3","Agbl3",5.565951,6.421298,6.010475,214,60,101,5.99924133333333,7.48776,3.20546,5.37471,5.35597666666667,1.10120626622816
"AGBL4","Agbl4",2.333988,3.593675,2.20022,124,28,54,2.70929433333333,15.70442,8.62158,27.57269,17.2995633333333,0.202698516121241
"AGBL5","Agbl5",4.00295,1.775051,4.583165,251,48,99,3.453722,16.18483,16.16546,11.6889,14.67973,0.284043283908588
"AGER","Ager",0.213485,0.399579,0.639942,11,5,15,0.417668666666667,15.77068,17.0221,15.38128,16.05802,0.0831086296455665
"AGFG1","Agfg1",40.614465,32.558556,39.446068,6778,1509,2700,37.5396963333333,27.66496,23.07378,22.72234,24.4870266666667,1.51212994898843
"AGFG2","Agfg2",33.299679,46.316543,37.42936,2084,535,835,39.015194,73.41981,69.80164,47.06146,63.4276366666667,0.621087410159543
"AGGF1","Aggf1",12.847095,12.377328,12.593808,1616,379,642,12.606077,8.15039,10.74934,7.90912,8.93628333333333,1.36933263108104
"AGK","Agk",16.762928,16.673651,15.708448,1261,285,471,16.3816756666667,24.13643,23.84751,16.88882,21.6242533333333,0.768276212725105
"AGMAT","Agmat",0.056916,0,0,3,0,0,0.018972,0.71233,1.21586,4.1075,2.01189666666667,0.338315723536332
"AGMO","Agmo",2.92726,2.417791,3.486842,146,36,91,2.94396433333333,1.4081,4.08972,0.69915,2.06565666666667,1.28649903174633
"AGPAT1","Agpat1",43.427803,31.746876,40.496846,3138,622,1087,38.557175,93.87862,89.42127,78.17359,87.1578266666667,0.448708600196889
"AGPAT2","Agpat2",2.464518,3.101232,2.602965,117,28,52,2.722905,10.43648,13.5403,21.23665,15.0711433333333,0.231651533607959
"AGPAT3","Agpat3",55.574487,45.617851,47.103815,8175,1930,3191,49.432051,106.60119,187.57464,149.55232,147.909383333333,0.33867611208293
"AGPAT4","Agpat4",43.898746,52.606265,37.247883,1887,407,596,44.584298,59.18975,25.47788,61.96207,48.8765666666667,0.91394217859155
"AGPAT5","Agpat5",11.466052,10.998859,11.522984,1661,401,669,11.3292983333333,18.50404,21.80265,12.38804,17.56491,0.664118400430346
"AGPS","Agps",23.744533,22.186603,31.389505,2785,691,1195,25.773547,6.51038,4.97399,3.93271,5.13902666666667,4.36120389334249
"AGR2","Agr2",0,0,0,0,0,0,0,0.14909,1.63036,0.721,0.833483333333333,0.545409921006463
"AGR3","Agr3",0,0,0,0,0,0,0,0.18222,0.69083,0,0.291016666666667,0.774583338712384
"AGRN","Agrn",12.71373,12.866524,16.18538,2722,718,1306,13.921878,72.50869,92.82016,133.79962,99.70949,0.148167546077336
"AGRP","Agrp",1.302426,3.008788,1.607063,25,14,12,1.972759,0,0,0.96133,0.320443333333333,2.25133402165434
"AGT","Agt",1.757845,1.706443,2.016511,132,31,59,1.826933,180.55111,240.93449,180.22748,200.571026666667,0.0140245006772468
"AGTPBP1","Agtpbp1",494.398742,376.751356,493.961812,13426,3155,5319,455.037303333333,10.86719,8.48341,13.32753,10.89271,38.3459533893733
"AGTR1","Agtr1a",12.384536,10.634841,11.563512,805,188,278,11.5276296666667,0.38101,0.19343,0,0.19148,10.514343225792
"AGTR2","Agtr2",0.68753,0.152998,0.07783,19,5,4,0.306119333333333,0,0,0,0,1.30611933333333
"AGTRAP","Agtrap",10.425564,8.569906,10.935322,1560,353,584,9.97693066666667,22.67864,28.37937,17.63166,22.8965566666667,0.459351981952211
"AGXT","Agxt",0,0,0,0,0,0,0,0.03313,0.63557,0.52436,0.397686666666667,0.715467939881614
"AGXT2","Agxt2",0,0,0,0,0,0,0,0,0,0,0,1
"AHCTF1","Ahctf1",15.421509,12.860945,15.194189,1538,333,569,14.4922143333333,18.30525,17.40896,4.8285,13.5142366666667,1.06738057874671
