"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"ACSM3",1237,1.15354,1436,1.43733,1533,1.50294,1.36460333333,0.848148,3.771251,3.221045,2.61348133333333,19,43,27,0.654383713433693
"ACSM4",25,0.178695,14,0.107409,31,0.232955,0.173019666667,0.291138,0.408874,0.146039,0.282017,9,5,4,0.914979806560288
"ACSM5",518,2.84546,421,2.48225,599,3.45929,2.929,0,0.083985,0,0.027995,0,1,0,3.82200302530654
"ACSS1",1348,4.46426,1445,5.13651,1546,5.38279,4.99452,2.170075,1.974672,2.210112,2.11828633333333,125,92,110,1.92237638215605
"ACSS2",3953,12.3723,3142,10.5553,2525,8.30852,10.41204,53.386125,66.083436,55.009702,58.1597543333333,306,259,305,0.192902085693245
"ACSS3",1107,0.595424,1762,1.01724,2163,1.22313,0.945264666667,7.547094,17.434579,3.069008,9.350227,223,394,163,0.187944154912448
"ACTA1",41,2.50969,47,3.08798,59,3.79688,3.13151666667,0.240853,0.05949,0.233685,0.178009333333333,5,1,4,3.50720198029274
"ACTA2",725,2.25104,769,2.56278,1734,5.6602,3.49134,6.327661,72.105899,6.461854,28.2984713333333,99,1023,93,0.153296052510771
"ACTB",33185,158.239,32708,167.404,43793,219.54,181.727666667,1508.849694,1933.919489,1684.423797,1709.06432666667,16993,17349,16522,0.106854264963927
"ACTBL2",0,0,1,0.0671127,0,0,0.0223709,0.024972,0,0,0.008324,1,0,0,1.01393093886489
"ACTC1",64,2.10164,63,2.22055,124,4.28094,2.86771,0.053354,2.151921,0.356773,0.854016,1,24,3,2.08612547033035
"ACTG1",45642,574.592,41363,558.917,38734,512.655,548.721333333,1419.3332,1648.589858,1463.03336,1510.318806,26010,23050,24917,0.363736182697246
"ACTG2",30,0.190221,21,0.142921,81,0.539959,0.291033666667,7.933159,66.52499,5.367457,26.6085353333333,155,991,99,0.0467621208832568
"ACTL10",7,0.772516,10,1.18454,17,1.97241,1.309822,0.108181,0.047738,0.13155,0.095823,3,1,3,2.1078422336454
"ACTL6A",607,4.15494,690,5.0695,1181,8.49892,5.90778666667,127.358034,224.770196,142.955043,165.027757666667,297,293,270,0.0416062155133043
"ACTL6B",273,3.57196,271,3.80587,150,2.06335,3.14706,28.097481,15.805406,34.483202,26.1286963333333,158,77,164,0.152866173480827
"ACTN1",872,1.44673,942,1.6775,1796,3.13267,2.08563333333,90.571305,205.524402,69.241953,121.77922,1789,3484,1635,0.0251315599930509
"ACTN2",83,0.144292,99,0.184731,71,0.129766,0.152929666667,1.088077,0.737005,1.599137,1.14140633333333,35,16,39,0.538398364065889
"ACTN3",5,0.0515641,10,0.110692,6,0.0650529,0.0757696666667,0.045257,0.139648,0.025741,0.0702153333333333,2,5,1,1.00518992128067
"ACTN4",4324,8.99916,4407,9.84464,4506,9.85929,9.56769666667,278.496919,323.301901,259.392949,287.063923,4353,4197,3672,0.0366852487344276
"ACTR10",3513,17.2601,3814,20.1135,3356,17.3351,18.2362333333,106.898089,119.583704,114.844543,113.775445333333,926,725,903,0.167598855987304
"ACTR1A",7430,31.7891,7354,33.7718,5219,23.4755,29.6788,74.839265,81.902002,83.592002,80.1110896666667,2113,1784,2155,0.37823188082021
"ACTR1B",1972,42.5002,2092,48.3934,1535,34.7801,41.8912333333,21.363274,19.600556,20.09068,20.3515033333333,569,419,496,2.00881561657251
"ACTR2",6761,27.152,6651,28.6694,9579,40.4436,32.0883333333,75.976968,94.052154,82.283986,84.1043693333333,4054,4017,3903,0.388797115735632
"ACTR3",4285,10.3205,4382,11.3282,5816,14.7269,12.1252,45.55178,67.520844,47.924974,53.665866,1318,1529,1194,0.240098638517864
"ACTR3B",1119,2.04421,1139,2.23337,855,1.6421,1.97322666667,10.065129,3.446338,9.264419,7.591962,128,93,123,0.346047464673377
"ACTR5",252,1.82969,252,1.96389,289,2.20604,1.99987333333,2.283258,2.083983,2.205831,2.191024,85,62,72,0.940097389844138
"ACTR6",1039,4.2465,1297,5.68978,1042,4.47735,4.80454333333,13.415528,14.382194,12.825706,13.5411426666667,179,170,172,0.399180687954876
"ACTR8",496,5.7434,673,8.36456,629,7.65731,7.25509,27.345583,31.670753,28.516672,29.1776693333333,451,420,408,0.273549620708504
"ACTRT3",52,3.43974,53,3.76304,63,4.38128,3.86135333333,1.292807,1.228868,1.115009,1.212228,30,23,23,2.19749200052165
"ACVR1",561,0.702961,684,0.919952,966,1.27258,0.965164333333,7.037928,8.229634,8.26402,7.84386066666667,266,286,274,0.222206613989283
"ACVR1B",1040,4.00368,988,4.08247,1082,4.37917,4.15510666667,23.506718,19.491365,37.165374,26.7211523333333,1068,588,961,0.185962928405081
"ACVR1C",30,0.0513328,36,0.0661175,58,0.104337,0.0739291,0.0076,0,0,0.00253333333333333,1,0,0,1.07121535443543
"ACVR2A",570,1.15373,724,1.57293,775,1.64918,1.45861333333,16.277364,13.847823,12.988231,14.3711393333333,858,613,699,0.159949973779649
"ACVR2B",463,2.06062,484,2.31208,571,2.67173,2.34814333333,4.35859,4.450622,4.619946,4.476386,801,656,751,0.611378258093933
"ACVRL1",225,2.38892,317,3.61259,418,4.66588,3.55579666667,0.590729,2.94744,0.548938,1.362369,17,29,14,1.9284864755125
"ACY1",265,7.90291,240,7.68233,223,6.99172,7.52565333333,20.950655,16.690042,15.695317,17.7786713333333,158,95,107,0.454007271440787
"ACY3",13,0.277775,28,0.642167,4,0.0898562,0.3365994,0,0,0,0,0,0,0,1.3365994
"ACYP1",546,5.87097,550,6.34776,577,6.52276,6.24716333333,10.41891,8.717873,14.17402,11.103601,56,39,67,0.598760925226303
"ACYP2",942,0.492032,1226,0.687343,1085,0.595814,0.591729666667,10.213957,4.257689,7.281641,7.25109566666667,107,43,69,0.19291130911224
"ADA",33,0.176237,31,0.177699,53,0.297576,0.217170666667,1.881756,4.803617,1.30235,2.66257433333333,34,81,20,0.332326542997216
"ADAD1",1,0.00343645,4,0.014754,1,0.00361284,0.00726776333333,0,0,0,0,0,0,0,1.00726776333333
"ADAL",290,2.11987,260,2.03997,347,2.66673,2.27552333333,7.68946,6.63051,7.245079,7.18834966666667,179,129,165,0.400022405816899
"ADAM10",2772,3.00818,3870,4.50777,4263,4.86367,4.12654,123.897107,145.822332,94.147613,121.289017333333,2639,2371,2045,0.0419215078491159
"ADAM11",2154,16.4619,1890,15.5037,906,7.27947,13.08169,76.352617,40.073029,61.625283,59.3503096666667,3716,1536,3032,0.233332522695865
"ADAM12",65,0.0301946,56,0.0279219,105,0.0512795,0.0364653333333,263.2453,223.75449,242.910757,243.303515666667,19064,13110,16722,0.00424253138766729
"ADAM15",1313,18.7862,1351,20.7477,1226,18.4418,19.3252333333,60.668103,38.00024,71.175865,56.614736,825,388,844,0.352778381789339
"ADAM17",1847,4.72796,1925,5.28906,2391,6.43465,5.48389,20.368008,22.287947,19.327487,20.6611473333333,954,877,913,0.299332713093283
"ADAM18",8,0.00960037,11,0.0141687,11,0.0138781,0.0125490566667,0.173553,0,0.041788,0.0717803333333333,3,0,1,0.944735619021466
"ADAM2",7,0.0129331,3,0.00594933,6,0.0116545,0.0101789766667,0,0,0,0,0,0,0,1.0101789766667
"ADAM21",48,1.08453,49,1.18833,38,0.902652,1.058504,0.668215,0.347816,0.872414,0.629481666666667,26,11,31,1.26328760986367
"ADAM22",6229,4.04916,6309,4.40198,4743,3.24144,3.89752666667,4.293794,2.708427,3.651038,3.55108633333333,478,274,429,1.0761225579922
"ADAM23",7581,7.45734,8286,8.74868,6554,6.77801,7.66134333333,37.576591,23.373305,38.05317,33.001022,1238,742,1078,0.254737735040141
"ADAM28",643,1.72961,795,2.29533,1697,4.79908,2.94134,0.348438,0.553339,0.041631,0.314469333333333,9,6,4,2.9984267415393
"ADAM29",8,0.00941057,10,0.012626,17,0.0210239,0.01435349,0.239099,0.065655,0.330303,0.211685666666667,6,2,12,0.83714243545562
"ADAM32",157,0.154151,191,0.201289,165,0.170321,0.175253666667,2.254211,1.354362,2.923583,2.17738533333333,55,59,42,0.369880748909376
"ADAM33",1623,19.8527,1070,14.0484,1575,20.2544,18.0518333333,2.494698,2.736092,1.700388,2.31039266666667,101,92,56,5.75515814940584
"ADAM7",14,0.0284258,13,0.0283315,10,0.0213463,0.0260345333333,0,0,0,0,0,0,0,1.0260345333333
"ADAM8",92,1.11235,84,1.09012,124,1.5762,1.25955666667,5.202434,6.064427,4.039568,5.102143,86,51,59,0.370289038895024
"ADAM9",1971,3.1767,2079,3.59653,3509,5.94581,4.23968,71.058484,58.878118,62.020836,63.9858126666667,3410,2438,2937,0.080628059956348
"ADAMDEC1",5,0.0401995,7,0.0604073,11,0.0929783,0.0645283666667,0,0,0.041296,0.0137653333333333,0,0,1,1.05007375145336
"ADAMTS1",3327,60.1993,2666,51.7772,3804,72.3631,61.4465333333,58.569233,141.380568,62.579103,87.5096346666667,2243,3762,2049,0.70553373729852
"ADAMTS10",420,2.40601,467,2.87147,726,4.37243,3.21663666667,42.167717,37.796595,30.528394,36.830902,656,454,461,0.111460114450086
"ADAMTS12",92,0.0436173,147,0.0748046,180,0.0897184,0.0693801,2.859441,10.976222,1.680552,5.17207166666667,349,1188,204,0.173261128151731
"ADAMTS13",379,1.46988,343,1.42784,377,1.53718,1.4783,8.033716,6.591312,8.465815,7.69694766666667,314,196,249,0.284962045879468
"ADAMTS14",120,0.233098,155,0.323169,275,0.561601,0.372622666667,1.42471,0.587428,0.773549,0.928562333333333,121,40,57,0.711733628176049
"ADAMTS15",121,0.764008,97,0.657393,133,0.882882,0.768094333333,17.611965,40.095153,16.907602,24.8715733333333,1580,2875,1319,0.0683411986798252
"ADAMTS16",473,0.459134,640,0.666805,460,0.469434,0.531791,38.407432,28.686978,28.018399,31.7042696666667,364,175,311,0.0468376458368448
"ADAMTS17",93,0.0438434,89,0.0450352,125,0.061954,0.0502775333333,1.589791,1.49711,1.624783,1.57056133333333,80,45,50,0.408579060034086
"ADAMTS18",10,0.00933112,16,0.0160249,13,0.0127531,0.01270304,0.011209,0.177952,0.012741,0.0673006666666667,1,2,1,0.948845130175752
"ADAMTS19",41,0.0257277,60,0.0404118,36,0.0237497,0.0299630666667,0.180133,0.223756,0.149189,0.184359333333333,4,5,10,0.869637311649252
"ADAMTS2",358,0.266581,361,0.288532,816,0.638814,0.397975666667,2.426145,2.693979,2.505131,2.54175166666667,114,108,129,0.394713068062931
"ADAMTS20",2,0.00176163,20,0.0189084,9,0.00833423,0.00966808666667,0.301329,0.112757,0.27111,0.228398666666667,27,9,20,0.821938442351509
"ADAMTS3",60,0.0363637,108,0.0702556,75,0.0477877,0.051469,0.311518,0.618834,0.46883,0.466394,30,34,23,0.717043986813912
"ADAMTS4",344,4.07351,208,2.64371,364,4.53158,3.7496,6.532971,7.047095,3.966088,5.848718,241,351,176,0.693502053961048
"ADAMTS5",171,0.607593,172,0.655973,117,0.43706,0.566875333333,9.333422,9.994655,11.137729,10.1552686666667,1385,1186,1450,0.140460564434008
"ADAMTS6",127,0.0665904,182,0.102428,173,0.0953657,0.0881280333333,0.660235,2.234675,0.319661,1.07152366666667,44,48,29,0.525279073969852
"ADAMTS7",329,1.09983,467,1.67566,358,1.2582,1.34456333333,47.865694,42.976341,40.737031,43.8596886666667,3447,2438,2449,0.0522643692592576
"ADAMTS8",526,3.87942,457,3.61774,393,3.04727,3.51481,3.929698,1.378664,3.233674,2.84734533333333,189,53,134,1.17348706935241
"ADAMTS9",2388,2.42059,1539,1.67443,2427,2.58639,2.22713666667,15.906889,31.515497,16.64845,21.3569453333333,1115,1769,829,0.14434604632049
"ADAMTSL1",1161,0.20194,1836,0.34277,1358,0.248329,0.264346333333,28.516986,26.791015,30.129519,28.4791733333333,2165,1551,1738,0.0428894772263967
"ADAMTSL2",533,2.14768,724,3.13127,749,3.17294,2.81729666667,0.121693,0.420352,0.182929,0.241658,7,20,9,3.07435434448938
"ADAMTSL3",241,0.109143,354,0.172077,572,0.272341,0.184520333333,0.847963,1.791333,1.116183,1.25182633333333,48,72,20,0.526026503819936
"ADAMTSL4",760,11.4765,649,10.5191,1257,19.9558,13.9838,1.589016,2.016736,1.720831,1.77552766666667,70,68,61,5.39854103417933
"ADAMTSL5",89,1.81151,156,3.40813,212,4.53655,3.25206333333,3.215463,1.806809,1.858656,2.29364266666667,27,25,26,1.29099108909507
"ADAP1",1063,3.2292,1090,3.5541,884,2.82327,3.20219,12.000304,6.450336,13.338759,10.5964663333333,167,77,148,0.362368145537668
"ADAP2",562,1.8532,396,1.40159,1016,3.52224,2.25901,0.829332,2.203443,4.074633,2.369136,11,7,13,0.967313281506
"ADAR",5573,21.185,6126,24.9952,7275,29.0744,25.0848666667,81.262583,104.679305,79.527831,88.4899063333333,3440,3058,3093,0.291483897296067
"ADARB1",1308,1.49636,1427,1.75224,1792,2.15529,1.80129666667,105.018409,174.424258,70.337136,116.593267666667,1757,1868,1443,0.0238219136371874
"ADARB2",501,0.156234,944,0.315973,485,0.159007,0.210404666667,1.462916,2.153002,0.868352,1.49475666666667,39,48,24,0.485179449699303
"ADAT1",854,5.66843,860,6.12694,899,6.27339,6.02292,27.014364,30.208847,30.118773,29.1139946666667,245,210,212,0.233211172338212
"ADAT2",387,2.42638,380,2.55724,638,4.20539,3.06300333333,6.534624,5.544724,3.678619,5.25265566666667,206,149,184,0.649804427099696
"ADAT3",46,0.998404,31,0.722189,43,0.981195,0.900596,1.184894,0.938623,1.665099,1.262872,19,10,19,0.839904333961444
"ADCK1",284,0.367771,284,0.394746,329,0.447913,0.403476666667,8.663261,7.385662,8.66168,8.23686766666667,168,137,156,0.15194292235362
"ADCK2",804,6.02385,817,6.57023,656,5.16725,5.92044333333,5.161437,5.534839,5.097272,5.264516,89,65,99,1.10470518924846
"ADCK5",174,1.50917,191,1.77812,151,1.3769,1.55473,4.175554,5.241788,5.289252,4.902198,108,76,89,0.432843832077474
"ADCY1",332,0.389322,413,0.519831,326,0.401908,0.437020333333,3.661098,3.382841,3.704939,3.58295933333333,707,474,576,0.313557295366138
"ADCY10",49,0.0816584,47,0.0840704,58,0.101618,0.0891156,0.053466,0.167833,0.0602,0.093833,2,3,2,0.995687275845581
"ADCY2",314,0.126411,265,0.11451,271,0.1147,0.118540333333,14.593373,4.981748,9.636167,9.737096,252,113,245,0.104175312704012
"ADCY3",4737,8.22034,3211,5.98091,5227,9.53623,7.91249333333,8.478605,7.57696,7.556443,7.87066933333333,116,100,113,1.00471486405648
"ADCY4",682,7.11524,842,9.42883,463,5.07837,7.20748,0.732117,2.361618,0.879664,1.32446633333333,10,24,9,3.53090938866398
"ADCY5",771,0.804315,832,0.931613,820,0.89934,0.878422666667,6.913004,4.761138,6.939458,6.20453333333333,315,229,233,0.260727875041687
"ADCY6",1216,9.29934,1150,9.43967,1242,9.98569,9.5749,71.638608,61.951681,41.722674,58.4376543333333,2644,1920,1815,0.17791583666298
"ADCY7",1701,4.12732,1462,3.80761,2459,6.27279,4.73590666667,3.441974,6.103553,3.220625,4.255384,163,210,102,1.09143435887273
"ADCY8",97,0.0650239,86,0.0618785,86,0.0606091,0.0625038333333,0.058901,0.222647,0.022424,0.101324,3,2,1,0.964751365931642
"ADCY9",1169,1.25247,1230,1.41449,1157,1.30324,1.3234,4.428433,4.191662,3.639031,4.08637533333333,316,208,256,0.456788940598564
"ADCYAP1",3750,89.7181,2088,53.6191,8078,203.185,115.5074,7.110352,6.317393,10.156609,7.86145133333333,315,201,354,13.1476657284958
"ADCYAP1R1",102,0.301925,116,0.368551,105,0.326758,0.332411333333,2.195651,1.502736,1.773417,1.82393466666667,188,124,120,0.471827960136826
"ADD1",8996,18.2277,9092,19.7734,8285,17.6487,18.5499333333,150.96491,139.708909,137.07957,142.584463,2838,2435,2477,0.136156328650266
"ADD2",6367,6.92561,5742,6.70389,5182,5.92596,6.51848666667,6.548549,5.855028,6.811138,6.404905,746,441,638,1.01533870679907
"ADD3",5737,7.20016,7429,10.0076,6888,9.08843,8.76539666667,97.347876,172.838369,100.827951,123.671398666667,878,926,703,0.0783290856692777
"ADGB",309,0.249344,316,0.273696,433,0.367339,0.296793,0.13078,0.101871,0.27447,0.169040333333333,14,9,8,1.10927994785467
"ADGRA1",75,0.215689,82,0.253116,24,0.072563,0.180456,0.123353,0.146378,0.181036,0.150255666666667,8,7,10,1.02625532236746
"ADGRA2",1605,4.61885,1784,5.51054,1627,4.92249,5.01729333333,14.098574,19.597776,10.284916,14.660422,1038,1337,801,0.384235707909404
"ADGRA3",388,0.396402,603,0.661245,564,0.60579,0.554479,48.458343,46.206563,44.250117,46.3050076666667,750,584,681,0.0328607704908028
"ADGRB1",766,1.40008,581,1.13983,715,1.37394,1.30461666667,14.721522,8.951528,11.438913,11.7039876666667,563,271,366,0.181408918769416
"ADGRB2",536,2.47872,328,1.62809,225,1.09392,1.73357666667,8.123411,7.513608,7.005955,7.547658,400,239,312,0.319804169360777
"ADGRB3",1909,0.442176,3346,0.831871,2361,0.574942,0.616329666667,3.325258,3.190596,3.076982,3.197612,162,97,109,0.385059330559137
"ADGRD1",279,0.259865,304,0.303919,601,0.588513,0.384099,0.689386,2.10804,0.685718,1.161048,22,54,15,0.640475824692464
"ADGRE1",71,0.2345,35,0.124077,287,0.996562,0.451713,0,0,0,0,0,0,0,1.451713
"ADGRE5",323,1.99921,240,1.59444,349,2.27102,1.95489,4.588936,4.290828,5.492799,4.79085433333333,128,99,134,0.510268404264817
"ADGRF1",4,0.015653,2,0.00840055,1,0.0041141,0.00938921666667,0.237173,0.39026,0.385827,0.337753333333333,15,12,11,0.754540610376604
"ADGRF2",1,0.00422366,4,0.0181338,2,0.0088809,0.0104127866667,0,0.016562,0,0.00552066666666667,0,1,0,1.00486526051846
"ADGRF3",59,0.266716,29,0.140713,70,0.332685,0.246704666667,0.198548,0.330941,0.377664,0.302384333333333,10,7,11,0.957247898917959
"ADGRF4",0,0,4,0.0207437,3,0.0152386,0.0119941,0,0.026978,0,0.00899266666666667,0,1,0,1.00297468300067
"ADGRF5",957,1.63233,1206,2.20793,1096,1.96538,1.93521333333,0.092677,0.28695,0.025647,0.135091333333333,8,20,2,2.58588295684576
"ADGRG1",3435,10.9249,3158,10.7806,4000,13.3748,11.6934333333,28.981296,30.147102,27.867068,28.9984886666667,890,735,980,0.423135761082675
"ADGRG2",1018,1.33385,1562,2.19675,1412,1.94506,1.82522,3.897432,1.168894,3.956855,3.007727,285,69,245,0.704943225923323
"ADGRG3",6,0.0496728,9,0.0799742,4,0.0348149,0.0548206333333,0,0,0,0,0,0,0,1.0548206333333
"ADGRG4",4,0.00602785,4,0.00646998,3,0.00475293,0.00575025333333,1.125033,0.832808,1.0965,1.01811366666667,165,98,149,0.498361549176036
"ADGRG5",144,0.512993,309,1.18154,148,0.554305,0.749612666667,0.126901,0.04768,0.087562,0.087381,3,2,4,1.60901530067842
"ADGRG6",1857,2.24645,2427,3.15133,1778,2.26128,2.55302,43.263001,67.371785,44.684654,51.7731466666667,2856,3567,2636,0.0673262866518477
"ADGRG7",86,0.174945,66,0.144108,93,0.198895,0.172649333333,0,0.043878,0,0.014626,0,1,0,1.15574540109656
"ADGRL1",1569,4.68993,1428,4.58154,1122,3.52593,4.2658,28.808723,25.863647,24.745479,26.4726163333333,2247,1381,1799,0.19167450002244
"ADGRL2",70,0.0178192,91,0.0248641,124,0.0331857,0.0252896666667,79.311126,90.316586,71.483624,80.3704453333333,1800,1859,1423,0.0126002710500921
"ADGRL3",1814,0.361318,2586,0.552868,1847,0.386774,0.433653333333,14.62275,11.407643,15.131985,13.7207926666667,1625,1071,1427,0.0973896831370584
"ADGRL4",524,0.233311,711,0.339793,496,0.23218,0.268428,3.498211,5.649966,2.992232,4.046803,68,93,57,0.251332972576897
"ADGRV1",2309,0.63515,3095,0.913805,1742,0.503778,0.684244333333,9.518746,15.7597,5.510783,10.2630763333333,292,329,181,0.14953679469866
"ADH1A",431,5.14488,353,4.52286,738,9.26173,6.30982333333,0,0.28708,0,0.0956933333333333,0,1,0,6.67141353419752
"ADH1B",9429,34.4682,8532,33.4769,14899,57.2597,41.7349333333,0.029989,0.062248,0.071387,0.0545413333333333,2,3,2,40.5246641193454
"ADH1C",518,5.56887,480,5.53884,923,10.4322,7.17997,0,0,0,0,0,0,0,8.17997
"ADH4",30,0.153532,39,0.214231,62,0.333586,0.233783,1.290315,1.367892,0.212889,0.957032,2,3,1,0.630435782347964
"ADH5",2295,22.4941,2982,31.3714,2871,29.584,27.8165,76.959503,86.168655,82.454942,81.8610333333333,1696,1475,1511,0.34776901567323
"ADH6",21,0.217082,26,0.288481,26,0.282563,0.262708666667,0.777976,0.635664,0.832316,0.748652,6,4,6,0.722104035947118
"ADH7",1,0.00744129,4,0.0319483,5,0.0391162,0.0261685966667,0,0.6155,0.091923,0.235807666666667,0,2,0,0.830362704768272
"ADHFE1",637,3.05589,970,4.99471,1273,6.42044,4.82368,3.612077,1.660634,1.699188,2.32396633333333,46,14,26,1.75202737211839
"ADI1",2244,17.6859,3013,25.4884,2666,22.0903,21.7548666667,17.326181,16.261081,19.47173,17.6863306666667,527,366,495,1.21772792489918
"ADIG",2,0.0480669,1,0.0257962,1,0.025267,0.0330433666667,0,0,0,0,0,0,0,1.0330433666667
"ADIPOQ",4,0.0443399,2,0.023796,8,0.0932315,0.0537891333333,0.1147,0.075441,0.114203,0.101448,8,4,7,0.956730715688167
"ADIPOR1",1649,16.2325,1966,20.7725,1909,19.7565,18.9205,30.493186,27.281306,32.096849,29.9571136666667,837,647,861,0.643486993474122
"ADIPOR2",5331,9.30381,5878,11.0109,5818,10.6749,10.32987,16.741018,13.05599,12.04823,13.9484126666667,661,550,612,0.757931310343363
"ADK",702,0.219483,898,0.301356,975,0.320484,0.280441,13.766121,18.841969,23.19694,18.6016766666667,259,258,321,0.0653230344411014
"ADM",165,12.398,72,5.80685,430,33.9683,17.39105,15.026798,16.142901,17.121325,16.097008,270,231,253,1.07568821398458
"ADM2",13,0.463677,5,0.191418,3,0.112494,0.255863,0.42261,0.969139,0.313733,0.568494,27,49,17,0.800680780417394
"ADNP",1851,7.60472,1810,7.98171,2127,9.18719,8.25787333333,27.523905,27.482241,27.784613,27.5969196666667,1721,1428,1541,0.323736732530715
"ADNP2",443,2.02268,446,2.18574,611,2.93293,2.38045,5.877211,21.001039,6.256465,11.044905,403,362,366,0.280653936249393
"ADO",898,41.7233,1109,55.3063,1080,52.7551,49.9282333333,5.947504,6.811487,7.434627,6.731206,324,292,350,6.58735950552863
"ADORA1",309,0.70333,250,0.610775,146,0.349375,0.554493333333,1.750507,1.680488,2.577846,2.002947,57,33,59,0.517655933765398
"ADORA2A",127,0.90636,98,0.750695,67,0.502701,0.719918666667,2.003383,1.598708,1.956107,1.85273266666667,23,19,34,0.602902153000083
"ADORA2B",33,0.186995,39,0.237204,34,0.202551,0.208916666667,1.200438,1.212285,1.628527,1.34708333333333,29,23,33,0.515071897745571
"ADORA3",664,26.7775,630,27.2699,1046,44.3478,32.7984,0,0,0,0,0,0,0,33.7984
"ADPGK",1710,8.66452,1559,8.47881,2366,12.6038,9.91571,64.980334,66.371842,64.372561,65.241579,1304,1008,1157,0.164786379865734
"ADPRH",458,7.49318,480,8.42912,678,11.6619,9.19473333333,0.781045,1.206392,1.554821,1.18075266666667,42,51,53,4.67486913539484
"ADPRHL1",512,1.65902,625,2.17371,466,1.58747,1.80673333333,1.066431,1.419368,2.062092,1.51596366666667,81,67,74,1.11556989892806
"ADPRM",174,2.1767,212,2.8466,211,2.77505,2.59945,3.131769,4.114158,3.045369,3.430432,54,55,42,0.812437703591885
"ADRA1A",36,0.0527929,43,0.0676834,22,0.0339183,0.0514648666667,0.041722,0.311486,0.076231,0.143146333333333,1,2,2,0.919799010858656
"ADRA1B",102,0.165096,120,0.208477,81,0.137835,0.170469333333,0.436715,0.415504,0.381474,0.411231,15,11,11,0.829395990686854
