"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"HAUS4",513,8.19651,587,10.0668,590,9.91064,9.39131666667,4.500083,4.036108,2.769136,3.76844233333333,29,36,30,2.17918471909171
"HAUS5",238,3.29438,226,3.35773,245,3.56534,3.40581666667,6.439309,4.757963,5.537826,5.578366,150,199,218,0.669743317211295
"HAUS6",501,1.75879,662,2.49444,736,2.71638,2.32320333333,2.451222,2.36852,2.13923,2.31965733333333,234,291,241,1.00106818253832
"HAUS7",277,1.0113,242,0.948321,386,1.48158,1.147067,12.672328,15.534779,14.685237,14.297448,78,117,121,0.140354587248801
"HAUS8",100,0.674592,67,0.485128,68,0.482268,0.547329333333,0.704609,0.893011,0.7621,0.786573333333333,17,24,23,0.866087780704776
"HAVCR1",11,0.0646881,23,0.145178,19,0.117469,0.1091117,0.719436,0.083136,0.261283,0.354618333333333,6,3,5,0.818763243275166
"HAVCR2",1353,4.14404,1109,3.64585,1936,6.23404,4.67464333333,1.05128,0.784135,0.554028,0.796481,27,31,25,3.15875499564426
"HAX1",953,49.4764,1001,55.7802,868,47.3765,50.8777,34.511433,33.880057,32.75028,33.7139233333333,480,658,646,1.4944349419066
"HBA1",193,39.9963,318,70.7344,64,13.9438,41.5581666667,0,0,0.306845,0.102281666666667,0,0,2,38.6091576714663
"HBA2",199,41.6349,328,73.6577,71,15.6171,43.6365666667,0,0,0,0,0,0,0,44.6365666667
"HBEGF",1048,13.3046,489,6.66331,392,5.23196,8.39995666667,17.127345,15.377555,16.143454,16.216118,609,731,845,0.545997458118607
"HBP1",1805,9.3955,2594,14.4928,2854,15.6183,13.1688666667,15.885205,9.793296,12.011694,12.5633983333333,263,228,263,1.04463986963198
"HBQ1",1,0.242301,2,0.520147,0,0,0.254149333333,1.355628,3.503818,3.394172,2.751206,6,22,25,0.334332300954147
"HBS1L",2390,2.92636,2552,3.35391,2239,2.88219,3.05415333333,38.998483,33.056925,31.690002,34.5818033333333,739,794,825,0.113938950630196
"HBZ",8,0.118681,6,0.0955398,1,0.0155966,0.0766058,0.162951,0.115335,0.140934,0.13974,2,1,2,0.944606489199291
"HCAR1",18,0.65938,18,0.707744,51,1.96414,1.11042133333,0.169441,0.106617,0.109493,0.128517,13,11,12,1.87008377661125
"HCAR2",13,1.0998,4,0.363221,3,0.266827,0.576616,0.03142,0.023214,0,0.0182113333333333,1,1,0,1.54841725719022
"HCAR3",6,0.509822,4,0.364811,1,0.0893317,0.321321566667,0,0,0,0,0,0,0,1.321321566667
"HCCS",421,6.24031,435,6.92076,492,7.66703,6.9427,7.877701,7.528802,7.266658,7.55772033333333,206,286,281,0.92813269078942
"HCFC1",1067,7.68296,951,7.34996,1061,8.03189,7.68827,16.444495,19.786799,11.945132,16.0588086666667,1203,1694,1279,0.50931282305646
"HCFC1R1",704,73.7781,839,94.3751,533,58.7246,75.6259333333,99.148689,99.343867,96.829378,98.4406446666667,690,949,1002,0.770569555237263
"HCFC2",433,1.80132,729,3.25515,665,2.90846,2.65497666667,4.896356,4.458536,4.601058,4.65198333333333,297,413,406,0.646671522386537
"HCK",528,1.85712,326,1.23073,1340,4.95505,2.68096666667,0.030982,0.188768,0.085703,0.101817666666667,1,6,4,3.34081289312237
"HCLS1",2295,13.5776,2111,13.4051,5020,31.2237,19.4021333333,0.058351,0.031838,0.040607,0.0435986666666667,1,1,1,19.5497886160261
"HCN1",2480,0.981209,2560,1.08715,1930,0.802796,0.957051666667,31.111348,7.632765,24.271442,21.005185,360,956,946,0.0889359333569338
"HCN2",1430,9.15795,1342,9.22476,858,5.7768,8.05317,19.344865,22.380201,26.167221,22.6307623333333,734,1192,1740,0.3831095193755
"HCN3",266,3.75181,189,2.86129,177,2.62465,3.07925,36.826412,31.507533,34.157508,34.1638176666667,1010,1305,1273,0.116007028550455
"HCN4",110,0.391383,80,0.30552,57,0.213217,0.303373333333,5.262054,9.317012,5.596574,6.72521333333333,526,1294,910,0.168716807820582
"HCRTR1",1281,15.0873,1211,15.309,919,11.3793,13.9252,9.626442,3.33685,3.08075,5.348014,235,101,114,2.35116053619289
"HCRTR2",12,0.0119004,12,0.0127733,8,0.00834082,0.01100484,7.838261,13.470152,9.417619,10.2420106666667,214,505,371,0.0899309625276997
"HCST",60,5.66898,57,5.78055,118,11.7212,7.72357666667,0.584084,0.63629,1.007059,0.742477666666667,2,3,5,5.00642093356529
"HDAC1",915,3.84689,938,4.23284,1075,4.75154,4.27709,20.064434,20.212904,15.757916,18.678418,317,457,362,0.268166373943271
"HDAC10",283,7.94469,246,7.41253,292,8.6181,7.99177333333,34.466996,38.33687,30.791724,34.5318633333333,453,736,653,0.253062251449521
"HDAC11",1568,10.2591,1624,11.4048,968,6.6585,9.4408,70.518894,42.895065,62.426514,58.613491,361,444,486,0.175141563174014
"HDAC2",1322,2.9503,1448,3.46851,1595,3.74225,3.38702,168.659037,224.718381,157.971132,183.78285,2650,4844,3883,0.0237414889964085
"HDAC3",746,8.1586,749,8.79223,844,9.70415,8.88499333333,68.141032,65.889836,78.588131,70.8729996666667,569,787,835,0.137534169704544
"HDAC4",1681,0.830778,1945,1.03176,1640,0.852117,0.904885,4.250102,5.02615,3.578015,4.28475566666667,478,741,727,0.360449019812773
"HDAC5",1255,4.66911,1204,4.80792,1066,4.16952,4.54885,78.722312,75.810512,82.596461,79.043095,2366,3171,3453,0.0693232814148428
"HDAC6",1347,9.96864,1385,11.0017,1304,10.1457,10.3720133333,171.585801,165.688651,136.317127,157.863859666667,1674,2182,1916,0.0715833881737554
"HDAC7",1203,4.16899,1298,4.82815,1955,7.12279,5.37331,33.604239,37.679999,31.258208,34.1808153333333,784,1084,835,0.181158678092414
"HDAC8",777,0.557262,802,0.617381,933,0.70349,0.626044333333,26.691485,29.52723,26.406514,27.541743,372,533,468,0.0569707439848015
"HDAC9",636,0.121368,961,0.196839,823,0.165115,0.161107333333,3.840472,2.193352,2.144944,2.726256,291,217,206,0.311601600462502
"HDC",4,0.0290935,12,0.0936823,34,0.259988,0.127587933333,0,0,0.044549,0.0148496666666667,0,0,2,1.11108863743004
"HDDC2",2088,4.4421,2273,5.19036,1728,3.86491,4.49912333333,42.234116,44.311923,48.006194,44.8507443333333,381,554,634,0.119935312136954
"HDDC3",208,6.9439,170,6.09157,130,4.56269,5.86605333333,10.606973,13.873657,19.214354,14.5649946666667,126,146,172,0.441121470348721
"HDGF",1629,11.4673,1821,13.7592,1891,13.9949,13.0738,30.585655,29.60881,26.903024,29.0324963333333,673,903,925,0.468619053301252
"HDGFL2",668,3.90141,689,4.31921,641,3.93587,4.05216333333,140.263862,141.270611,115.732963,132.422478666667,609,797,811,0.0378659082323899
"HDGFL3",2280,4.18899,2526,4.98136,3001,5.79666,4.98900333333,143.928545,130.183767,125.841096,133.317802666667,3234,4016,3796,0.0445883063482863
"HDHD2",1640,6.64856,1665,7.245,1642,6.99834,6.96396666667,33.098976,39.464264,33.415153,35.326131,667,1028,923,0.219235201972652
"HDHD3",259,12.6353,274,14.3475,181,9.28331,12.0887033333,5.961334,6.460194,7.716563,6.712697,136,197,223,1.69703325999971
"HDHD5",598,3.76103,576,3.88838,748,4.9459,4.19843666667,11.831646,15.075555,15.536682,14.147961,302,515,560,0.343177320476994
"HDLBP",8320,16.1863,8137,16.9914,8028,16.4199,16.5325333333,440.757125,412.222695,348.2823,400.420706666667,4169,5807,4958,0.0436762056419245
"HDX",287,0.271598,256,0.260031,268,0.266635,0.266088,2.7156,2.299153,1.944568,2.31977366666667,203,280,278,0.381377806780201
"HEATR1",1982,6.23745,2442,8.24878,2807,9.28719,7.92447333333,4.376777,2.632166,2.784621,3.26452133333333,321,402,549,2.09272568613328
"HEATR3",472,1.99642,424,1.92493,731,3.25061,2.39065333333,12.033252,15.098177,11.975757,13.0357286666667,252,365,380,0.241573017963965
"HEATR4",748,1.62402,810,1.88762,875,1.99726,1.8363,0.750654,2.132719,0.76438,1.21591766666667,16,25,14,1.27996632847219
"HEATR5A",1447,1.96322,1999,2.91107,1709,2.4377,2.43733,3.583444,2.796844,2.511107,2.96379833333333,263,287,298,0.867180847999751
"HEATR5B",1504,2.26526,1695,2.74019,1917,3.0355,2.68031666667,13.884535,15.504732,14.513675,14.634314,973,1475,1408,0.235399945700848
"HEATR6",358,1.75002,353,1.85215,393,2.01972,1.87396333333,10.864688,11.014571,7.000071,9.62644333333333,303,393,354,0.270453927356378
"HEATR9",61,0.764136,59,0.793293,59,0.777018,0.778149,0.109397,0.142824,0.134196,0.128805666666667,3,2,3,1.57524811622432
"HEBP1",476,3.2744,454,3.35214,541,3.91256,3.51303333333,8.553005,8.088667,9.127754,8.58980866666667,119,157,178,0.470607234221149
"HEBP2",2587,24.211,2432,24.4298,2321,22.8365,23.8257666667,83.358902,48.665925,49.979923,60.66825,1027,804,1055,0.402569663752417
"HECA",1289,4.92503,1325,5.43391,1476,5.92899,5.42931,10.117937,5.658601,5.912273,7.22960366666667,894,684,767,0.781241753602472
"HECTD1",4289,6.9576,4868,8.47606,4658,7.94403,7.79256333333,52.904556,58.606295,48.782345,53.4310653333333,1771,2468,2154,0.161535756823512
"HECTD2",455,0.753085,599,1.06414,539,0.937906,0.918377,4.835195,3.705916,3.653408,4.06483966666667,284,259,256,0.378763618644328
"HECTD3",924,18.3747,1057,22.5613,896,18.7325,19.8895,25.813975,25.038546,27.197319,26.0166133333333,524,696,730,0.773209422745313
"HECTD4",4314,3.39098,4587,3.87003,3785,3.12787,3.46296,63.938921,47.359296,44.050788,51.7830016666667,4697,4722,3661,0.0845529784036218
"HECW1",1954,0.752938,1729,0.715106,1615,0.654253,0.707432333333,11.749728,10.294552,8.351477,10.131919,825,1038,810,0.153381670611599
"HECW2",537,0.231875,514,0.238223,531,0.241053,0.237050333333,4.498558,2.136615,1.637082,2.75741833333333,310,399,313,0.329228801158153
"HEG1",871,1.68531,1020,2.11837,1117,2.27223,2.02530333333,4.135709,0.860133,1.180565,2.05880233333333,511,163,191,0.989048327955593
"HELB",236,0.914148,235,0.977041,351,1.42939,1.10685966667,0.827014,0.528198,0.397534,0.584248666666667,27,25,33,1.32987940024777
"HELLS",739,1.14786,876,1.46046,972,1.58727,1.39853,5.340975,2.253849,0.831844,2.80888933333333,109,137,82,0.629719004700233
"HELQ",391,1.40802,472,1.82438,448,1.69609,1.64283,3.953606,2.568356,2.511805,3.01125566666667,111,111,136,0.658853541039975
"HELZ",1288,1.28179,1745,1.86396,1810,1.89372,1.67982333333,3.328538,2.776499,2.687641,2.93089266666667,541,729,714,0.681734038696723
"HELZ2",308,3.3309,289,3.35466,660,7.504,4.72985333333,5.257236,6.734244,5.014444,5.66864133333333,159,412,242,0.859223497999393
"HEMGN",1,0.00967005,0,0,1,0.0101664,0.00661215,0,0,0.044537,0.0148456666666667,0,0,2,0.991886927306188
"HEMK1",538,3.47885,476,3.3037,547,3.7186,3.50038333333,6.59942,5.847523,5.155758,5.867567,217,312,329,0.655309709148815
"HENMT1",186,2.45479,193,2.734,264,3.66305,2.95061333333,6.368493,6.103108,4.948706,5.806769,101,149,142,0.580394800136452
"HEPACAM",1180,11.9796,1425,15.528,1069,11.4097,12.9724333333,0.14391,0.074999,0.040631,0.0865133333333333,7,5,3,12.8598820692184
"HEPACAM2",3,0.0138153,3,0.0148286,2,0.00968294,0.0127756133333,0.107842,0.079607,0,0.062483,1,1,0,0.95321582870813
"HEPH",1536,2.52389,1876,3.30867,1720,2.9713,2.93462,19.723348,15.577217,15.064586,16.7883836666667,1128,1087,1368,0.221190416944571
"HEPHL1",15,0.0282213,42,0.0848155,10,0.0197799,0.0442722333333,0.147595,0.131898,0.124793,0.134762,14,17,17,0.920256611812257
"HERC1",3702,2.87016,4695,3.90702,4345,3.54158,3.43958666667,137.593274,137.444225,124.987045,133.341514666667,3587,4369,4214,0.0330470195879931
"HERC2",7463,6.17516,7218,6.4105,7691,6.69045,6.42537,81.884751,79.918423,68.93924,76.914138,2674,3551,2842,0.0953019591899996
"HERC3",3639,5.47533,3775,6.09657,3389,5.36091,5.64427,12.080255,9.379136,10.577956,10.6791156666667,323,591,657,0.568901806406746
"HERC4",1984,2.25874,2097,2.56249,2328,2.78641,2.53588,15.015954,13.745512,12.956566,13.9060106666667,864,1104,1048,0.237211691247951
"HERC6",875,2.37462,1061,3.0906,1484,4.23408,3.2331,2.459779,3.879889,5.491662,3.94377666666667,77,205,246,0.85624822588399
"HERPUD1",2948,40.4789,2816,41.5025,3091,44.6209,42.2007666667,67.093398,82.037751,61.352988,70.161379,533,852,731,0.607081639981991
"HERPUD2",616,1.71053,756,2.25327,915,2.67122,2.21167333333,7.094405,5.854826,4.357397,5.768876,183,232,238,0.474476609311502
"HES1",155,10.4752,202,14.6528,148,10.5155,11.8811666667,1.237079,0,0.157296,0.464791666666667,26,0,4,8.79385578156166
"HES3",1,0.124785,0,0,1,0.13119,0.085325,0.343201,0.12022,0.090579,0.184666666666667,2,1,1,0.916143781654474
"HES5",11,1.2651,3,0.370335,1,0.120912,0.585449,0.384963,0.274626,0.193735,0.284441333333333,6,6,5,1.23434909703934
"HES6",280,20.4156,227,17.7652,161,12.3415,16.8407666667,8.806796,7.164696,9.846574,8.606022,134,169,207,1.85724815815537
"HES7",8,0.397608,5,0.266732,3,0.156756,0.273698666667,1.279397,1.939393,1.52831,1.58236666666667,16,32,32,0.49322920834906
"HESX1",44,0.258214,34,0.214164,72,0.444219,0.305532333333,0.738739,0.644333,0.45403,0.612367333333333,8,8,6,0.80969907188209
"HEXA",1768,8.68631,1854,9.77695,2142,11.064,9.84242,30.968989,22.937884,19.201867,24.36958,590,617,536,0.427378774106627
"HEXB",1548,3.27303,1678,3.80813,2177,4.83922,3.97346,40.202428,38.279851,37.32018,38.6008196666667,387,419,471,0.125589824702197
"HEXD",552,3.96391,594,4.57837,563,4.25041,4.26423,18.054114,17.625412,15.565302,17.0816093333333,264,364,328,0.291137249066399
"HEXIM1",753,36.5412,805,41.93,761,38.8249,39.0987,6.25866,6.635217,5.164952,6.01960966666667,362,524,430,5.7123831529284
"HEXIM2",124,2.3191,139,2.79031,122,2.39881,2.50274,4.826553,4.254083,5.416477,4.832371,67,90,95,0.600568790977117
"HEY1",1377,62.5158,1496,72.9,1193,56.9422,64.1193333333,15.192567,9.033492,13.541299,12.5891193333333,522,411,644,4.79202012551071
"HEY2",879,11.2862,1048,14.4431,851,11.4876,12.4056333333,0.078882,0.019264,0.018184,0.0387766666666667,3,1,1,12.9052122207533
"HEYL",588,6.33741,658,7.61203,495,5.6089,6.51944666667,0.452651,0.055091,0.134554,0.214098666666667,30,5,13,6.19343952276531
"HFE",217,3.42671,217,3.67805,343,5.69443,4.26639666667,0.328169,0.068765,0.034456,0.143796666666667,13,4,4,4.6043119552164
"HFM1",56339,68.3066,58748,76.4517,47046,59.9673,68.2418666667,2.574495,2.342203,1.956513,2.29107033333333,77,141,79,21.0393153757273
"HGD",10,0.0322931,18,0.0623911,20,0.0679012,0.0541951333333,0.041241,0.154113,0,0.065118,1,1,0,0.989744923410646
"HGF",431,1.05413,354,0.929308,555,1.42708,1.13683933333,2.430557,0.340354,0.946342,1.23908433333333,86,8,36,0.954336244293612
"HGFAC",20,0.459191,20,0.492871,5,0.12069,0.357584,4.144603,7.168276,6.160805,5.82456133333333,76,230,197,0.198926192276876
"HGH1",234,13.2812,243,14.8036,176,10.502,12.8622666667,17.558334,9.374813,11.051214,12.6614536666667,212,323,288,1.01469924101293
"HGS",2120,18.6929,1850,17.5086,1739,16.1205,17.4406666667,133.832148,144.528391,125.772907,134.711148666667,943,1489,1430,0.135881737409753
"HGSNAT",1980,5.54405,2128,6.39549,2548,7.50066,6.48006666667,28.151655,27.659455,21.432947,25.748019,1570,2169,1938,0.279649370170927
"HHAT",297,0.149077,389,0.209578,338,0.178365,0.179006666667,1.245834,1.301094,0.86856,1.138496,61,77,58,0.55132516809337
"HHATL",235,4.03998,184,3.39523,148,2.67492,3.37004333333,0.54206,0,0,0.180686666666667,2,0,0,3.7012727057108
"HHIP",39,0.0687403,89,0.168375,52,0.0963581,0.1111578,1.80478,15.426192,14.600625,10.6105323333333,189,1939,2092,0.0957025714324841
"HHIPL1",137,0.674951,93,0.491785,121,0.626723,0.597819666667,0.835582,0.576849,0.957507,0.789979333333333,99,87,148,0.892646991455209
"HHIPL2",10,0.0675897,6,0.0435283,10,0.0710589,0.0607256333333,0.236692,0,0,0.0788973333333333,2,0,0,0.983157155515539
"HHLA1",3,0.0105507,8,0.030199,4,0.0147897,0.0185131333333,3.414673,1.963773,1.746783,2.37507633333333,134,97,99,0.301774843808461
"HIBADH",701,0.891023,831,1.13374,772,1.03164,1.018801,6.88926,5.304995,4.745739,5.64666466666667,154,181,182,0.303731435425708
"HIBCH",3646,4.12377,3642,4.42138,3274,3.89309,4.14608,125.559702,121.165114,71.673433,106.132749666667,372,455,446,0.0480346114144511
"HIC1",471,9.05406,412,8.5008,499,10.0847,9.21318666667,2.206798,2.605446,2.114524,2.30892266666667,74,105,132,3.0865594924763
"HIC2",205,1.05046,109,0.599504,152,0.818855,0.822939666667,4.920237,6.637598,5.022662,5.52683233333333,556,1032,843,0.279299294599162
"HID1",596,4.64306,616,5.15085,361,2.95667,4.25019333333,100.235046,114.688599,113.072143,109.331929333333,1482,2634,2397,0.0475854393651378
"HIF1A",2311,7.65408,2589,9.20376,4231,14.7324,10.53008,95.957354,66.937377,71.494761,78.1298306666667,2314,2306,2399,0.145710914617906
"HIF1AN",1955,11.0433,2041,12.3747,1811,10.755,11.391,13.72897,16.262159,13.803284,14.5981376666667,1152,1415,1131,0.794389706309597
"HIF3A",3430,12.9175,4337,17.5313,2608,10.326,13.5916,8.390448,4.125492,8.528451,7.014797,181,211,243,1.82058260489941
"HIGD1A",3617,31.2289,4004,37.1059,4207,38.1873,35.5073666667,50.475954,46.813799,42.84077,46.7101743333333,826,963,951,0.765190385003344
"HIGD1B",61,2.58405,51,2.3189,42,1.87051,2.25782,0.269698,0.784539,0,0.351412333333333,1,3,0,2.41067801413682
"HIGD1C",22,0.231738,22,0.248736,22,0.243633,0.241369,0,0,0,0,0,0,0,1.241369
"HIGD2A",403,69.6377,465,86.2448,438,79.5704,78.4843,54.582443,53.851185,54.015122,54.1495833333333,386,522,552,1.44124932947514
"HIGD2B",0,0,1,0.0180388,0,0,0.00601293333333,0,0,0.045102,0.015034,0,0,1,0.991112547297263
"HIKESHI",630,2.51664,746,3.1986,769,3.22958,2.98160666667,34.601376,38.264585,34.172947,35.679636,284,411,418,0.108550877295238
"HILPDA",194,13.1874,100,7.29622,198,14.1501,11.5445733333,6.266899,7.486631,8.39074,7.38142333333333,88,164,209,1.49671157682844
"HINFP",423,5.10343,412,5.33531,325,4.12234,4.85369333333,15.717735,17.569609,13.405759,15.5643676666667,317,505,397,0.353390690856838
"HINT1",3935,54.0909,4577,67.5306,3592,51.9103,57.8439333333,193.060317,174.83385,194.089219,187.327795333333,2089,2616,2988,0.312454851548325
"HINT2",250,18.2358,296,23.1749,222,17.0246,19.4784333333,16.75326,12.067278,12.431662,13.7507333333333,92,98,97,1.38829933878768
"HINT3",1556,11.5796,1570,12.5408,1548,12.1114,12.0772666667,25.081388,26.137153,23.404411,24.8743173333333,1286,1820,1682,0.505414944797513
"HIP1",2846,2.41749,2400,2.18817,2030,1.81286,2.13950666667,14.440717,20.325438,17.376142,17.3807656666667,1883,3664,3298,0.170803911197424
"HIP1R",757,4.63879,760,4.99876,454,2.92484,4.18746333333,44.202815,70.978842,48.337826,54.5064943333333,1415,2601,1985,0.0934568719504732
"HIPK1",1245,4.48029,1421,5.48873,1774,6.71164,5.56022,6.417547,5.320114,4.874155,5.537272,669,738,724,1.00351033275042
"HIPK2",2513,2.02847,3113,2.69709,3032,2.57302,2.43286,12.765093,11.26093,8.829508,10.9518436666667,3225,3898,3257,0.287224305784232
"HIPK3",2835,4.93535,4091,7.64424,4802,8.7887,7.12276333333,7.628694,6.94976,7.218509,7.26565433333333,904,1115,1205,0.982712681387233
"HIPK4",63,1.00871,70,1.203,30,0.504993,0.905567666667,0.078787,0.075837,0.142788,0.0991373333333333,3,4,8,1.73369387871488
"HIRA",2122,3.17518,1972,3.16716,2099,3.30197,3.21477,23.715181,15.83696,13.504191,17.685444,712,1040,912,0.225564348377272
"HIRIP3",250,11.6622,376,18.8264,271,13.2906,14.5930666667,3.930724,4.467321,4.193965,4.19733666666667,120,142,151,3.00020330926545
"HIVEP1",640,0.715622,686,0.82332,703,0.826413,0.788451666667,4.608106,3.799476,3.493687,3.96708966666667,347,345,321,0.36006027406129
"HIVEP2",1288,1.09639,1308,1.19508,1151,1.03006,1.10717666667,32.629761,9.310831,9.376397,17.105663,1153,1261,1171,0.116382187532707
"HIVEP3",844,0.278431,840,0.297437,962,0.333647,0.303171666667,3.7187,3.646931,3.213753,3.52646133333333,449,553,544,0.28790076191976
"HJURP",36,0.297346,13,0.115251,38,0.329975,0.247524,0.53065,0.18205,0.293943,0.335547666666667,6,5,6,0.934091707197272
"HJV",9,0.0815546,8,0.0778102,5,0.0476337,0.0689995,0,0,0.038942,0.0129806666666667,0,0,1,1.05530098962073
"HK1",8507,11.2673,7333,10.4247,6063,8.44244,10.0448133333,312.22698,265.687838,328.199293,302.038037,5770,7208,8392,0.0364469537970905
"HK2",251,0.738468,335,1.0579,428,1.32385,1.04007266667,1.612742,0.107117,8.651045,3.456968,145,14,1144,0.457726568077222
"HK3",181,1.71125,32,0.324733,517,5.13883,2.39160433333,2.953644,1.547931,1.469586,1.990387,13,8,7,1.13416903341608
"HKDC1",260,0.961897,232,0.921263,263,1.02294,0.9687,0.169107,0,0.011693,0.0602666666666667,10,0,1,1.85679703219316
"HLCS",1293,0.943751,1497,1.17279,1462,1.12187,1.07947033333,6.663031,5.390115,4.296027,5.44972433333333,508,612,575,0.322412280875777
"HLF",712,2.06525,1156,3.59907,944,2.87874,2.84768666667,1.390094,0.512554,0.553377,0.818675,85,30,40,2.11565379557645
"HLTF",1030,3.18884,1144,3.80156,1055,3.43389,3.47476333333,20.08995,17.55094,16.19596,17.9456166666667,1261,1913,1701,0.236189901445805
"HLX",230,7.13817,103,3.43113,114,3.71965,4.76298333333,0.38479,0.093485,0.098242,0.192172333333333,7,2,7,4.83401868353764
"HM13",1662,4.57143,1524,4.49932,1994,5.76613,4.94562666667,91.118321,85.332446,78.704713,85.0518266666667,913,1246,1189,0.0690935555581079
"HMBOX1",3639,3.64587,3555,3.82295,3064,3.22735,3.56539,25.126341,41.890803,35.149527,34.055557,307,604,505,0.130232989879465
"HMBS",282,5.67309,276,5.95964,291,6.15463,5.92912,11.82139,12.07863,9.207602,11.035874,155,226,227,0.575705594791039
"HMCES",849,5.42123,865,5.92853,649,4.35686,5.23554,15.067891,19.429902,16.846504,17.1147656666667,323,526,493,0.344224160264692
"HMCN1",134,0.0512741,297,0.121981,163,0.0655721,0.0796090666667,1.243224,2.613256,4.120109,2.658863,92,105,135,0.295066819027304
"HMCN2",46,0.0477655,39,0.0434672,64,0.0698673,0.0537,6.132098,4.804108,7.11829,6.01816533333333,501,554,589,0.150138953694261
