"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","FoldChange"
"DBP",284,6.75028,287,7.32193,209,5.22261,6.43160666667,2.848032,1.11159,2.492233,2.15061833333333,49,16,34,2.35877719241461
"DBR1",217,2.72066,230,3.09516,329,4.33659,3.38413666667,6.635256,3.3495,5.099279,5.02801166666667,194,98,121,0.72729399163461
"DBT",1205,3.34593,1436,4.27981,1506,4.39635,4.00736333333,4.230365,3.872096,4.21944,4.10730033333333,628,465,436,0.98043251943672
"DBX2",4,0.0191829,1,0.00514749,7,0.0352932,0.01987453,0,0,0.060691,0.0202303333333333,0,0,2,0.999651251955849
"DCAF1",798,1.33873,866,1.55937,1004,1.77077,1.55629,5.049216,4.260546,5.276452,4.86207133333333,463,301,328,0.436072823860781
"DCAF10",1108,2.88419,1460,4.07922,1335,3.65345,3.53895333333,13.893618,13.892198,12.288435,13.3580836666667,546,360,306,0.316125287935709
"DCAF11",1376,21.7583,1382,23.4561,1305,21.6948,22.3030666667,43.09433,40.229822,47.082558,43.4689033333333,967,732,721,0.524030612853731
"DCAF12",690,2.93913,878,4.01425,1215,5.44106,4.13148,14.479203,14.624896,15.865552,14.9898836666667,845,650,675,0.320920408614188
"DCAF12L2",76,4.75712,93,6.24819,47,3.09291,4.69940666667,0.682117,0.273545,0.620069,0.525243666666667,33,10,20,3.73671878875965
"DCAF13",792,4.81425,843,5.50012,865,5.52787,5.28074666667,26.142531,23.764222,27.546255,25.8176693333333,643,485,484,0.234201808837402
"DCAF15",412,8.03483,380,7.95433,404,8.28322,8.09079333333,27.999357,27.771931,40.273013,32.014767,552,405,496,0.275355368503131
"DCAF17",759,2.60832,852,3.14267,912,3.29498,3.01532333333,15.473109,12.565206,12.062548,13.3669543333333,543,426,380,0.279483266958947
"DCAF4",415,2.17542,430,2.41938,296,1.63126,2.07535333333,12.313814,21.10326,19.474266,17.6304466666667,266,302,264,0.165071368837999
"DCAF4L2",0,0,0,0,3,0.168552,0.056184,0,0,0.024665,0.00822166666666667,0,0,1,1.04757121863082
"DCAF5",1503,2.56745,1574,2.88594,1735,3.11587,2.85642,20.768901,16.564154,19.971626,19.1015603333333,1507,1094,1080,0.191846798758458
"DCAF6",3911,4.87822,4104,5.49441,4072,5.33973,5.23745333333,28.322099,20.131356,22.517826,23.6570936666667,1068,651,727,0.252967905206211
"DCAF7",1958,7.80907,1965,8.41182,2128,8.9227,8.38119666667,53.833579,58.755856,54.958833,55.8494226666667,4259,3638,3639,0.165018327832036
"DCAF8",3399,12.6835,3949,15.8167,3749,14.7076,14.4026,127.910064,98.90997,113.698775,113.506269666667,2109,1283,1373,0.134513158492
"DCAKD",754,3.48751,756,3.75324,785,3.81726,3.68600333333,18.641735,12.495108,15.505728,15.5475236666667,459,297,297,0.283184567535594
"DCBLD1",1407,2.11821,1724,2.78582,1684,2.66536,2.52313,10.724509,1.093086,1.944158,4.587251,151,39,60,0.630565907993036
"DCBLD2",1268,2.09464,1487,2.63658,1565,2.71795,2.48305666667,34.451009,37.108075,22.900231,31.4864383333333,1507,928,1099,0.107215713551958
"DCC",206,0.0300977,231,0.0362258,196,0.0301065,0.0321433333333,2.383032,2.727168,2.894737,2.66831233333333,390,126,163,0.281367353579571
"DCDC2",18,0.0168787,32,0.0322075,26,0.0256317,0.0249059666667,1.171169,0.311095,0.279938,0.587400666666667,27,19,13,0.645650457498464
"DCDC2B",108,2.65627,99,2.61351,149,3.85277,3.04085,0.608356,1.059368,0.904736,0.857486666666667,20,26,17,2.17543957246889
"DCDC2C",150,0.181431,270,0.35053,211,0.268313,0.266758,0.143311,0,0.084294,0.0758683333333333,5,0,2,1.17742846475947
"DCHS1",178,0.901869,174,0.946266,338,1.80044,1.21619166667,10.30477,9.265275,10.395691,9.98857866666667,2140,1456,1414,0.201681376081214
"DCHS2",98,0.0658334,90,0.0648938,184,0.12995,0.0868924,2.125233,2.283614,2.809378,2.406075,224,384,388,0.319104071401834
"DCK",642,2.9225,733,3.58149,761,3.64202,3.38200333333,126.946271,165.822502,353.930276,215.566349666667,471,349,399,0.0202339991419473
"DCLK1",4213,2.0295,4075,2.107,4570,2.31447,2.15032333333,36.501714,47.32955,47.462933,43.7647323333333,3872,3932,3654,0.0703751182933839
"DCLK2",1461,1.42594,1432,1.50015,1216,1.24774,1.39127666667,32.268759,21.680201,27.781337,27.2434323333333,1381,765,891,0.0846666452734138
"DCLK3",527,1.77296,555,2.00411,488,1.72602,1.83436333333,1.400041,1.84066,0.058127,1.09960933333333,15,6,4,1.34994795857102
"DCLRE1A",253,2.24828,289,2.75656,323,3.01766,2.67416666667,2.779584,2.327922,2.867813,2.65843966666667,196,142,161,1.00429882721495
"DCLRE1B",102,2.00804,111,2.3455,170,3.51851,2.62401666667,2.572483,2.740019,2.798014,2.70350533333333,145,116,124,0.978536910437823
"DCLRE1C",612,1.87328,724,2.37865,688,2.21401,2.15531333333,52.209258,21.260033,28.324098,33.9311296666667,256,185,151,0.0903295531361239
"DCN",18407,75.9473,24622,109.042,42870,185.961,123.6501,521.807598,13.852753,55.507161,197.055837333333,1927,74,69,0.629368473448276
"DCP1A",555,1.51124,595,1.73899,819,2.34456,1.86493,7.119728,5.604547,4.863545,5.86260666666667,522,303,301,0.417469649530645
"DCP1B",314,0.937974,394,1.26327,327,1.02694,1.07606133333,8.082311,7.6105,8.325651,8.006154,165,141,123,0.230515859858714
"DCP2",1171,4.49669,1302,5.36646,1349,5.44611,5.10308666667,7.195595,5.074606,6.644384,6.30486166666667,1326,688,807,0.835482853086654
"DCPS",352,1.3384,312,1.27332,357,1.42708,1.34626666667,11.087904,6.94477,11.288428,9.77370066666667,316,178,188,0.217777228016854
"DCST1",26,0.265516,28,0.306913,41,0.440189,0.337539333333,0.321018,0,0,0.107006,9,0,0,1.20824939822639
"DCST2",57,0.65246,52,0.638885,42,0.505436,0.598927,0.358487,0.812389,0.271467,0.480781,12,7,4,1.07978627494545
"DCSTAMP",8,0.0793951,5,0.0532616,1,0.0104338,0.0476968333333,0.187418,0.205518,0,0.130978666666667,2,1,0,0.926363037793787
"DCT",32,0.130397,54,0.236184,40,0.171362,0.179314333333,0.297505,0.155619,0.034762,0.162628666666667,19,7,2,1.01435167319087
"DCTD",1233,7.72694,1433,9.63898,1407,9.26994,8.87862,32.774696,32.0361,31.489618,32.100138,690,463,492,0.298446489860556
"DCTN1",9699,54.7749,9495,57.5559,6977,41.4249,51.2519,212.222561,284.346301,327.254692,274.607851333333,7171,7347,6756,0.189587850081978
"DCTN2",6066,61.5046,6336,68.9542,4585,48.8746,59.7778,485.860263,550.552338,510.679193,515.697264666667,2679,2168,2055,0.117627485485547
"DCTN3",1061,26.5591,1111,29.8505,840,22.1062,26.1719333333,50.490499,71.360771,66.701289,62.850853,583,570,510,0.425553176764921
"DCTN4",4241,14.622,3858,14.2772,3919,14.2054,14.3682,30.518822,32.189891,30.027162,30.9119583333333,1451,1361,1241,0.481581225428816
"DCTN5",4117,19.9749,3772,19.6434,3322,16.945,18.8544333333,41.08584,47.23974,36.77478,41.70012,3632,3151,2514,0.464973712797528
"DCTN6",954,6.10018,1118,7.67319,1102,7.40822,7.06053,31.387238,30.960703,42.347343,34.898428,424,317,383,0.224537130149543
"DCTPP1",414,11.2727,437,12.7717,369,10.5631,11.5358333333,24.018038,25.171788,36.085447,28.425091,308,262,260,0.426025303823189
"DCUN1D1",834,3.043,1060,4.15129,1072,4.11215,3.76881333333,15.074785,16.38424,15.284056,15.581027,604,439,429,0.287606632166391
"DCUN1D2",551,2.73985,619,3.30374,639,3.34052,3.12803666667,24.480215,21.154878,21.201367,22.27882,362,250,221,0.177330151041591
"DCUN1D3",475,1.82643,466,1.92325,512,2.06975,1.93981,2.935101,3.857709,4.095026,3.62927866666667,209,214,237,0.635047101650682
"DCUN1D4",1589,3.75954,1884,4.78445,1645,4.0918,4.21193,24.982155,19.757483,22.788717,22.5094516666667,1065,727,707,0.221695089868465
"DCUN1D5",1307,5.50078,1449,6.54572,1423,6.29639,6.11429666667,52.484693,51.70454,52.67242,52.2872176666667,553,378,409,0.133508503130579
"DCX",225,0.331285,217,0.342941,175,0.270891,0.315039,52.153297,92.266061,79.054746,74.491368,8535,11713,9297,0.0174197267163048
"DCXR",724,49.1384,943,68.6964,633,45.1673,54.3340333333,114.382821,116.769239,170.351115,133.834391666667,332,252,318,0.410385159522913
"DDA1",633,8.02442,635,8.6402,546,7.2768,7.98047333333,37.51889,46.39043,41.710304,41.873208,575,485,458,0.209465858802308
"DDAH1",1983,1.33302,2091,1.50871,1901,1.34349,1.39507333333,19.190612,17.851215,23.294685,20.1121706666667,1359,963,1143,0.113445148352817
"DDAH2",710,34.647,726,38.0263,672,34.4758,35.7163666667,50.61579,50.257163,63.424194,54.7657156666667,845,600,634,0.658403935603875
"DDB1",4899,19.8362,5643,24.5245,4986,21.2246,21.8617666667,337.326967,329.08173,349.748409,338.719035333333,5173,3664,3687,0.0672961014512124
"DDB2",890,6.27552,800,6.05466,749,5.55238,5.96085333333,26.598929,17.687053,24.60362,22.9632006666667,341,209,224,0.290480951612307
"DDC",17,0.0277637,30,0.0525884,25,0.0429246,0.0410922333333,0.514026,0.924143,1.95956,1.13257633333333,6,18,14,0.48818521384696
"DDHD1",1185,1.7764,1368,2.20115,1357,2.13866,2.03873666667,9.991704,12.1599,12.528575,11.5600596666667,1004,679,698,0.241936483369944
"DDHD2",4260,14.7835,4871,18.1438,4783,17.4505,16.7926,167.913718,140.565862,134.706726,147.728768666667,1858,1191,1112,0.119631192804918
"DDIAS",88,0.263683,85,0.273375,84,0.264617,0.267225,3.661592,0.94423,2.951878,2.51923333333333,98,41,73,0.360085529992328
"DDIT3",680,23.0671,495,18.0231,387,13.8017,18.2973,13.081339,10.839409,12.969561,12.2967696666667,175,104,111,1.45127730146187
"DDIT4",4567,377.591,3713,329.501,3665,318.569,341.887,67.229123,21.860771,26.901245,38.663713,1868,443,501,8.64485379873538
"DDIT4L",26,0.924522,35,1.33583,17,0.635522,0.965291333333,0.411931,0,0,0.137310333333333,19,0,0,1.72801677407867
"DDN",2,0.0826587,5,0.221804,4,0.173803,0.1594219,1.42015,1.160184,1.057601,1.212645,96,59,46,0.52399815605305
"DDO",64,0.46968,112,0.882228,70,0.540081,0.630663,0,0.155683,0.043467,0.0663833333333333,0,4,1,1.52915274369754
"DDOST",2036,36.3763,2048,39.2745,2327,43.7094,39.7867333333,177.094942,211.48512,210.873973,199.818011666667,2719,2333,2454,0.203102963697305
"DDR1",1035,7.61769,1125,8.88743,1427,11.0419,9.18234,230.46252,69.894576,172.901504,157.752866666667,2615,545,945,0.0641395661936603
"DDR2",2061,2.30756,2465,2.96232,3412,4.01625,3.09537666667,5.121049,0.708857,0.596093,2.14199966666667,930,95,58,1.30343001309569
"DDRGK1",1005,12.247,977,12.779,752,9.63426,11.55342,29.069093,20.036956,28.919502,26.008517,423,265,304,0.464794864523661
"DDT",780,16.0994,778,17.2359,614,13.3236,15.5529666667,111.570952,130.328767,127.12304,123.007586333333,383,289,282,0.133483500132044
"DDX1",4207,18.4043,4702,22.0786,3900,17.937,19.4733,64.415844,73.034476,86.845831,74.7653836666667,2087,1794,2132,0.270219709967724
"DDX10",573,0.362876,661,0.449309,631,0.420118,0.410767666667,13.46537,13.916868,10.42567,12.602636,293,196,211,0.103712814682904
"DDX11",594,3.35395,236,1.43029,556,3.30053,2.69492333333,35.798628,20.850561,21.829215,26.159468,600,239,294,0.136045497405546
"DDX17",18699,134.859,20363,157.632,21849,165.666,152.719,178.234702,113.98576,122.606138,138.275533333333,13691,6858,6027,1.10370426392192
"DDX18",1060,10.4699,1362,14.4396,1563,16.2306,13.7133666667,26.863989,24.491827,28.013757,26.4565243333333,868,593,628,0.535878703657964
"DDX19A",856,5.63822,928,6.56079,991,6.86246,6.35382333333,25.943716,28.798439,34.451639,29.7312646666667,954,816,820,0.239294523446882
"DDX19B",646,2.47376,688,2.82784,814,3.27709,2.85956333333,17.327217,19.585449,20.546011,19.1528923333333,458,350,356,0.191514114673565
"DDX20",252,3.45125,305,4.48349,334,4.80907,4.24793666667,10.585035,14.258906,14.162479,13.00214,353,314,352,0.374795328904725
"DDX21",1508,9.1161,1636,10.6153,2330,14.8082,11.5132,16.611141,18.369964,20.347282,18.4427956666667,1416,1199,1210,0.643590572802913
"DDX23",1139,8.6188,1215,9.86824,1217,9.6817,9.38958,56.745921,58.831451,61.810345,59.129239,1009,654,704,0.172787485303115
"DDX24",3505,18.5969,4074,23.2013,3991,22.2624,21.3535333333,104.091425,114.494872,117.219044,111.935113666667,2863,2367,2331,0.197932534953456
"DDX25",273,1.18183,416,1.93298,209,0.951213,1.355341,10.105411,16.311012,13.938697,13.4517066666667,263,286,276,0.162980127837266
"DDX27",854,6.01997,905,6.8474,981,7.27016,6.71251,14.106141,12.862659,14.710385,13.8930616666667,689,488,488,0.51785926712853
"DDX28",112,9.02088,126,10.8929,109,9.22987,9.71455,1.799818,3.181085,2.712048,2.564317,74,99,74,3.00605978648925
"DDX31",455,1.02691,405,0.981108,523,1.24097,1.082996,4.062193,4.643314,4.817809,4.507772,177,164,153,0.37819212559997
"DDX39A",479,7.90486,509,9.01606,566,9.82004,8.91365333333,27.430882,24.340434,32.838376,28.2032306666667,514,374,397,0.339471116962607
"DDX39B",3984,56.9093,4238,64.9779,5399,81.0803,67.6558333333,226.984043,174.233707,229.563597,210.260449,4833,2555,2747,0.324981953121287
"DDX3X",6473,36.2572,6319,37.9908,8286,48.7946,41.0142,124.98194,127.615571,81.670775,111.422762,5026,3566,3563,0.373716134104586
"DDX3Y",1485,15.8468,1885,21.5907,1945,21.8209,19.7528,42.415249,17.67885,15.733555,25.2758846666667,1449,569,596,0.78980404516415
"DDX4",22,0.0485637,26,0.0616031,18,0.0417734,0.0506467333333,0.591103,0.046313,0.029254,0.222223333333333,3,1,1,0.859619273073361
"DDX41",669,21.7036,716,24.9321,740,25.2391,23.9582666667,95.382147,100.234656,43.437871,79.6848913333333,1175,595,574,0.309330114402583
"DDX42",2255,8.61744,2499,10.2503,2963,11.9042,10.2573133333,66.688286,64.907319,71.524984,67.706863,2182,1455,1596,0.163845543833081
"DDX46",1285,2.32961,1592,3.09787,1800,3.43076,2.95274666667,43.558286,23.501258,24.735374,30.598306,1228,674,617,0.12509362579975
"DDX47",723,7.57875,759,8.53968,861,9.48856,8.53566333333,22.328579,16.040396,24.669409,21.0127946666667,519,337,370,0.433187311185416
"DDX49",524,9.65127,564,11.1499,429,8.30709,9.70275333333,58.987945,85.860614,109.088367,84.645642,512,554,583,0.124965533369812
"DDX5",13453,236.299,14722,277.555,19360,357.508,290.454,682.203393,726.102641,704.489438,704.265157333333,11209,8253,8667,0.413254500055003
"DDX50",950,3.6426,1038,4.27194,1113,4.48664,4.13372666667,32.12894,22.722338,24.477625,26.4429676666667,760,447,459,0.187068932523126
"DDX51",504,11.3964,494,11.9896,454,10.7927,11.3929,10.652647,9.402425,10.067311,10.0407943333333,440,294,352,1.12246452799003
"DDX52",671,3.4776,676,3.76049,792,4.3154,3.85116333333,13.20618,15.555417,9.891799,12.8844653333333,629,607,568,0.349395040922714
"DDX54",486,2.9995,543,3.5971,594,3.85422,3.48360666667,24.060725,19.543921,26.165897,23.2568476666667,366,258,303,0.184838802151167
"DDX55",513,4.75013,406,4.0351,503,4.89659,4.56060666667,17.18165,19.643861,17.879086,18.2348656666667,354,258,272,0.28908996626404
"DDX56",1208,21.9031,1173,22.8285,873,16.6415,20.4577,32.832614,31.797092,48.030217,37.5533076666667,784,602,621,0.55657221905638
"DDX58",1009,2.48595,1165,3.08083,1505,3.89831,3.15503,8.140061,4.984749,4.169696,5.76483533333333,684,317,248,0.614210072420585
"DDX59",401,1.52252,557,2.26994,572,2.28325,2.02523666667,8.728789,7.683227,9.74607,8.719362,177,118,148,0.311258770552018
"DDX6",4355,17.5295,4616,19.9428,4653,19.6903,19.0542,28.574024,29.306822,30.682591,29.5211456666667,3000,2501,2434,0.65705921458584
"DDX60",795,1.35484,1126,2.05968,1514,2.71259,2.04237,8.889023,2.722715,4.54946,5.387066,395,119,97,0.476332951624423
"DEAF1",1066,2.98048,1072,3.2171,1027,3.01882,3.07213333333,62.688948,50.108704,75.849896,62.882516,967,682,682,0.063744097576401
"DECR1",960,3.21107,1120,4.02103,1348,4.74031,3.99080333333,85.125877,44.34221,66.366,65.278029,663,304,343,0.0753010222034515
"DECR2",249,4.0922,243,4.28651,179,3.09278,3.82383,33.811348,27.154741,31.807265,30.9244513333333,221,144,159,0.151101422218126
"DEDD",725,10.8115,705,11.2844,772,12.1033,11.3997333333,24.736087,22.961882,34.816673,27.5048806666667,510,377,431,0.435003867523646
"DEDD2",483,3.9168,414,3.60351,379,3.23118,3.58383,9.540432,12.002226,15.344527,12.2957283333333,223,205,230,0.344759601360688
"DEF6",245,1.78681,263,2.05877,654,5.01451,2.95336333333,1.929336,2.0565,1.894916,1.96025066666667,46,24,16,1.33548262579453
"DEF8",2436,21.1346,2249,20.9434,1722,15.7068,19.2616,130.611029,146.670607,145.116835,140.799490333333,1009,862,814,0.142889089039533
"DEFB123",1,0.0181487,1,0.0194798,4,0.0763208,0.0379831,0,0,0,0,0,0,0,1.0379831
"DEFB131A",6,0.175254,16,0.501623,12,0.368499,0.348458666667,0,0,0,0,0,0,0,1.348458666667
"DEFB131B",39,1.11528,64,1.96445,48,1.44311,1.50761333333,4.581952,0,6.773785,3.78524566666667,1,0,1,0.524030218719527
"DEFB135",0,0,1,0.0826048,0,0,0.0275349333333,0,0,0,0,0,0,0,1.0275349333333
"DEGS1",2183,21.5633,2457,26.0499,2540,26.3774,24.6635333333,63.070851,71.276764,73.140138,69.1625843333333,1163,1001,977,0.365772349709581
"DEGS2",217,2.41632,202,2.41428,195,2.2828,2.37113333333,0.708064,0.018385,0.042329,0.256259333333333,12,1,2,2.68346928367497
"DEK",1419,6.09251,1896,8.7376,2359,10.6483,8.49280333333,36.566141,14.707451,19.472313,23.5819683333333,1285,454,621,0.3861693744214
"DELE1",1053,10.1115,1139,11.7395,1493,15.0725,12.3078333333,43.588262,45.873052,50.52028,46.6605313333333,1036,797,811,0.27922125416996
"DENND10",682,3.5147,784,4.33671,687,3.72219,3.85786666667,26.463874,27.099712,23.27835,25.6139786666667,460,340,412,0.182530644046632
"DENND11",1568,6.02848,1844,7.60962,1660,6.70978,6.78262666667,4.10413,2.543827,2.714194,3.120717,566,267,256,1.88865837345054
"DENND1A",808,0.256416,824,0.280674,862,0.287594,0.274894666667,7.16049,7.911769,6.256975,7.10974466666667,391,276,266,0.157205278226228
"DENND1B",840,0.541605,1314,0.909366,882,0.597874,0.682948333333,1.873118,1.802011,2.191913,1.95568066666667,242,176,172,0.569394506082073
"DENND1C",91,1.03561,85,1.03828,197,2.35699,1.47696,0.337133,0.306723,0.03406,0.225972,10,2,1,2.02040503372018
"DENND2A",942,1.0578,950,1.14503,658,0.776815,0.993215,17.091786,16.009894,10.974314,14.691998,732,446,430,0.127021109740136
"DENND2B",1406,1.12879,1412,1.21676,1577,1.33107,1.22554,244.126506,101.416869,148.459814,164.667729666667,988,321,448,0.0134337568606627
"DENND2C",110,0.219434,117,0.250517,126,0.264253,0.244734666667,0.477607,0.119458,0.371227,0.322764,32,7,11,0.94101038935668
"DENND2D",85,0.799775,58,0.585757,229,2.26528,1.21693733333,0.090245,0.097045,0.108422,0.0985706666666667,2,4,2,2.01801977842421
"DENND3",2388,5.31231,1840,4.39347,4168,9.74799,6.48459,15.564461,31.60461,16.104107,21.0910593333333,448,411,338,0.338806296568425
"DENND4A",1249,1.62534,1530,2.13705,1409,1.92767,1.89668666667,5.575469,3.045284,6.95956,5.19343766666667,362,198,176,0.467702562384713
"DENND4B",1171,11.8813,1013,11.0321,1440,15.3606,12.758,37.490441,29.754418,30.73621,32.6603563333333,1042,751,779,0.408730075931361
"DENND4C",868,1.05959,1428,1.87105,1385,1.77748,1.56937333333,6.1677,4.547359,4.344813,5.01995733333333,465,209,197,0.426809226554319
"DENND5A",3099,4.2789,2890,4.28301,3399,4.93401,4.49864,75.561072,61.017951,75.432892,70.6706383333333,2073,1123,1200,0.0767209575339116
"DENND5B",1096,0.916516,1418,1.27276,1108,0.974108,1.05446133333,5.889078,5.105123,6.095672,5.69662433333333,941,665,634,0.306790590462667
"DENND6A",1011,2.61181,1238,3.43282,1675,4.54928,3.53130333333,18.679957,14.597201,20.718773,17.9986436666667,444,274,354,0.238506675151775
"DENND6B",688,6.6837,655,6.82983,453,4.62663,6.04672,13.797238,12.716191,15.638874,14.0507676666667,468,493,496,0.468196716344679
"DENR",1457,13.9541,1663,17.0952,1805,18.1743,16.4078666667,36.500368,39.495017,42.326676,39.440687,1411,1199,1331,0.430454276572997
"DEPDC1",20,0.151451,24,0.195072,20,0.159225,0.168582666667,4.583259,1.362518,2.656935,2.86757066666667,173,33,68,0.302149014816622
"DEPDC1B",170,0.287559,125,0.226949,102,0.181391,0.231966333333,3.813478,2.076727,2.778362,2.88952233333333,109,37,70,0.316739750476558
"DEPDC5",619,0.701439,615,0.748023,635,0.756504,0.735322,40.08352,22.823896,28.306102,30.404506,344,284,270,0.055257102276979
"DEPDC7",259,2.55532,373,3.94998,272,2.82132,3.10887333333,5.164906,2.290131,4.064351,3.839796,130,42,78,0.848976554658502
"DEPP1",2455,54.7817,2673,64.0212,5155,120.935,79.9126333333,9.315886,5.471725,5.749222,6.845611,267,124,115,10.3131079699593
"DEPTOR",603,0.594483,514,0.543908,547,0.566953,0.568448,1.970727,1.08983,1.645902,1.56881966666667,90,38,29,0.610571469983815
"DERA",551,0.763477,712,1.05892,943,1.37371,1.065369,13.660699,6.889762,8.246121,9.59886066666667,210,69,100,0.194867077222325
"DERL1",1082,6.48833,1122,7.22169,1269,8.00028,7.23676666667,25.832308,28.040736,26.60551,26.8261846666667,749,634,688,0.296007762664528
"DERL2",566,6.35555,525,6.32756,728,8.59422,7.09244333333,28.540156,34.1166,35.884525,32.8470936666667,589,553,571,0.239088277800927
"DERL3",106,4.00305,29,1.1755,57,2.26307,2.48054,7.948341,9.505908,22.057121,13.1704566666667,53,16,17,0.245619466039321
"DERPC",943,11.6491,928,12.3046,1048,13.6107,12.5214666667,14.89498,11.722973,17.037601,14.5518513333333,756,451,572,0.869444182360368
"DES",35,0.731571,54,1.2115,154,3.38413,1.77573366667,129.260772,1.825306,1.591904,44.225994,2386,18,12,0.0613747409657818
"DESI1",1253,9.51068,1270,10.3468,1229,9.80733,9.88827,39.446212,48.154654,60.825117,49.4753276666667,1158,974,955,0.215714696730745
"DESI2",551,1.72103,693,2.32333,710,2.33149,2.12528333333,12.475552,8.243701,11.078128,10.599127,862,409,490,0.269441254788399
"DET1",341,1.14045,370,1.3282,466,1.63849,1.36904666667,4.008847,2.530132,3.209351,3.24944333333333,163,93,95,0.557495766112895
