"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Heart","dHs_Avg_TPM","FoldChange"
"AC009951.2",6,8.18902,5,7.32472,1,1.43489,5.64954333333,0,0,6.64954333333
"AC013267.1",0,0,0,0,1,2.04073,0.680243333333,0,0,1.680243333333
"AC020922.1",1,0.02421,3,0.0779571,1,0.0254526,0.0425399,0,0,1.0425399
"AC023271.1",1,1.30372,0,0,0,0,0.434573333333,0.08856,0.08856,1.31786335464559
"AC040160.1",503,7.32891,416,6.50587,572,8.76205,7.53227666667,0,0,8.53227666667
"AC073082.1",160,0.226452,281,0.426877,344,0.511861,0.388396666667,0.18976,0.18976,1.16695524027283
"AC092143.1",35977,371.287,32757,362.852,22575,244.935,326.358,0,0,327.358
"AC105052.1",4037,11.6867,4811,14.949,2513,7.64831,11.4280033333,0,0,12.4280033333
"AC138647.1",1,0.0426095,0,0,0,0,0.0142031666667,0,0,1.0142031666667
"ACAA1",1192,6.10428,1253,6.88731,1152,6.20224,6.39794333333,53.95557,53.95557,0.134616806509877
"ACAA2",1316,7.23196,1158,6.83045,1297,7.49339,7.18526666667,464.92872,464.92872,0.0175676370983742
"ACACA",4300,2.33406,4641,2.70393,4008,2.28723,2.44174,12.71403,12.71403,0.250964887782803
"ACACB",3042,3.50477,3493,4.31955,2522,3.0548,3.62637333333,82.2427,82.2427,0.0555769254640947
"ACAD10",802,1.97192,897,2.36727,684,1.76811,2.03576666667,36.26978,36.26978,0.081453839187406
"ACAD11",1114,1.90902,1115,2.05088,1118,2.01421,1.99137,82.07824,82.07824,0.0360066607092302
"ACAD8",819,11.575,885,13.4252,746,11.0844,12.0282,42.62047,42.62047,0.298671701611652
"ACAD9",1039,4.97676,1126,5.78908,1091,5.49407,5.41997,27.40158,27.40158,0.226042706074803
"ACADL",894,4.07549,1008,4.93223,2279,10.9226,6.64344,2.37835,2.37835,2.26247724480886
"ACADM",1245,3.43988,1406,4.16965,1536,4.46173,4.02375333333,605.13729,605.13729,0.00828814431352673
"ACADS",317,3.89038,354,4.66312,259,3.34173,3.96507666667,4.26331,4.26331,0.943337304219208
"ACADSB",866,3.0667,1330,5.05528,1095,4.07667,4.06621666667,53.39893,53.39893,0.0931308146441483
"ACADVL",7556,162.126,6596,151.908,4694,105.887,139.973666667,1863.68724,1863.68724,0.0756017758061132
"ACAN",7,0.0170047,96,0.250313,28,0.0715101,0.1129426,0.48073,0.48073,0.751617512983461
"ACAP1",124,1.44911,135,1.69337,286,3.51385,2.21877666667,2.32774,2.32774,0.967256055662402
"ACAP2",1382,1.43455,1840,2.05005,1856,2.02545,1.83668333333,9.82965,9.82965,0.261936750802657
"ACAP3",1458,14.7916,1582,17.2268,1149,12.2551,14.7578333333,3.95969,3.95969,3.17718110069379
"ACAT1",1814,10.2528,2004,12.1575,1738,10.3275,10.9126,1020.66473,1020.66473,0.0116599894761954
"ACAT2",4118,42.1497,3190,35.046,2391,25.7292,34.3083,7.69167,7.69167,4.06231483707964
"ACBD3",1022,4.24464,1115,4.97056,1412,6.16543,5.12687666667,32.47455,32.47455,0.183030889636156
"ACBD4",398,6.0033,374,6.05507,392,6.21629,6.09155333333,2.70727,2.70727,1.91287749026373
"ACBD5",1433,5.33589,1976,7.89747,1715,6.71371,6.64902333333,76.06913,76.06913,0.0992488605143201
"ACBD6",1053,0.788498,1177,0.945995,1134,0.892737,0.875743333333,51.90614,51.90614,0.0354541709777542
"ACBD7",50,0.656665,111,1.56472,52,0.717985,0.97979,0.13916,0.13916,1.73793848098599
"ACCS",561,5.35173,673,6.89107,851,8.53491,6.92590333333,14.88997,14.88997,0.498799137652872
"ACCSL",0,0,0,0,1,0.0153093,0.0051031,0,0,1.0051031
"ACD",257,13.5889,202,11.4642,154,8.5607,11.2046,0.54398,0.54398,7.90463607041542
"ACE",115,0.942326,128,1.12578,299,2.5758,1.54796866667,3.12474,3.12474,0.61772830934071
"ACE2",22,0.0934765,3,0.0136817,17,0.0759393,0.0610325,58.85142,58.85142,0.0177277748798608
"ACER1",15,0.095391,7,0.0477809,21,0.140402,0.0945246333333,0,0,1.0945246333333
"ACER2",68,0.273112,56,0.241412,58,0.244905,0.253143,1.63195,1.63195,0.476127206063945
"ACER3",2305,2.4268,2576,2.91105,2484,2.74949,2.69578,7.31215,7.31215,0.444623833785483
"ACHE",4545,113.738,4051,108.812,2350,61.8271,94.7923666667,0.20241,0.20241,79.6669743820328
"ACIN1",2919,13.7634,2887,14.6109,2946,14.6037,14.326,105.63399,105.63399,0.143725279341043
"ACLY",16166,44.3873,15499,45.6773,11710,33.8027,41.2891,22.50573,22.50573,1.79909749665294
"ACMSD",92,0.253431,116,0.342981,116,0.335944,0.310785333333,0.18976,0.18976,1.10172247624143
"ACO1",1196,2.97775,1339,3.57832,1511,3.95513,3.50373333333,76.4613,76.4613,0.0581417215219729
"ACO2",4207,12.2753,4508,14.1183,3468,10.6384,12.344,389.11261,389.11261,0.0342055079942174
"ACOT1",311,8.16523,352,9.91953,320,8.83275,8.97250333333,5.59164,5.59164,1.51290169568271
"ACOT11",254,0.457761,264,0.510681,354,0.670729,0.546390333333,13.32127,13.32127,0.107978575456855
"ACOT12",11,0.0299403,9,0.0262934,9,0.025754,0.0273292333333,0,0,1.0273292333333
"ACOT13",1254,5.76037,1129,5.56656,1309,6.32165,5.88286,205.92936,205.92936,0.0332618822191302
"ACOT2",367,7.97544,406,9.47011,427,9.75561,9.06705333333,29.46366,29.46366,0.330461058629528
"ACOT4",60,2.18784,50,1.95693,47,1.80177,1.98218,1.16387,1.16387,1.3781696682333
"ACOT6",18,0.351586,15,0.314478,34,0.698194,0.454752666667,0,0,1.454752666667
"ACOT7",6308,8.46892,5418,7.80757,3619,5.10815,7.12821333333,1.83436,1.83436,2.86774204170606
"ACOT8",858,9.55638,927,11.0822,784,9.18037,9.93965,13.29597,13.29597,0.765226144151114
"ACOT9",1043,2.78521,1099,3.15001,1353,3.79848,3.24456666667,106.24123,106.24123,0.0395796156633974
"ACOX1",1383,6.41366,1602,7.97419,1794,8.7467,7.71151666667,34.67578,34.67578,0.244185737962001
"ACOX2",360,1.95632,355,2.07064,277,1.58254,1.86983333333,92.35068,92.35068,0.0307425005723579
"ACOX3",307,0.720462,365,0.919403,387,0.95482,0.864895,7.42601,7.42601,0.221325989406611
"ACOXL",127,0.0575309,110,0.0534848,122,0.0581026,0.0563727666667,0,0,1.0563727666667
"ACP2",881,16.0239,1004,19.6005,895,17.1141,17.5795,15.85142,15.85142,1.10254803452765
"ACP5",21,0.843569,32,1.37972,35,1.47811,1.23379966667,3.2639,3.2639,0.523886504531063
"ACP6",610,2.60726,652,2.99118,794,3.5679,3.05544666667,12.65078,12.65078,0.297085343597216
"ACPP",64,0.219532,44,0.161998,208,0.750099,0.377209666667,0.44278,0.44278,0.954552784670567
"ACR",11,0.268994,16,0.419962,20,0.514182,0.401046,0.46808,0.46808,0.954339000599422
"ACRBP",56,1.04532,49,0.981743,62,1.21672,1.081261,1.01206,1.01206,1.03439310954942
"ACSBG1",4789,10.6958,4310,10.332,3127,7.34232,9.45670666667,136.09706,136.09706,0.0762722896221844
"ACSBG2",50,0.150998,40,0.129659,55,0.174624,0.151760333333,0.16446,0.16446,0.989093943401233
"ACSF2",272,0.975972,284,1.09377,288,1.08642,1.052054,23.65695,23.65695,0.0832241619502818
"ACSF3",565,1.30309,532,1.31697,506,1.22691,1.28232333333,9.56399,9.56399,0.216047471961825
"ACSL1",3565,8.74427,2446,6.43963,4883,12.5918,9.25856666667,696.3241,696.3241,0.0147113324588523
"ACSL3",2690,5.61472,2686,6.01758,2925,6.41859,6.01696333333,49.31273,49.31273,0.139466956639602
"ACSL4",3112,4.98043,3490,5.99505,3392,5.70717,5.56088333333,42.81023,42.81023,0.1497568794624
"ACSL5",712,2.28806,528,1.82122,820,2.77038,2.29322,14.33333,14.33333,0.214775264081579
"ACSL6",2020,5.66704,3290,9.90698,1953,5.7603,7.11144,3.50427,3.50427,1.80083343138844
"ACSM1",14,0.0323286,10,0.0247856,19,0.0461265,0.0344135666667,0.70844,0.70844,0.605472575370923
"ACSM2A",2,0.00964948,7,0.0362504,1,0.00507238,0.0169907533333,0.17711,0.17711,0.863972571240836
"ACSM2B",0,0,4,0.0186571,0,0,0.00621903333333,0.51868,0.51868,0.66256158857253
"ACSM3",1237,1.15354,1436,1.43733,1533,1.50294,1.36460333333,75.80346,75.80346,0.030787718851859
"ACSM4",25,0.178695,14,0.107409,31,0.232955,0.173019666667,0,0,1.173019666667
"ACSM5",518,2.84546,421,2.48225,599,3.45929,2.929,1.12592,1.12592,1.8481410401144
"ACSS1",1348,4.46426,1445,5.13651,1546,5.38279,4.99452,86.78433,86.78433,0.0682869026852514
"ACSS2",3953,12.3723,3142,10.5553,2525,8.30852,10.41204,127.14031,127.14031,0.0890589385962934
"ACSS3",1107,0.595424,1762,1.01724,2163,1.22313,0.945264666667,33.436,33.436,0.0564892747899582
"ACTA1",41,2.50969,47,3.08798,59,3.79688,3.13151666667,2743.75123,2743.75123,0.00150524266881192
"ACTA2",725,2.25104,769,2.56278,1734,5.6602,3.49134,189.23033,189.23033,0.0236100100336261
"ACTB",33185,158.239,32708,167.404,43793,219.54,181.727666667,881.43027,881.43027,0.207073207798051
"ACTBL2",0,0,1,0.0671127,0,0,0.0223709,0,0,1.0223709
"ACTC1",64,2.10164,63,2.22055,124,4.28094,2.86771,12463.16647,12463.16647,0.000310306349751441
"ACTG1",45642,574.592,41363,558.917,38734,512.655,548.721333333,170.15296,170.15296,3.21187161082695
"ACTG2",30,0.190221,21,0.142921,81,0.539959,0.291033666667,4.54163,4.54163,0.232970022658857
"ACTL10",7,0.772516,10,1.18454,17,1.97241,1.309822,0.08856,0.08856,2.12190600426251
"ACTL6A",607,4.15494,690,5.0695,1181,8.49892,5.90778666667,42.96204,42.96204,0.157130712466255
"ACTL6B",273,3.57196,271,3.80587,150,2.06335,3.14706,0,0,4.14706
"ACTN1",872,1.44673,942,1.6775,1796,3.13267,2.08563333333,35.48543,35.48543,0.0845716586958137
"ACTN2",83,0.144292,99,0.184731,71,0.129766,0.152929666667,1533.36279,1533.36279,0.000751406169506366
"ACTN4",4324,8.99916,4407,9.84464,4506,9.85929,9.56769666667,49.46454,49.46454,0.209408362122591
"ACTR10",3513,17.2601,3814,20.1135,3356,17.3351,18.2362333333,210.81256,210.81256,0.0908172458389625
"ACTR1A",7430,31.7891,7354,33.7718,5219,23.4755,29.6788,83.50778,83.50778,0.3630292974209
"ACTR1B",1972,42.5002,2092,48.3934,1535,34.7801,41.8912333333,20.64607,20.64607,1.98147900904414
"ACTR2",6761,27.152,6651,28.6694,9579,40.4436,32.0883333333,93.84347,93.84347,0.348873078276238
"ACTR3",4285,10.3205,4382,11.3282,5816,14.7269,12.1252,104.47012,104.47012,0.124444724249863
"ACTR3B",1119,2.04421,1139,2.23337,855,1.6421,1.97322666667,13.92851,13.92851,0.199164328300011
"ACTR5",252,1.82969,252,1.96389,289,2.20604,1.99987333333,3.65607,3.65607,0.644293005330676
"ACTR6",1039,4.2465,1297,5.68978,1042,4.47735,4.80454333333,30.9944,30.9944,0.181423728319018
"ACTR8",496,5.7434,673,8.36456,629,7.65731,7.25509,19.38099,19.38099,0.405038714998633
"ACTRT3",52,3.43974,53,3.76304,63,4.38128,3.86135333333,1.25243,1.25243,2.15827054928677
"ACVR1",561,0.702961,684,0.919952,966,1.27258,0.965164333333,23.97322,23.97322,0.0786908669900397
"ACVR1B",1040,4.00368,988,4.08247,1082,4.37917,4.15510666667,10.04472,10.04472,0.466748515731499
"ACVR1C",30,0.0513328,36,0.0661175,58,0.104337,0.0739291,0.0759,0.0759,0.998168138302816
"ACVR2A",570,1.15373,724,1.57293,775,1.64918,1.45861333333,7.17299,7.17299,0.300821771876633
"ACVR2B",463,2.06062,484,2.31208,571,2.67173,2.34814333333,0.0506,0.0506,3.18688685830002
"ACVRL1",225,2.38892,317,3.61259,418,4.66588,3.55579666667,13.16946,13.16946,0.321522250436502
"ACY1",265,7.90291,240,7.68233,223,6.99172,7.52565333333,5.02236,5.02236,1.41566650504619
"ACY3",13,0.277775,28,0.642167,4,0.0898562,0.3365994,0,0,1.3365994
"ACYP1",546,5.87097,550,6.34776,577,6.52276,6.24716333333,40.39393,40.39393,0.17507792406592
"ACYP2",942,0.492032,1226,0.687343,1085,0.595814,0.591729666667,157.43893,157.43893,0.0100463293122909
"ADA",33,0.176237,31,0.177699,53,0.297576,0.217170666667,5.95852,5.95852,0.174918038126929
"ADAD1",1,0.00343645,4,0.014754,1,0.00361284,0.00726776333333,0.0506,0.0506,0.958754771876385
"ADAL",290,2.11987,260,2.03997,347,2.66673,2.27552333333,43.1518,43.1518,0.0741877643341834
"ADAM10",2772,3.00818,3870,4.50777,4263,4.86367,4.12654,30.8426,30.8426,0.16099627542977
"ADAM11",2154,16.4619,1890,15.5037,906,7.27947,13.08169,0.64519,0.64519,8.55930925911293
"ADAM12",65,0.0301946,56,0.0279219,105,0.0512795,0.0364653333333,0.08856,0.08856,0.952143504568696
"ADAM15",1313,18.7862,1351,20.7477,1226,18.4418,19.3252333333,10.82907,10.82907,1.71824440410785
"ADAM17",1847,4.72796,1925,5.28906,2391,6.43465,5.48389,16.67372,16.67372,0.366866171920795
"ADAM18",8,0.00960037,11,0.0141687,11,0.0138781,0.0125490566667,0,0,1.0125490566667
"ADAM2",7,0.0129331,3,0.00594933,6,0.0116545,0.0101789766667,0,0,1.0101789766667
"ADAM21",48,1.08453,49,1.18833,38,0.902652,1.058504,0.44278,0.44278,1.42676222293073
"ADAM22",6229,4.04916,6309,4.40198,4743,3.24144,3.89752666667,2.3657,2.3657,1.45512870032088
"ADAM23",7581,7.45734,8286,8.74868,6554,6.77801,7.66134333333,83.65959,83.65959,0.102307881875284
"ADAM28",643,1.72961,795,2.29533,1697,4.79908,2.94134,3.2892,3.2892,0.918898629114986
"ADAM29",8,0.00941057,10,0.012626,17,0.0210239,0.01435349,0,0,1.01435349
"ADAM32",157,0.154151,191,0.201289,165,0.170321,0.175253666667,0.54398,0.54398,0.76118451448011
"ADAM33",1623,19.8527,1070,14.0484,1575,20.2544,18.0518333333,8.48867,8.48867,2.0078507665774
"ADAM7",14,0.0284258,13,0.0283315,10,0.0213463,0.0260345333333,0,0,1.0260345333333
"ADAM8",92,1.11235,84,1.09012,124,1.5762,1.25955666667,0.0253,0.0253,2.20380051367405
"ADAM9",1971,3.1767,2079,3.59653,3509,5.94581,4.23968,112.00998,112.00998,0.0463647546880373
"ADAMDEC1",5,0.0401995,7,0.0604073,11,0.0929783,0.0645283666667,0.08856,0.08856,0.97792346463833
"ADAMTS1",3327,60.1993,2666,51.7772,3804,72.3631,61.4465333333,36.80111,36.80111,1.65197618094548
"ADAMTS10",420,2.40601,467,2.87147,726,4.37243,3.21663666667,0.27832,0.27832,3.29857677785688
"ADAMTS12",92,0.0436173,147,0.0748046,180,0.0897184,0.0693801,1.32833,1.32833,0.459290607431077
"ADAMTS13",379,1.46988,343,1.42784,377,1.53718,1.4783,2.06208,2.06208,0.809351813146619
"ADAMTS14",120,0.233098,155,0.323169,275,0.561601,0.372622666667,0.11386,0.11386,1.23231166095111
"ADAMTS15",121,0.764008,97,0.657393,133,0.882882,0.768094333333,5.11091,5.11091,0.289334048993194
"ADAMTS16",473,0.459134,640,0.666805,460,0.469434,0.531791,0,0,1.531791
"ADAMTS17",93,0.0438434,89,0.0450352,125,0.061954,0.0502775333333,1.13857,1.13857,0.49111206709778
"ADAMTS18",10,0.00933112,16,0.0160249,13,0.0127531,0.01270304,0,0,1.01270304
"ADAMTS19",41,0.0257277,60,0.0404118,36,0.0237497,0.0299630666667,0.17711,0.17711,0.874993047945137
"ADAMTS2",358,0.266581,361,0.288532,816,0.638814,0.397975666667,2.34039,2.34039,0.418506721271169
"ADAMTS20",2,0.00176163,20,0.0189084,9,0.00833423,0.00966808666667,0,0,1.00966808666667
"ADAMTS3",60,0.0363637,108,0.0702556,75,0.0477877,0.051469,0.45543,0.45543,0.722445600269336
"ADAMTS4",344,4.07351,208,2.64371,364,4.53158,3.7496,2.37835,2.37835,1.40589340950464
"ADAMTS5",171,0.607593,172,0.655973,117,0.43706,0.566875333333,4.52898,4.52898,0.283393199710073
"ADAMTS6",127,0.0665904,182,0.102428,173,0.0953657,0.0881280333333,1.05001,1.05001,0.530791573374422
"ADAMTS7",329,1.09983,467,1.67566,358,1.2582,1.34456333333,0.97411,0.97411,1.1876558719271
"ADAMTS8",526,3.87942,457,3.61774,393,3.04727,3.51481,0.35422,0.35422,3.33388223479198
"ADAMTS9",2388,2.42059,1539,1.67443,2427,2.58639,2.22713666667,29.72933,29.72933,0.105018126547829
"ADAMTSL1",1161,0.20194,1836,0.34277,1358,0.248329,0.264346333333,1.82171,1.82171,0.448078056686548
"ADAMTSL2",533,2.14768,724,3.13127,749,3.17294,2.81729666667,0.0506,0.0506,3.63344438099181
"ADAMTSL3",241,0.109143,354,0.172077,572,0.272341,0.184520333333,8.1724,8.1724,0.129139629031987
"ADAMTSL4",760,11.4765,649,10.5191,1257,19.9558,13.9838,11.84113,11.84113,1.1668599258788
"ADAMTSL5",89,1.81151,156,3.40813,212,4.53655,3.25206333333,17.72374,17.72374,0.227094764899
"ADAP1",1063,3.2292,1090,3.5541,884,2.82327,3.20219,2.4163,2.4163,1.23004127272195
"ADAP2",562,1.8532,396,1.40159,1016,3.52224,2.25901,3.88379,3.88379,0.667311657544653
"ADAR",5573,21.185,6126,24.9952,7275,29.0744,25.0848666667,42.98734,42.98734,0.593008503508055
"ADARB1",1308,1.49636,1427,1.75224,1792,2.15529,1.80129666667,10.68991,10.68991,0.239633724012418
"ADARB2",501,0.156234,944,0.315973,485,0.159007,0.210404666667,0.10121,0.10121,1.09915880410367
"ADAT1",854,5.66843,860,6.12694,899,6.27339,6.02292,23.21418,23.21418,0.290033360617622
"ADAT2",387,2.42638,380,2.55724,638,4.20539,3.06300333333,4.28861,4.28861,0.768255426913688
"ADAT3",46,0.998404,31,0.722189,43,0.981195,0.900596,0,0,1.900596
"ADCK1",284,0.367771,284,0.394746,329,0.447913,0.403476666667,9.7917,9.7917,0.130051490188478
"ADCK2",804,6.02385,817,6.57023,656,5.16725,5.92044333333,7.2742,7.2742,0.836388210743032
"ADCK5",174,1.50917,191,1.77812,151,1.3769,1.55473,0.24036,0.24036,2.05966816085653
"ADCY1",332,0.389322,413,0.519831,326,0.401908,0.437020333333,1.29038,1.29038,0.627415683569102
"ADCY10",49,0.0816584,47,0.0840704,58,0.101618,0.0891156,0.50603,0.50603,0.7231699235739
"ADCY2",314,0.126411,265,0.11451,271,0.1147,0.118540333333,0.13916,0.13916,0.981899235693845
"ADCY3",4737,8.22034,3211,5.98091,5227,9.53623,7.91249333333,11.71462,11.71462,0.700964191877539
"ADCY4",682,7.11524,842,9.42883,463,5.07837,7.20748,34.05589,34.05589,0.234125563493039
"ADCY5",771,0.804315,832,0.931613,820,0.89934,0.878422666667,55.96704,55.96704,0.0329738506102301
"ADCY6",1216,9.29934,1150,9.43967,1242,9.98569,9.5749,57.8267,57.8267,0.179763610741381
"ADCY7",1701,4.12732,1462,3.80761,2459,6.27279,4.73590666667,0.27832,0.27832,4.48706635793072
"ADCY8",97,0.0650239,86,0.0618785,86,0.0606091,0.0625038333333,0,0,1.0625038333333
"ADCY9",1169,1.25247,1230,1.41449,1157,1.30324,1.3234,12.91644,12.91644,0.16695361744814
"ADCYAP1",3750,89.7181,2088,53.6191,8078,203.185,115.5074,0.36687,0.36687,85.2366355249585
"ADCYAP1R1",102,0.301925,116,0.368551,105,0.326758,0.332411333333,5.16152,5.16152,0.216247181431368
"ADD1",8996,18.2277,9092,19.7734,8285,17.6487,18.5499333333,128.91142,128.91142,0.150486641846421
"ADD2",6367,6.92561,5742,6.70389,5182,5.92596,6.51848666667,1.17652,1.17652,3.45436139648154
"ADD3",5737,7.20016,7429,10.0076,6888,9.08843,8.76539666667,173.44216,173.44216,0.0559807139894966
"ADGB",309,0.249344,316,0.273696,433,0.367339,0.296793,0,0,1.296793
"ADH1A",431,5.14488,353,4.52286,738,9.26173,6.30982333333,0.25302,0.25302,5.8337642921342
"ADH1B",9429,34.4682,8532,33.4769,14899,57.2597,41.7349333333,134.288,134.288,0.315881181873485
"ADH1C",518,5.56887,480,5.53884,923,10.4322,7.17997,12.208,12.208,0.619319351907935
"ADH4",30,0.153532,39,0.214231,62,0.333586,0.233783,0.16446,0.16446,1.059532315408
"ADH5",2295,22.4941,2982,31.3714,2871,29.584,27.8165,226.60073,226.60073,0.126609875108924
"ADH6",21,0.217082,26,0.288481,26,0.282563,0.262708666667,0.29097,0.29097,0.97810845075176
"ADH7",1,0.00744129,4,0.0319483,5,0.0391162,0.0261685966667,0,0,1.0261685966667
"ADHFE1",637,3.05589,970,4.99471,1273,6.42044,4.82368,136.10972,136.10972,0.0424745962576541
"ADI1",2244,17.6859,3013,25.4884,2666,22.0903,21.7548666667,300.50657,300.50657,0.0754705500006186
"ADIG",2,0.0480669,1,0.0257962,1,0.025267,0.0330433666667,0,0,1.0330433666667
"ADIPOQ",4,0.0443399,2,0.023796,8,0.0932315,0.0537891333333,0.80965,0.80965,0.582316543714696
"ADIPOR1",1649,16.2325,1966,20.7725,1909,19.7565,18.9205,121.2071,121.2071,0.163006077388302
"ADIPOR2",5331,9.30381,5878,11.0109,5818,10.6749,10.32987,53.12061,53.12061,0.209344831848717
"ADK",702,0.219483,898,0.301356,975,0.320484,0.280441,79.81376,79.81376,0.0158443438345153
"ADM",165,12.398,72,5.80685,430,33.9683,17.39105,6.5531,6.5531,2.43490090161656
"ADM2",13,0.463677,5,0.191418,3,0.112494,0.255863,0,0,1.255863
"ADNP",1851,7.60472,1810,7.98171,2127,9.18719,8.25787333333,34.11915,34.11915,0.263613251839239
"ADNP2",443,2.02268,446,2.18574,611,2.93293,2.38045,6.79347,6.79347,0.433754155722676
"ADO",898,41.7233,1109,55.3063,1080,52.7551,49.9282333333,30.9691,30.9691,1.59304557630024
"ADORA1",309,0.70333,250,0.610775,146,0.349375,0.554493333333,4.0609,4.0609,0.307157488457191
"ADORA2A",127,0.90636,98,0.750695,67,0.502701,0.719918666667,1.79641,1.79641,0.615045242531317
"ADORA2B",33,0.186995,39,0.237204,34,0.202551,0.208916666667,0.91086,0.91086,0.632655802448636
"ADORA3",664,26.7775,630,27.2699,1046,44.3478,32.7984,8.70373,8.70373,3.4830317826238
"ADPGK",1710,8.66452,1559,8.47881,2366,12.6038,9.91571,21.91115,21.91115,0.476436582188149
"ADPRH",458,7.49318,480,8.42912,678,11.6619,9.19473333333,15.21889,15.21889,0.628571581244462
"ADPRHL1",512,1.65902,625,2.17371,466,1.58747,1.80673333333,185.67546,185.67546,0.0150353631555535
"ADPRHL2",433,15.0059,404,15.0278,355,12.9342,14.3226333333,6.54045,6.54045,2.03205821049142
"ADPRM",174,2.1767,212,2.8466,211,2.77505,2.59945,7.91939,7.91939,0.403553382013792
"ADRA1A",36,0.0527929,43,0.0676834,22,0.0339183,0.0514648666667,11.61341,11.61341,0.0833608728065368
"ADRA1B",102,0.165096,120,0.208477,81,0.137835,0.170469333333,1.15122,1.15122,0.544095598466452
"ADRA1D",43,0.262128,34,0.222466,57,0.365307,0.283300333333,0.03795,0.03795,1.23637972285081
"ADRA2A",244,10.9891,189,9.13636,315,14.9149,11.68012,0.32892,0.32892,9.54167293742287
"ADRA2B",19,0.898074,39,1.97863,12,0.596318,1.157674,3.99765,3.99765,0.431737716726862
"ADRA2C",97,7.77687,72,6.19593,63,5.31021,6.42767,0.25302,0.25302,5.92781440040861
"ADRB1",7,0.4024,4,0.246809,9,0.543927,0.397712,20.94969,20.94969,0.0636779836070578
"ADRB2",87,4.41441,76,4.13912,69,3.68079,4.07810666667,4.92115,4.92115,0.857621689480929
"ADRB3",0,0,1,0.0519426,0,0,0.0173142,0.0253,0.0253,0.992211255242368
"ADRM1",1226,31.6368,1193,33.0433,936,25.3931,30.0244,6.62901,6.62901,4.06663512041536
"ADSL",769,3.05576,924,3.94099,902,3.76824,3.58833,61.87495,61.87495,0.0729754854675829
"ADTRP",5,0.00919537,2,0.00394793,11,0.0212682,0.0114705,0.32892,0.32892,0.76112218944707
"AEBP1",571,9.76249,591,10.8456,1723,30.9705,17.1928633333,5.7308,5.7308,2.70292733899388
"AEBP2",3430,1.89173,3710,2.19623,4471,2.59243,2.22679666667,24.13768,24.13768,0.128364935295143
"AEN",291,4.64481,252,4.31734,263,4.41335,4.4585,2.06208,2.06208,1.78261181941687
"AFAP1",754,0.726896,863,0.893002,787,0.797653,0.805850333333,2.26449,2.26449,0.553179924990734
"AFAP1L1",729,1.77427,795,2.07683,782,2.00096,1.95068666667,41.81082,41.81082,0.0689238530509343
"AFAP1L2",4330,6.88098,5149,8.78266,4105,6.85826,7.5073,4.8579,4.8579,1.45227812014544
"AFF1",4294,3.64061,4334,3.94404,6012,5.35881,4.31448666667,90.81993,90.81993,0.0578794458530953
"AFF2",2261,0.789915,1290,0.483738,813,0.298613,0.524088666667,0.18976,0.18976,1.28100513268811
"AFF3",764,0.206288,779,0.225765,999,0.283585,0.238546,2.391,2.391,0.365245060454143
"AFF4",2859,5.6603,3213,6.82773,4184,8.70873,7.06558666667,19.40629,19.40629,0.395250026666778
"AFG3L2",2078,7.50501,2177,8.43926,2009,7.62823,7.8575,129.68312,129.68312,0.0677784552434928
"AFM",0,0,0,0,1,0.00825205,0.00275068333333,0,0,1.00275068333333
"AFMID",399,3.41942,382,3.51385,430,3.87424,3.60250333333,26.0606,26.0606,0.170081348282374
"AFP",1,0.00697764,1,0.00748943,2,0.0146716,0.00971289,0,0,1.00971289
"AFTPH",1428,3.63125,1550,4.23058,1534,4.10101,3.98761333333,16.06649,16.06649,0.292245993952476
"AGA",210,3.1453,252,4.0512,391,6.15684,4.45111333333,13.28332,13.28332,0.381641896514956
"AGAP1",3151,0.863144,3193,0.938802,3141,0.904567,0.902171,5.25007,5.25007,0.304343951347745
"AGAP2",348,3.30463,348,3.54702,291,2.90519,3.25228,12.42306,12.42306,0.316789167298664
"AGAP3",1666,4.96619,1650,5.27926,1133,3.55072,4.59872333333,8.36216,8.36216,0.598016198540721
"AGBL1",75,0.0138054,78,0.0154107,90,0.0174168,0.0155443,0,0,1.0155443
"AGBL2",44,0.137758,29,0.0974547,48,0.157995,0.131069233333,0.21506,0.21506,0.930875210551742
"AGBL3",289,0.312705,346,0.40184,343,0.390183,0.368242666667,2.77052,2.77052,0.362879037020623
"AGBL4",406,0.0475674,468,0.0588532,405,0.0498858,0.0521021333333,0.17711,0.17711,0.893801032472156
"AGBL5",985,6.08934,1119,7.42513,1117,7.25981,6.92476,10.13327,10.13327,0.711808839631124
"AGER",130,6.76926,97,5.42138,114,6.24081,6.14381666667,2.50485,2.50485,2.03826602184687
"AGFG1",1999,3.92108,2173,4.57502,3460,7.13522,5.21044,53.28507,53.28507,0.114404199902478
"AGFG2",417,2.51049,470,3.03712,415,2.62669,2.72476666667,5.80671,5.80671,0.547219826710702
"AGGF1",1119,5.43264,1266,6.59713,1383,7.05897,6.36291333333,22.46778,22.46778,0.313745626272702
"AGK",920,1.54591,1006,1.8144,963,1.70122,1.68717666667,47.02294,47.02294,0.0559561048671739
"AGL",385,0.913065,720,1.8328,586,1.46109,1.40231833333,54.47425,54.47425,0.0433051070240697
"AGMAT",61,0.798071,55,0.772351,92,1.26543,0.945284,0.10121,0.10121,1.76649685346119
"AGMO",103,0.0497486,197,0.102129,221,0.112221,0.0880328666667,0.60724,0.60724,0.676957309839663
