"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"CUBN",576,0.329004,785,0.481271,711,0.42696,0.412411666667,0.2282,0.2282,1.14998507300684
"CUEDC1",994,1.84401,1082,2.1545,955,1.8626,1.95370333333,99.88866,99.88866,0.0292768615752256
"CUEDC2",1269,23.7359,1334,26.7818,924,18.17,22.8959,80.47105,80.47105,0.29330541339531
"CUL1",2103,3.5601,2005,3.64316,2136,3.80157,3.66827666667,20.12295,20.12295,0.221004957483211
"CUL2",1360,2.8942,1519,3.46967,1396,3.1233,3.16239,12.63389,12.63389,0.305297314266141
"CUL3",2360,3.57741,2690,4.37673,2396,3.81841,3.92418333333,36.88516,36.88516,0.129976574820589
"CUL4A",2236,6.63024,2484,7.90586,2630,8.19882,7.57830666667,17.88246,17.88246,0.454300269491899
"CUL4B",1747,5.96255,2177,7.97514,2191,7.86176,7.26648333333,13.23551,13.23551,0.580694568254316
"CUL5",1134,2.00385,1530,2.90191,1396,2.59344,2.49973333333,11.97004,11.97004,0.269832115655002
"CUL7",837,8.95481,822,9.43938,781,8.78456,9.05958333333,6.47254,6.47254,1.34620668920206
"CUL9",940,3.87268,940,4.15673,995,4.30968,4.11303,55.28624,55.28624,0.0908397860649423
"CUTA",1018,94.7994,1031,103.052,764,74.7979,90.8831,204.83917,204.83917,0.446382969771983
"CUTC",1616,5.26931,1784,6.24378,2068,7.08926,6.20078333333,20.76605,20.76605,0.330826371037924
"CUX1",1961,0.731933,1993,0.798438,2232,0.875842,0.802071,207.3286,207.3286,0.00865013733112016
"CUX2",113,0.0623945,99,0.0586737,114,0.0661776,0.0624152666667,1.72186,1.72186,0.390326933298076
"CUZD1",29,0.361412,18,0.240778,31,0.406167,0.336119,0.58087,0.58087,0.845179553030926
"CWC15",707,11.2622,770,13.1654,722,12.0914,12.173,52.52712,52.52712,0.246099547294904
"CWC22",508,1.42173,726,2.18087,602,1.77128,1.79129333333,7.11564,7.11564,0.343940013767245
"CWC25",405,2.83978,405,3.04807,448,3.30252,3.06345666667,5.47676,5.47676,0.62739034126168
"CWC27",687,0.480417,834,0.625991,843,0.619765,0.575391,98.22903,98.22903,0.015876311599539
"CWF19L1",483,2.38475,512,2.71335,596,3.09372,2.73060666667,83.47912,83.47912,0.0441601033091964
"CWF19L2",523,0.694811,618,0.881239,662,0.924615,0.833555,4.64695,4.64695,0.3246982884566
"CWH43",13,0.0299588,13,0.0321562,14,0.0339193,0.0320114333333,0.60161,0.60161,0.644358759831232
"CX3CL1",463,6.43584,459,6.84822,296,4.32568,5.86991333333,26.05611,26.05611,0.25391356456379
"CX3CR1",478,4.57769,637,6.54784,1135,11.4275,7.51767666667,8.56781,8.56781,0.890243082447289
"CXADR",165,0.357914,200,0.465656,258,0.588373,0.470647666667,8.96197,8.96197,0.147626189063709
"CXCL10",31,2.27549,23,1.8121,104,8.02574,4.03777666667,0,0,5.03777666667
"CXCL11",1,0.0225884,6,0.145472,18,0.427462,0.198507466667,1.05801,1.05801,0.582362314404206
"CXCL12",826,8.83713,1068,12.2643,1309,14.7234,11.94161,14.70842,14.70842,0.823864526158583
"CXCL13",282,0.492248,332,0.622033,345,0.633128,0.582469666667,0,0,1.582469666667
"CXCL14",91,1.84834,258,5.62473,667,14.2431,7.23872333333,40.93049,40.93049,0.196485262474395
"CXCL16",509,13.9027,465,13.6325,805,23.1162,16.8838,21.57512,21.57512,0.792190694888887
"CXCL17",4,0.0476376,6,0.0766976,4,0.0500828,0.0581393333333,0,0,1.0581393333333
"CXCL6",1,0.0140603,2,0.0301832,2,0.0295639,0.0246024666667,0.16596,0.16596,0.878762964995969
"CXCL9",31,0.868592,20,0.601485,172,5.06665,2.178909,0.08298,0.08298,2.93533490923193
"CXCR1",2,0.0847642,0,0,4,0.17823,0.0876647333333,0.29043,0.29043,0.842869999405857
"CXCR2",11,0.160636,12,0.188093,18,0.276351,0.20836,0.41491,0.41491,0.854018983539589
"CXCR3",1,0.0672955,0,0,2,0.141499,0.0695981666667,0,0,1.0695981666667
"CXCR4",844,38.6288,835,41.02,631,30.3624,36.6704,19.874,19.874,1.80465651049152
"CXCR5",288,3.62071,256,3.45447,270,3.56864,3.54794,0,0,4.54794
"CXCR6",28,0.659331,20,0.505494,47,1.16354,0.776121666667,0.2282,0.2282,1.44611762470852
"CXorf21",235,2.16554,72,0.712149,151,1.46289,1.44685966667,0.97503,0.97503,1.2388974682258
"CXorf38",503,4.25724,487,4.42414,610,5.42785,4.70307666667,2.11602,2.11602,1.83024392226943
"CXorf40A",657,11.3014,657,12.1304,724,13.0932,12.175,26.80294,26.80294,0.473870748920798
"CXorf40B",668,12.7206,663,13.5515,769,15.3956,13.8892333333,36.0346,36.0346,0.40203575395171
"CXorf56",427,2.73648,462,3.17795,476,3.20708,3.04050333333,31.94777,31.94777,0.122633590477595
"CXorf58",16,0.0881512,24,0.141925,29,0.167975,0.132683733333,0.14522,0.14522,0.98905339876443
"CXorf66",1,0.0178374,0,0,2,0.0375058,0.0184477333333,0,0,1.0184477333333
"CXXC1",614,17.9915,624,19.6256,584,17.9908,18.5359666667,99.16257,99.16257,0.195042585935045
"CXXC4",104,0.683188,180,1.26917,123,0.849474,0.933944,3.90012,3.90012,0.394672783523669
"CXXC5",1058,5.05225,933,4.78213,677,3.3988,4.41106,128.80761,128.80761,0.0416852293944862
"CYB561",948,11.7867,938,12.5178,1009,13.189,12.4978333333,11.82483,11.82483,1.05247658903081
"CYB561D1",643,12.6485,538,11.3593,421,8.70661,10.9048033333,7.38533,7.38533,1.41971792801237
"CYB561D2",596,13.4072,643,15.5255,559,13.2204,14.0510333333,12.09451,12.09451,1.14941554386533
"CYB5A",1066,4.52804,1514,6.9027,1439,6.42617,5.95230333333,31.80256,31.80256,0.211943925514655
"CYB5B",2214,9.26606,2269,10.1928,2026,8.91446,9.45777333333,56.26127,56.26127,0.182632577540282
"CYB5D1",572,22.0251,597,24.6738,568,22.9937,23.2308666667,7.34384,7.34384,2.90404258311521
"CYB5D2",2448,9.68813,2664,11.3163,2832,11.7831,10.9291766667,26.80294,26.80294,0.429061698752003
"CYB5R1",4222,136.513,3828,132.852,2941,99.9744,123.113133333,34.97659,34.97659,3.44983038506429
"CYB5R2",621,8.94895,682,10.5489,1039,15.7411,11.7463166667,158.78458,158.78458,0.0797718820345493
"CYB5R3",5847,32.373,5513,32.7626,5165,30.0648,31.7334666667,162.60172,162.60172,0.200080211055849
"CYB5R4",473,0.766764,557,0.969162,835,1.42307,1.05299866667,8.15291,8.15291,0.224300104193093
"CYB5RL",251,1.44308,249,1.53659,260,1.57155,1.51707333333,3.56819,3.56819,0.551000140828205
"CYBA",617,13.8796,544,13.1351,1506,35.6169,20.8772,192.55794,192.55794,0.113026621382724
"CYBB",2753,14.3776,2128,11.9287,7415,40.7128,22.3397,4.58471,4.58471,4.17921431909625
"CYBRD1",5124,24.9466,5811,30.3664,6892,35.2765,30.1965,16.28507,16.28507,1.80482346904004
"CYC1",1036,72.7737,1141,86.0282,877,64.7668,74.5229,110.59323,110.59323,0.676769549550631
"CYCS",2471,81.8974,2543,90.4658,2596,90.4566,87.6066,83.00198,83.00198,1.05481561267961
"CYFIP1",2872,4.40073,3043,5.00475,3836,6.17955,5.19501,26.55399,26.55399,0.224831684993716
"CYFIP2",5167,6.96951,4611,6.67574,3468,4.91792,6.18772333333,111.07038,111.07038,0.0641357987126483
"CYGB",464,3.40304,451,3.55031,733,5.65185,4.20173333333,8.1944,8.1944,0.565750166767815
"CYHR1",1139,12.3622,1111,12.9428,830,9.47085,11.59195,78.20981,78.20981,0.158969577126874
"CYLC1",1,0.00683112,3,0.0219965,1,0.00718175,0.0120031233333,0,0,1.0120031233333
"CYLC2",0,0,5,0.0404506,1,0.00792415,0.0161249166667,0,0,1.0161249166667
"CYLD",1643,4.79295,2058,6.44393,2095,6.42521,5.88736333333,27.71573,27.71573,0.239846360629871
"CYP11A1",52,0.303946,76,0.476813,111,0.682111,0.487623333333,2.13677,2.13677,0.474253239266188
"CYP17A1",50,1.25828,67,1.80976,79,2.09012,1.71938666667,21.30543,21.30543,0.121915904184317
"CYP19A1",67,0.0896613,63,0.0904922,133,0.18712,0.1224245,0,0,1.1224245
"CYP1A1",9,0.262267,17,0.531729,1,0.0306365,0.2748775,1.51441,1.51441,0.507028487796342
"CYP1A2",2,0.0450081,1,0.0241547,0,0,0.0230542666667,0,0,1.0230542666667
"CYP1B1",2706,11.0118,2500,10.9197,8545,36.5578,19.4964333333,3.1118,3.1118,4.98478363084294
"CYP20A1",414,1.08479,478,1.34436,674,1.85671,1.42862,4.02459,4.02459,0.483346899946065
"CYP24A1",116,0.986568,106,0.967643,198,1.7704,1.241537,0.41491,0.41491,1.58422585182096
"CYP26A1",3,0.118816,1,0.0425103,1,0.0416382,0.0676548333333,1.34844,1.34844,0.454622997961753
"CYP26B1",293,2.72256,448,4.46815,407,3.97596,3.72222333333,7.57204,7.57204,0.55088675896636
"CYP26C1",4,0.0799264,5,0.107236,7,0.14705,0.111404133333,0.49789,0.49789,0.741979807150725
"CYP27A1",1118,5.82243,1285,7.18301,1158,6.3403,6.44858,63.58437,63.58437,0.11533100036433
"CYP27B1",58,1.523,75,2.11385,59,1.62878,1.75521,0.20745,0.20745,2.28184189821525
"CYP2D6",95,3.78654,75,3.20864,109,4.56755,3.85424333333,4.02459,4.02459,0.966097399654499
"CYP2E1",120,0.513632,177,0.813176,147,0.661495,0.662767666667,13.42221,13.42221,0.115292154716025
"CYP2F1",8,0.100186,11,0.14786,7,0.0921621,0.1134027,0.8713,0.8713,0.594988884732539
"CYP2J2",825,4.30666,861,4.82426,722,3.96243,4.36445,20.60009,20.60009,0.248353131861951
"CYP2R1",453,5.34252,453,5.73438,484,6.0011,5.69266666667,10.97427,10.97427,0.558920641230739
"CYP2S1",40,0.487646,44,0.575755,47,0.602394,0.555265,0.93354,0.93354,0.804361430329861
"CYP2U1",1977,15.7614,2644,22.6251,2237,18.7496,19.0453666667,2.94583,2.94583,5.08013945524769
"CYP39A1",146,0.24703,203,0.368666,171,0.30418,0.306625333333,1.47292,1.47292,0.528373474812368
"CYP3A4",27,0.172849,44,0.30234,32,0.215373,0.230187333333,0,0,1.230187333333
"CYP3A43",13,0.0596243,18,0.088612,17,0.0819722,0.0767361666667,0,0,1.0767361666667
"CYP3A5",146,0.801951,174,1.02585,170,0.981708,0.936503,2.73838,2.73838,0.518005927701304
"CYP3A7",66,0.229501,71,0.264996,76,0.277839,0.257445333333,0.12447,0.12447,1.11825600801533
"CYP46A1",230,0.93435,254,1.10753,160,0.683345,0.908408333333,53.58513,53.58513,0.0349620552947845
"CYP4A11",4,0.0567758,5,0.0761752,25,0.373062,0.168671,0.72609,0.72609,0.677062609713283
"CYP4A22",1,0.014202,8,0.12195,13,0.194103,0.110085,0.70534,0.70534,0.650946438833312
"CYP4B1",1852,5.25436,1451,4.41862,1884,5.61951,5.09749666667,1.9708,1.9708,2.05247632512118
"CYP4F11",347,2.69413,234,1.95005,266,2.17124,2.27180666667,2.80062,2.80062,0.860861298069789
"CYP4F12",523,3.78224,707,5.48792,671,5.10162,4.79059333333,4.10757,4.10757,1.13372765000382
"CYP4F2",4,0.034844,8,0.0747994,6,0.0549487,0.0548640333333,0.12447,0.12447,0.938098867318203
"CYP4F22",52,0.207438,60,0.256908,42,0.176146,0.213497333333,0.20745,0.20745,1.00500835093213
"CYP4F3",114,0.90819,117,1.00046,103,0.862675,0.923775,2.36497,2.36497,0.571706434232698
"CYP4F8",3,0.0339837,1,0.0121588,1,0.0119093,0.0193506,0.80907,0.80907,0.563466643081804
"CYP4V2",1346,10.7387,1561,13.3675,1562,13.1016,12.4026,19.27239,19.27239,0.661125797204967
"CYP4X1",283,1.82549,413,2.85946,603,4.0893,2.92475,3.48521,3.48521,0.87504264014394
"CYP51A1",7285,56.1866,5579,46.1849,4227,34.2747,45.5487333333,51.80103,51.80103,0.881587600342266
"CYP7B1",564,0.467023,920,0.817688,705,0.613743,0.632818,1.92931,1.92931,0.557407034421075
"CYP8B1",97,0.851805,82,0.772899,137,1.26482,0.963174666667,0.31118,0.31118,1.49725794068473
"CYS1",105,0.75909,107,0.830287,73,0.554836,0.714737666667,4.33577,4.33577,0.321366488185773
"CYSLTR1",184,0.571724,168,0.560297,179,0.584736,0.572252333333,5.18633,5.18633,0.254149444554849
"CYSTM1",3202,5.23295,3578,6.27633,2376,4.08234,5.19720666667,88.95588,88.95588,0.0688916240569266
"CYTH1",1819,2.93559,1777,3.07816,2199,3.73101,3.24825333333,166.83376,166.83376,0.025312269315363
"CYTH2",899,11.9825,883,12.6325,747,10.4676,11.6942,45.53595,45.53595,0.272782655130066
"CYTH3",2695,4.24658,2484,4.20119,2243,3.71576,4.05451,20.57935,20.57935,0.234229019873166
"CYTH4",395,2.07132,359,2.02062,1001,5.51852,3.20348666667,5.66347,5.66347,0.630825480818552
"CYTIP",155,0.364235,90,0.227004,241,0.595396,0.395545,2.17826,2.17826,0.439090886208177
"CYTL1",41,1.46987,116,4.46368,92,3.46753,3.13369333333,12.3642,12.3642,0.309310945161701
"CYYR1",556,0.907121,738,1.29237,605,1.03773,1.07907366667,15.45525,15.45525,0.126347133387217
"D2HGDH",1159,5.91776,925,5.0694,1435,7.70307,6.23007666667,43.62738,43.62738,0.162009884216147
"DAAM1",1156,1.10501,1186,1.21684,1302,1.30845,1.2101,21.78257,21.78257,0.0970083708729963
"DAAM2",2806,4.35429,3581,5.9645,3986,6.50287,5.60722,274.12849,274.12849,0.0240150338483666
"DAB1",1479,0.166487,1354,0.163595,1791,0.211955,0.180679,27.54977,27.54977,0.0413551142443529
"DAB2",1090,2.10118,984,2.03598,3321,6.73046,3.62254,6.55552,6.55552,0.611809643810089
"DAB2IP",2614,2.09024,2568,2.20407,2124,1.7856,2.02663666667,49.58129,49.58129,0.0598370794155309
"DACH1",525,0.213674,688,0.300552,615,0.263151,0.259125666667,1.26546,1.26546,0.555792495416825
"DACH2",864,0.220623,952,0.260924,1142,0.306578,0.262708333333,12.75836,12.75836,0.0917775325934923
"DACT1",457,5.56165,333,4.34983,657,8.40603,6.10583666667,3.09105,3.09105,1.73692246896762
"DACT2",1,0.00648282,0,0,0,0,0.00216094,1.68037,1.68037,0.373889030245824
"DACT3",270,3.46015,267,3.67268,212,2.85631,3.32971333333,86.52868,86.52868,0.0494662244801361
"DAD1",1553,11.1567,1657,12.7769,1578,11.9181,11.9505666667,146.52411,146.52411,0.0877861026695907
"DAG1",4573,11.9388,5365,15.0339,5447,14.9505,13.9744,15.0196,15.0196,0.93475492521661
"DAGLA",791,2.07454,586,1.64962,362,0.99814,1.5741,5.99539,5.99539,0.367970906554174
"DAGLB",2695,6.27208,2726,6.80957,3779,9.2463,7.44265,21.13947,21.13947,0.381339300353622
"DALRD3",610,15.6577,671,18.4868,540,14.5724,16.2389666667,66.05306,66.05306,0.257094406529695
"DAND5",8,0.145522,14,0.273342,4,0.0764956,0.165119866667,2.57242,2.57242,0.326143025362919
"DAO",9,0.037336,12,0.0534326,7,0.0305296,0.0404327333333,3.00807,3.00807,0.259584471661747
"DAP3",1764,6.0365,1803,6.62251,2058,7.40406,6.68769,68.87442,68.87442,0.110021521466654
"DAPK1",1284,1.06105,1322,1.17258,1311,1.13897,1.1242,16.24358,16.24358,0.123187876299469
"DAPK2",493,0.521986,314,0.356847,566,0.630038,0.502957,52.00849,52.00849,0.0283531373936515
"DAPK3",761,10.4921,751,11.1137,635,9.20432,10.27004,28.753,28.753,0.378786676973751
"DAPL1",85,0.220106,151,0.419691,71,0.19329,0.277695666667,2.67614,2.67614,0.347564474330956
"DAPP1",96,0.314278,55,0.193261,136,0.468079,0.325206,1.24472,1.24472,0.590365836273566
"DARS2",407,2.0817,377,2.06969,526,2.82844,2.32661,3.65117,3.65117,0.715220041408936
"DAXX",663,25.9757,561,23.5915,572,23.5607,24.3759666667,31.65734,31.65734,0.777037158161075
"DAZAP1",1892,11.7547,1599,10.663,2042,13.3378,11.9185,113.47683,113.47683,0.112848163248406
"DAZAP2",3092,16.5498,3649,20.9637,4482,25.2211,20.9115333333,207.05891,207.05891,0.105314083080124
"DAZL",3,0.00627549,3,0.00673578,5,0.010996,0.00800242333333,0,0,1.00800242333333
"DBF4",115,0.602627,139,0.781819,160,0.881473,0.755306333333,1.84633,1.84633,0.616691084074229
"DBH",125,0.950816,107,0.873596,102,0.815689,0.880033666667,0.60161,0.60161,1.17383986530241
"DBI",2814,87.1637,2798,93.025,2615,85.1572,88.4486333333,390.8001,390.8001,0.228301711340298
"DBN1",2069,20.3132,1937,20.4121,1614,16.6594,19.1282333333,50.84675,50.84675,0.388225555763862
"DBNDD1",1495,17.1105,1570,19.2869,1001,12.0447,16.1473666667,42.27894,42.27894,0.396205791239342
"DBNDD2",1105,42.3896,1352,55.6692,963,38.8385,45.6324333333,1662.30075,1662.30075,0.028036080265881
"DBNL",2933,20.6468,2956,22.335,2750,20.3522,21.1113333333,73.77031,73.77031,0.295723440671839
"DBP",284,6.75028,287,7.32193,209,5.22261,6.43160666667,19.62506,19.62506,0.360319275030957
"DBR1",217,2.72066,230,3.09516,329,4.33659,3.38413666667,4.37726,4.37726,0.815310523699803
"DBT",1205,3.34593,1436,4.27981,1506,4.39635,4.00736333333,7.07415,7.07415,0.620172195628023
"DBX2",4,0.0191829,1,0.00514749,7,0.0352932,0.01987453,1.07876,1.07876,0.490616776347438
"DCAF10",1108,2.88419,1460,4.07922,1335,3.65345,3.53895333333,9.04495,9.04495,0.451864203737201
"DCAF11",1376,21.7583,1382,23.4561,1305,21.6948,22.3030666667,45.47371,45.47371,0.50142471230939
"DCAF12",690,2.93913,878,4.01425,1215,5.44106,4.13148,8.89974,8.89974,0.518344926230386
"DCAF12L2",76,4.75712,93,6.24819,47,3.09291,4.69940666667,1.34844,1.34844,2.42689047481307
"DCAF13",792,4.81425,843,5.50012,865,5.52787,5.28074666667,6.88744,6.88744,0.796297235436339
"DCAF15",412,8.03483,380,7.95433,404,8.28322,8.09079333333,37.27932,37.27932,0.237485758193458
"DCAF17",759,2.60832,852,3.14267,912,3.29498,3.01532333333,5.04111,5.04111,0.664666482373273
"DCAF4",415,2.17542,430,2.41938,296,1.63126,2.07535333333,8.17365,8.17365,0.335237700733078
"DCAF4L2",0,0,0,0,3,0.168552,0.056184,0,0,1.056184
"DCAF5",1503,2.56745,1574,2.88594,1735,3.11587,2.85642,10.97427,10.97427,0.322058881251216
"DCAF6",3911,4.87822,4104,5.49441,4072,5.33973,5.23745333333,44.60241,44.60241,0.136779028418235
"DCAF7",1958,7.80907,1965,8.41182,2128,8.9227,8.38119666667,21.67885,21.67885,0.413653984512883
"DCAF8",3399,12.6835,3949,15.8167,3749,14.7076,14.4026,96.67313,96.67313,0.157695366166724
"DCAKD",754,3.48751,756,3.75324,785,3.81726,3.68600333333,77.85714,77.85714,0.0594239574670093
"DCBLD1",1407,2.11821,1724,2.78582,1684,2.66536,2.52313,4.00384,4.00384,0.704085262518386
"DCBLD2",1268,2.09464,1487,2.63658,1565,2.71795,2.48305666667,11.05725,11.05725,0.288876540394369
"DCC",206,0.0300977,231,0.0362258,196,0.0301065,0.0321433333333,9.97849,9.97849,0.0940150542864547
"DCDC2",18,0.0168787,32,0.0322075,26,0.0256317,0.0249059666667,0.82981,0.82981,0.560116059408736
"DCDC2B",108,2.65627,99,2.61351,149,3.85277,3.04085,0.60161,0.60161,2.52299248880814
"DCDC2C",150,0.181431,270,0.35053,211,0.268313,0.266758,0.4564,0.4564,0.869787146388355
"DCHS1",178,0.901869,174,0.946266,338,1.80044,1.21619166667,3.09105,3.09105,0.541717081597634
"DCHS2",98,0.0658334,90,0.0648938,184,0.12995,0.0868924,0.6431,0.6431,0.66148889294626
"DCK",642,2.9225,733,3.58149,761,3.64202,3.38200333333,25.8694,25.8694,0.163085269240474
"DCLK1",4213,2.0295,4075,2.107,4570,2.31447,2.15032333333,45.93011,45.93011,0.0671279767579918
"DCLK2",1461,1.42594,1432,1.50015,1216,1.24774,1.39127666667,96.05077,96.05077,0.0246394404358667
"DCLK3",527,1.77296,555,2.00411,488,1.72602,1.83436333333,2.30273,2.30273,0.858188024249636
"DCLRE1A",253,2.24828,289,2.75656,323,3.01766,2.67416666667,1.41068,1.41068,1.5241204418131
"DCLRE1B",102,2.00804,111,2.3455,170,3.51851,2.62401666667,2.24049,2.24049,1.11835452868856
"DCLRE1C",612,1.87328,724,2.37865,688,2.21401,2.15531333333,4.39801,4.39801,0.584532695072814
"DCN",18407,75.9473,24622,109.042,42870,185.961,123.6501,104.74306,104.74306,1.17880171048578
"DCP1A",555,1.51124,595,1.73899,819,2.34456,1.86493,4.91664,4.91664,0.484215703507396
"DCP1B",314,0.937974,394,1.26327,327,1.02694,1.07606133333,6.09912,6.09912,0.292439250686001
"DCP2",1171,4.49669,1302,5.36646,1349,5.44611,5.10308666667,5.33154,5.33154,0.963918204207823
"DCPS",352,1.3384,312,1.27332,357,1.42708,1.34626666667,6.24434,6.24434,0.323875835020167
"DCST1",26,0.265516,28,0.306913,41,0.440189,0.337539333333,0.47714,0.47714,0.905492596052507
"DCST2",57,0.65246,52,0.638885,42,0.505436,0.598927,2.32347,2.32347,0.481101679870738
"DCSTAMP",8,0.0793951,5,0.0532616,1,0.0104338,0.0476968333333,0.76758,0.76758,0.592729513421345
"DCT",32,0.130397,54,0.236184,40,0.171362,0.179314333333,0.76758,0.76758,0.667191489682504
"DCTD",1233,7.72694,1433,9.63898,1407,9.26994,8.87862,32.77759,32.77759,0.292460770587837
"DCTN1",9699,54.7749,9495,57.5559,6977,41.4249,51.2519,414.18006,414.18006,0.125853587477202
"DCTN2",6066,61.5046,6336,68.9542,4585,48.8746,59.7778,611.34347,611.34347,0.0992544266047289
"DCTN3",1061,26.5591,1111,29.8505,840,22.1062,26.1719333333,107.10802,107.10802,0.251340588175604
"DCTN4",4241,14.622,3858,14.2772,3919,14.2054,14.3682,22.36344,22.36344,0.657788407871444
"DCTN5",4117,19.9749,3772,19.6434,3322,16.945,18.8544333333,18.19363,18.19363,1.0344282625694
"DCTN6",954,6.10018,1118,7.67319,1102,7.40822,7.06053,52.52712,52.52712,0.15058777681295
"DCTPP1",414,11.2727,437,12.7717,369,10.5631,11.5358333333,21.90704,21.90704,0.547248065804224
"DCUN1D1",834,3.043,1060,4.15129,1072,4.11215,3.76881333333,12.86209,12.86209,0.344018350287006
"DCUN1D2",551,2.73985,619,3.30374,639,3.34052,3.12803666667,24.06456,24.06456,0.164696155315314
"DCUN1D3",475,1.82643,466,1.92325,512,2.06975,1.93981,2.75913,2.75913,0.782045313676303
"DCUN1D4",1589,3.75954,1884,4.78445,1645,4.0918,4.21193,19.50059,19.50059,0.254233170850205
"DCUN1D5",1307,5.50078,1449,6.54572,1423,6.29639,6.11429666667,10.12371,10.12371,0.639561501214073
"DCX",225,0.331285,217,0.342941,175,0.270891,0.315039,1.63888,1.63888,0.498332247013885
"DCXR",724,49.1384,943,68.6964,633,45.1673,54.3340333333,167.26941,167.26941,0.328841904974291
"DDA1",633,8.02442,635,8.6402,546,7.2768,7.98047333333,22.61239,22.61239,0.380328858422633
"DDAH1",1983,1.33302,2091,1.50871,1901,1.34349,1.39507333333,54.166,54.166,0.0434157512476888
"DDAH2",710,34.647,726,38.0263,672,34.4758,35.7163666667,91.46606,91.46606,0.397079389634424
"DDB1",4899,19.8362,5643,24.5245,4986,21.2246,21.8617666667,95.07574,95.07574,0.237955665672729
"DDB2",890,6.27552,800,6.05466,749,5.55238,5.96085333333,9.00346,9.00346,0.695844571111395
"DDC",17,0.0277637,30,0.0525884,25,0.0429246,0.0410922333333,0.51863,0.51863,0.685546995208379
"DDHD1",1185,1.7764,1368,2.20115,1357,2.13866,2.03873666667,9.27315,9.27315,0.295794052132987
"DDHD2",4260,14.7835,4871,18.1438,4783,17.4505,16.7926,130.8614,130.8614,0.13493410505273
"DDIT3",680,23.0671,495,18.0231,387,13.8017,18.2973,74.35118,74.35118,0.256098179218958
"DDIT4",4567,377.591,3713,329.501,3665,318.569,341.887,161.68893,161.68893,2.10762342588399
"DDIT4L",26,0.924522,35,1.33583,17,0.635522,0.965291333333,1.63888,1.63888,0.744744487560253
