"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Spinal_cord","dHs_Avg_TPM","FoldChange"
"ATRAID",834,28.2801,1078,39.235,1015,36.1842,34.5664333333,195.64027,195.64027,0.180870547692495
"ATRIP",486,4.05539,463,4.14685,373,3.27223,3.82482333333,2.69998,2.69998,1.30401335502624
"ATRN",2317,2.2475,2616,2.72366,2573,2.62393,2.53169666667,9.71374,9.71374,0.329641811978823
"ATRNL1",6128,1.25118,6792,1.48847,4270,0.916575,1.21874166667,8.47237,8.47237,0.234233002582247
"ATRX",2144,1.33125,2786,1.85676,2682,1.75078,1.64626333333,8.06892,8.06892,0.29179475983138
"ATXN1",1210,0.457169,1166,0.472858,1362,0.541012,0.490346333333,21.66195,21.66195,0.0657642582978517
"ATXN10",3291,3.31355,3570,3.85811,3440,3.64135,3.60433666667,493.32134,493.32134,0.00931446064349559
"ATXN1L",1186,5.27303,1283,6.12269,1610,7.52557,6.30709666667,6.02066,6.02066,1.0407991081565
"ATXN2",2297,2.56917,2324,2.79003,2707,3.18316,2.84745333333,82.30298,82.30298,0.046186262884353
"ATXN2L",1754,21.5745,1526,20.1468,1692,21.8801,21.2004666667,89.81328,89.81328,0.244462777544209
"ATXN3",1225,3.44471,1273,3.84225,1293,3.82256,3.70317333333,19.0861,19.0861,0.234150648126316
"ATXN7",862,1.08412,899,1.21358,1177,1.55627,1.28465666667,5.12066,5.12066,0.373269658283584
"ATXN7",840,1.39686,880,1.57071,1152,2.01402,1.66053,5.12066,5.12066,0.434680246901478
"ATXN7L1",536,0.344846,584,0.403286,679,0.45927,0.402467333333,5.39997,5.39997,0.21913654803585
"ATXN7L2",187,3.50297,151,3.03608,148,2.91471,3.15125333333,6.26893,6.26893,0.571095516579469
"ATXN7L3",1944,40.8731,2011,45.3831,1679,37.1134,41.1232,30.47569,30.47569,1.33827725460506
"ATXN7L3B",2725,62.6718,3037,74.9706,2731,66.0337,67.8920333333,39.97219,39.97219,1.68143400031338
"AUH",1897,2.23772,2270,2.87412,2053,2.54604,2.55262666667,43.38596,43.38596,0.080039423877956
"AUNIP",908,5.75861,909,6.1878,695,4.63399,5.5268,5.67928,5.67928,0.977171192104538
"AUP1",1506,84.4341,1537,92.4927,1444,85.1135,87.3467666667,95.64773,95.64773,0.914111140186117
"AURKA",136,1.0353,140,1.14392,115,0.920371,1.033197,0.58965,0.58965,1.27902179725097
"AURKAIP1",663,65.5863,680,72.202,529,55.0166,64.2683,130.56133,130.56133,0.496105504558216
"AURKB",135,4.01915,156,4.985,143,4.47584,4.49333,2.23447,2.23447,1.69837098504546
"AURKC",33,1.21447,28,1.10604,34,1.31549,1.212,5.92755,5.92755,0.319304804728945
"AUTS2",1609,0.235181,1852,0.290554,2349,0.360967,0.295567333333,22.65504,22.65504,0.0547691880179869
"AVEN",847,0.855427,822,0.89107,798,0.847307,0.864601333333,23.80331,23.80331,0.0751755041296101
"AVIL",12476,102.187,12275,107.915,3673,31.6285,80.5768333333,13.71716,13.71716,5.54297387086231
"AVL9",2434,4.55748,2500,5.02441,2406,4.73629,4.77272666667,7.63444,7.63444,0.668569897604245
"AVPI1",689,12.2599,726,13.8658,471,8.81103,11.6455766667,54.15487,54.15487,0.229273981911298
"AVPR1A",12,0.256157,27,0.618627,48,1.07722,0.650668,0,0,1.650668
"AVPR2",35,1.31891,37,1.49654,10,0.396173,1.070541,0.49655,0.49655,1.38354281514149
"AWAT2",1,0.0185909,1,0.0199545,0,0,0.0128484666667,0,0,1.0128484666667
"AXDND1",342,0.316095,317,0.314479,602,0.584961,0.405178333333,0.83793,0.83793,0.764543988798812
"AXIN1",509,1.36208,544,1.56251,461,1.29695,1.40718,15.98267,15.98267,0.141743318335692
"AXIN2",187,0.987388,184,1.04281,174,0.965903,0.998700333333,4.28273,4.28273,0.378346107662705
"AXL",1349,5.53942,1497,6.59803,2000,8.63417,6.92387333333,6.73444,6.73444,1.02449218473865
"AZGP1",1429,26.7773,1881,37.8324,1133,22.3204,28.9767,17.90679,17.90679,1.58549917780861
"AZI2",1917,9.83606,2293,12.6283,2494,13.4534,11.9725866667,52.26177,52.26177,0.243562815631174
"AZIN1",5277,13.6461,5943,16.4955,5882,15.9913,15.3776333333,51.33074,51.33074,0.312963916300438
"B2M",21988,519.724,26679,676.858,41754,1037.58,744.720666667,3429.6633,3429.6633,0.217369237799291
"B3GALNT1",636,5.16088,685,5.9662,578,4.93097,5.35268333333,10.30339,10.30339,0.5620157610531
"B3GALNT2",796,2.42845,1008,3.30079,907,2.90912,2.87945333333,5.92755,5.92755,0.560003656896017
"B3GALT1",222,7.6135,234,8.61366,247,8.90567,8.37761,0,0,9.37761
"B3GALT2",140,3.10222,233,5.54167,214,4.98535,4.54308,4.03446,4.03446,1.10102771697461
"B3GALT4",405,9.1768,452,10.993,408,9.71929,9.96303,9.55857,9.55857,1.0383063236783
"B3GALT5",208,0.311385,200,0.32137,137,0.215622,0.282792333333,0,0,1.282792333333
"B3GALT6",330,20.5528,348,23.2636,274,17.941,20.5858,8.22409,8.22409,2.34015496379589
"B3GAT1",630,3.26211,557,3.09567,410,2.23193,2.86323666667,206.56435,206.56435,0.0186122359965476
"B3GAT2",1012,1.76123,1161,2.16874,1115,2.04008,1.99001666667,15.88957,15.88957,0.17703332095903
"B3GAT3",1559,39.7078,1729,47.2678,1139,30.4994,39.1583333333,54.86865,54.86865,0.718799064113774
"B3GNT2",1275,7.78353,1339,8.7738,1226,7.86856,8.14196333333,4.87239,4.87239,1.55677046880912
"B3GNT3",3,0.0279533,5,0.0500061,0,0,0.0259864666667,0.06207,0.06207,0.966025277681038
"B3GNT4",574,19.0207,599,21.305,463,16.13,18.8185666667,2.42068,2.42068,5.79375056032719
"B3GNT5",1062,4.09994,1137,4.71144,1064,4.3185,4.37662666667,2.29654,2.29654,1.63099087730469
"B3GNT6",2,0.0461191,3,0.0742527,1,0.0242431,0.0482049666667,0.40345,0.40345,0.746877314237557
"B3GNT7",22,0.704561,16,0.549992,25,0.841732,0.698761666667,2.94826,2.94826,0.4302557751179
"B3GNT8",92,4.7664,42,2.33557,48,2.61446,3.23881,1.92413,1.92413,1.44959697414274
"B3GNT9",168,10.138,238,15.4156,260,16.495,14.0162,6.08272,6.08272,2.12011769489688
"B3GNTL1",590,0.939962,536,0.916565,674,1.1289,0.995142333333,27.55846,27.55846,0.0698616918886032
"B4GALNT1",1525,27.0996,1545,29.4688,1190,22.232,26.2668,8.44133,8.44133,2.8880253099934
"B4GALNT2",8,0.0314908,24,0.101402,12,0.0496607,0.0608511666667,0,0,1.0608511666667
"B4GALNT3",694,1.17061,668,1.2094,640,1.13493,1.17164666667,3.81722,3.81722,0.450809111203142
"B4GALNT4",1911,26.4561,1843,27.3862,2059,29.9682,27.9368333333,148.99571,148.99571,0.192917739669355
"B4GALT1",1196,3.3021,853,2.52783,1681,4.87938,3.56977,6.85858,6.85858,0.581500729139361
"B4GALT2",967,13.8153,946,14.5066,868,13.0375,13.7864666667,93.25809,93.25809,0.156872122771637
"B4GALT3",412,10.8088,374,10.5316,343,9.46049,10.2669633333,22.84125,22.84125,0.472582743492896
"B4GALT4",408,2.43975,448,2.87543,514,3.23136,2.84884666667,14.33785,14.33785,0.250937821576688
"B4GALT5",2045,4.41421,1778,4.11938,2138,4.85183,4.46180666667,11.6689,11.6689,0.431119250027232
"B4GALT6",339,0.931325,515,1.51862,309,0.89248,1.11414166667,4.2517,4.2517,0.402563296964792
"B4GALT7",379,6.49191,358,6.58198,350,6.30288,6.45892333333,14.12061,14.12061,0.49329513381603
"B9D1",961,3.8255,1068,4.56327,1100,4.60358,4.33078333333,14.86543,14.86543,0.335999927725249
"B9D2",52,0.931824,63,1.21175,62,1.16805,1.10387466667,3.63101,3.63101,0.454301473473389
"BAALC",1079,2.10396,909,1.90248,1056,2.1648,2.05708,1855.19982,1855.19982,0.00164695630667608
"BAAT",19,0.143673,10,0.0811639,15,0.119248,0.114694966667,0.80689,0.80689,0.616913573414541
"BABAM1",1526,19.2151,1597,21.5841,1291,17.0904,19.2965333333,80.65816,80.65816,0.248554869878283
"BACE1",2867,16.1293,3093,18.677,2883,17.0518,17.2860333333,105.82699,105.82699,0.171174282204338
"BACE2",890,1.3552,1032,1.68668,982,1.57204,1.53797333333,39.69288,39.69288,0.0623689778980991
"BACH1",1285,0.514078,1421,0.610184,2883,1.21258,0.778947333333,9.46546,9.46546,0.169982717752779
"BACH2",791,0.373094,1031,0.521965,825,0.409104,0.434721,6.79651,6.79651,0.184020927312349
"BAD",678,7.96275,597,7.52573,470,5.80323,7.09723666667,102.16494,102.16494,0.078488260320512
"BAG1",1155,11.9388,1201,13.3248,1320,14.3447,13.2027666667,108.4649,108.4649,0.129747221864726
"BAG2",434,4.33056,483,5.17299,505,5.29765,4.93373333333,3.50688,3.50688,1.3165944807339
"BAG3",2940,19.4183,2199,15.5894,1776,12.3324,15.7800333333,26.62744,26.62744,0.607368374822278
"BAG4",611,2.90302,695,3.54433,744,3.71638,3.38791,4.84135,4.84135,0.751180805806877
"BAG5",891,24.7546,1036,30.8943,1051,30.6986,28.7825,7.91375,7.91375,3.34118636937316
"BAG6",2334,29.8105,2239,30.6946,2134,28.655,29.7200333333,219.28841,219.28841,0.139453697692493
"BAHCC1",451,1.11193,462,1.2226,579,1.50078,1.27843666667,7.82065,7.82065,0.258307116444933
"BAHD1",736,4.509,521,3.42594,543,3.49736,3.81076666667,5.27583,5.27583,0.766554649611286
"BAIAP2",3814,8.09494,2998,6.82975,2877,6.41964,7.11477666667,33.61015,33.61015,0.234462337397266
"BAIAP2L1",4497,7.1785,5223,8.94893,5072,8.51193,8.21312,1.73792,1.73792,3.36500701262272
"BAIAP2L2",467,3.16403,559,4.06514,482,3.43328,3.55415,6.45514,6.45514,0.610873840062024
"BAIAP3",237,2.6137,228,2.69888,155,1.79712,2.3699,16.72749,16.72749,0.190094593199601
"BAK1",270,6.08865,239,5.78489,321,7.61027,6.49460333333,3.94136,3.94136,1.51670862542498
"BAMBI",205,6.60397,233,8.05652,209,7.0784,7.24629666667,19.48954,19.48954,0.402463728647398
"BANF2",4,0.0165592,4,0.0177737,2,0.00870455,0.0143458166667,0,0,1.0143458166667
"BANK1",151,0.0397566,200,0.05652,235,0.0650486,0.0537750666667,4.56204,4.56204,0.189458376183325
"BANP",522,0.712027,561,0.821352,577,0.827447,0.786942,16.44818,16.44818,0.10241423460785
"BAP1",1464,28.4146,1620,33.7486,1360,27.7509,29.9713666667,38.94805,38.94805,0.775291075952393
"BARD1",160,0.33261,285,0.635917,269,0.587902,0.518809666667,18.62058,18.62058,0.077409009655525
"BARHL1",1,0.0228454,4,0.0980844,2,0.0480361,0.0563219666667,1.52068,1.52068,0.419062303293833
"BARHL2",2,0.0606173,3,0.0975952,1,0.0318643,0.0633589333333,1.14827,1.14827,0.494983839709766
"BARX2",2,0.00457136,8,0.0196266,6,0.014418,0.0128719866667,4.84135,4.84135,0.173396900830579
"BASP1",3462,2.86305,2986,2.65053,2627,2.28402,2.5992,115.72693,115.72693,0.0308343584466755
"BATF",12,0.0853926,13,0.099294,50,0.374065,0.186250533333,4.77928,4.77928,0.205259224909158
"BATF2",37,0.71235,22,0.454627,58,1.17397,0.780315666667,2.1724,2.1724,0.561188900096772
"BATF3",81,1.05413,77,1.07557,117,1.60078,1.24349333333,5.46204,5.46204,0.347180353778373
"BAX",351,8.77998,320,8.59165,380,9.99328,9.12163666667,217.14704,217.14704,0.0463982306001952
"BAZ1A",473,0.672264,583,0.889381,922,1.37768,0.979775,16.32405,16.32405,0.114278993653332
"BAZ1B",1598,3.40916,1845,4.22481,2065,4.63157,4.08851333333,16.72749,16.72749,0.287040823790057
"BAZ2A",2769,11.7353,2839,12.9145,3317,14.7794,13.1430666667,13.18958,13.18958,0.996722007747939
"BAZ2B",1522,0.893481,2186,1.3774,2124,1.31088,1.19392033333,14.67923,14.67923,0.139925259934959
"BBOX1",47,0.0942855,33,0.0710561,110,0.231995,0.132445533333,24.95158,24.95158,0.0436368627009608
"BBS1",783,5.9453,768,6.25912,774,6.17861,6.12767666667,10.30339,10.30339,0.630578673006063
"BBS10",489,21.6712,586,27.8748,584,27.2098,25.5852666667,6.5172,6.5172,3.53659163873517
"BBS12",197,2.81151,238,3.64579,254,3.81106,3.42278666667,0.74482,0.74482,2.53480970339061
"BBS2",4819,15.8093,5616,19.7753,4879,16.8277,17.4707666667,84.22711,84.22711,0.216724076021116
"BBS4",726,2.42522,831,2.97958,810,2.8447,2.74983333333,22.06539,22.06539,0.162574026857122
"BBS5",483,3.10493,678,4.67816,791,5.34589,4.37632666667,15.57922,15.57922,0.324281037749062
"BBS7",1510,5.71493,1706,6.93033,1396,5.55466,6.06664,7.29306,7.29306,0.852114900893036
"BBS9",952,0.21666,1277,0.311942,993,0.237591,0.255397666667,67.31341,67.31341,0.0183770311958809
"BBX",1656,1.00311,2128,1.38357,2086,1.32844,1.23837333333,28.39639,28.39639,0.0761444971076381
"BCAM",4861,68.6898,4221,64.021,2169,32.2229,54.9779,44.72044,44.72044,1.22435173414779
"BCAN",1896,18.2566,2084,21.5387,662,6.70159,15.4989633333,74.73061,74.73061,0.217863864206297
"BCAP29",3073,10.9129,3517,13.4058,3402,12.7014,12.3400333333,92.32706,92.32706,0.142938536082675
"BCAP31",2656,19.2739,3283,25.5713,2565,19.569,21.4714,188.78169,188.78169,0.118406575471006
"BCAR1",912,3.99583,804,3.78101,590,2.7177,3.49818,38.29633,38.29633,0.114468195884959
"BCAR3",875,0.535586,1093,0.718095,1137,0.731678,0.661786333333,22.46884,22.46884,0.0708082007177602
"BCAS1",1652,2.15668,1593,2.2322,1928,2.64619,2.34502333333,2230.31149,2230.31149,0.00149912880757406
"BCAS2",800,9.93102,806,10.7394,804,10.493,10.3878066667,45.83767,45.83767,0.243133500592579
"BCAS3",647,0.157999,673,0.176403,670,0.172014,0.168805333333,82.98574,82.98574,0.0139167117338372
"BCAT1",4287,5.385,3908,5.26899,4685,6.187,5.61366333333,2.85516,2.85516,1.71553536904564
"BCAT2",855,9.35419,796,9.34746,632,7.26934,8.65699666667,16.88266,16.88266,0.540020146145484
"BCCIP",1173,6.79675,1159,7.20821,1374,8.37005,7.45833666667,28.61363,28.61363,0.285623095401341
"BCDIN3D",143,3.53652,127,3.3712,139,3.61404,3.50725333333,3.41377,3.41377,1.02117992857127
"BCHE",160,0.432966,234,0.679657,78,0.221905,0.444842666667,10.89304,10.89304,0.12148640437323
"BCKDHA",504,3.23767,543,3.74405,528,3.56594,3.51588666667,48.16524,48.16524,0.0918512076147701
"BCKDHB",648,0.472428,996,0.779399,844,0.646906,0.632911,70.16857,70.16857,0.0229442716075369
"BCKDK",465,12.1518,519,14.5578,515,14.1493,13.6196333333,35.75152,35.75152,0.397796698838579
"BCL10",202,3.25036,178,3.07426,280,4.73671,3.68711,4.46894,4.46894,0.857041766777474
"BCL11A",116,0.194954,73,0.131685,56,0.0989465,0.141861833333,13.7482,13.7482,0.0774238099112434
"BCL11B",102,0.173153,59,0.107503,66,0.117791,0.132815666667,0.9931,0.9931,0.568368705367016
"BCL2",3081,2.73524,3730,3.55429,3374,3.1491,3.14621,4.03446,4.03446,0.823565983243486
"BCL2A1",67,1.13584,16,0.291141,169,3.01209,1.47969033333,5.83445,5.83445,0.362822221734009
"BCL2L1",1515,4.44538,1685,5.30685,1634,5.04065,4.93096,108.93042,108.93042,0.0539519452395433
"BCL2L11",372,1.32445,394,1.50567,440,1.64696,1.49236,2.2655,2.2655,0.763239932629
"BCL2L12",163,3.24512,144,3.07713,183,3.8303,3.38418333333,6.39307,6.39307,0.593012555451254
"BCL2L13",2622,4.49075,2802,5.15104,2375,4.27649,4.63942666667,23.12056,23.12056,0.233801647501965
"BCL2L14",2574,2.78884,3004,3.49346,3511,3.9993,3.4272,0,0,4.4272
"BCL2L15",16,0.259631,21,0.36576,41,0.699452,0.441614333333,4.71721,4.71721,0.252153468795619
"BCL2L2",3174,42.7521,3325,48.0709,3095,43.8278,44.8836,128.66824,128.66824,0.353853804138932
"BCL2L2-PABPN1",4855,45.7601,5204,52.6473,4967,49.2187,49.2087,0.06207,0.06207,47.274379278202
"BCL3",306,4.33208,176,2.67441,406,6.04282,4.34977,23.27573,23.27573,0.220375247211927
"BCL6",4739,34.0013,3684,28.3707,5552,41.8791,34.7503666667,22.96539,22.96539,1.49174983869238
"BCL6B",42,1.01331,101,2.61549,87,2.20673,1.94517666667,4.1586,4.1586,0.570925574122824
"BCL7A",206,0.844333,187,0.822676,152,0.65498,0.773996333333,5.2448,5.2448,0.284075764369235
"BCL7B",640,5.24056,563,4.94819,597,5.13938,5.10937666667,49.09627,49.09627,0.121952725555615
"BCL7C",481,1.37002,514,1.5714,423,1.26666,1.40269333333,30.9412,30.9412,0.0752223878041526
"BCL9",716,1.47652,749,1.65786,862,1.86883,1.66773666667,5.71031,5.71031,0.397557887291347
"BCL9L",950,5.22985,896,5.29437,906,5.24363,5.25595,9.27926,9.27926,0.60859925714497
"BCLAF1",3286,17.278,3837,21.655,4451,24.6049,21.1793,20.1723,20.1723,1.04756214487798
"BCO2",781,2.77373,737,2.80945,820,3.06172,2.88163333333,13.40682,13.40682,0.269430265202869
"BCOR",418,0.572672,416,0.611735,480,0.691367,0.625258,15.26888,15.26888,0.099899808714552
"BCORL1",338,0.76709,272,0.662581,215,0.512987,0.647552666667,2.29654,2.29654,0.499782398110443
"BCR",3114,3.9326,3126,4.23732,2504,3.32456,3.83149333333,45.7756,45.7756,0.103290889552031
"BCS1L",575,21.4641,679,27.2054,538,21.1137,23.2610666667,67.40651,67.40651,0.354660202175202
"BDH1",741,2.0373,701,2.06869,680,1.96555,2.02384666667,18.06197,18.06197,0.158632432359824
"BDH2",850,6.66521,1145,9.63698,1055,8.69732,8.33317,47.35835,47.35835,0.193000174737145
"BDKRB1",16,0.219093,12,0.176372,11,0.158358,0.184607666667,0.21724,0.21724,0.973191537138937
"BDKRB2",660,2.91991,328,1.55754,375,1.74419,2.07388,0.55862,0.55862,1.97218051866395
"BDNF",556,1.44616,347,0.968748,594,1.6243,1.34640266667,7.91375,7.91375,0.263234067218623
"BDP1",1254,1.95304,1878,3.13942,1601,2.62146,2.57130666667,6.08272,6.08272,0.504228130812739
"BEAN1",644,1.69859,904,2.55925,500,1.38647,1.88143666667,2.69998,2.69998,0.778770876239872
"BEGAIN",375,1.30328,359,1.33919,467,1.70633,1.4496,8.96891,8.96891,0.245723955778515
"BEND2",51,0.153731,7,0.022648,33,0.104579,0.0936526666667,0.03103,0.03103,1.06073796753412
"BEND3",76,0.265076,45,0.168465,92,0.337352,0.256964333333,0.27931,0.27931,0.982533032129038
"BEND4",52,0.21616,83,0.370332,33,0.14422,0.243570666667,0.0931,0.0931,1.13765498734517
"BEND5",189,0.667694,211,0.800089,163,0.605398,0.691060333333,17.0068,17.0068,0.0939123183093609
"BEND6",1248,3.01806,1323,3.4341,1090,2.77126,3.07447333333,15.98267,15.98267,0.239919478699757
"BEST1",36562,413.34,40614,492.826,36967,439.37,448.512,37.86185,37.86185,11.5669223158445
"BEST2",2,0.0517091,1,0.0277509,2,0.0543632,0.0446077333333,0,0,1.0446077333333
"BEST3",7,0.0217919,3,0.0100244,5,0.0163646,0.0160603,3.75515,3.75515,0.213675762068494
"BET1L",1000,4.40659,931,4.40344,1141,5.28599,4.69867333333,23.77228,23.77228,0.230042343027368
"BEX1",2485,285.422,2581,318.192,1888,227.982,277.198666667,123.73378,123.73378,2.23033942102131
"BEX2",576,59.1574,707,77.9374,408,44.0539,60.3829,96.76497,96.76497,0.627861901865259
"BEX4",1592,130.024,1730,151.658,1506,129.313,136.998333333,190.20927,190.20927,0.721713614266714
"BFAR",827,3.9794,818,4.2248,885,4.47707,4.22709,18.12404,18.12404,0.273325615298859
"BFSP1",111,0.25747,174,0.433205,115,0.28044,0.323705,4.06549,4.06549,0.261318253515455
"BFSP2",4,0.00929658,1,0.00249462,10,0.0244344,0.0120752,0.40345,0.40345,0.721133777476932
"BGN",415,4.97701,374,4.81429,867,10.9314,6.90756666667,63.89964,63.89964,0.121842997382882
"BHLHA9",0,0,3,0.623657,2,0.407242,0.343633,0.24827,0.24827,1.07639613224703
"BHLHB9",634,3.37136,763,4.35492,501,2.80086,3.50904666667,8.44133,8.44133,0.477585961582743
"BHLHE22",12,0.642473,32,1.83892,48,2.7018,1.727731,6.57927,6.57927,0.359893630916962
"BHLHE40",1510,44.8098,970,30.8965,1556,48.545,41.4171,75.07199,75.07199,0.557591565568352
"BHLHE41",1056,36.8375,1198,44.8563,1522,55.8186,45.8374666667,93.81671,93.81671,0.493979032458519
"BHMT",93,0.793311,87,0.796563,49,0.439435,0.676436333333,0.77586,0.77586,0.944013792378341
"BHMT2",945,8.13134,805,7.43476,669,6.05194,7.20601333333,10.27236,10.27236,0.727976513643106
"BICC1",618,0.338908,877,0.516219,983,0.566742,0.473956333333,0.83793,0.83793,0.801965435752722
"BICD1",2991,1.88774,3866,2.61896,3143,2.08549,2.19739666667,10.73787,10.73787,0.272400074857704
"BICD2",1415,4.62305,1508,5.28828,1386,4.76073,4.89068666667,10.27236,10.27236,0.522577939905219
"BID",455,1.95624,490,2.26125,444,2.00693,2.07480666667,21.41367,21.41367,0.137184435510561
"BIK",10,0.0921263,13,0.128549,12,0.116226,0.112300433333,0,0,1.112300433333
"BIN1",2732,8.05369,2262,7.15727,2101,6.51146,7.24080666667,222.91943,222.91943,0.0368025528944496
"BIN2",203,0.812815,223,0.958387,568,2.39101,1.387404,5.64824,5.64824,0.359103161137384
"BIN3",499,1.7889,546,2.10096,700,2.63828,2.17604666667,14.7413,14.7413,0.20176520787165
"BIRC2",1967,10.9229,2284,13.6135,2305,13.4568,12.6644,20.1723,20.1723,0.64539043939487
"BIRC3",1199,9.54105,1899,16.2197,2296,19.2082,14.98965,3.13446,3.13446,3.86740952869299
"BIRC5",37,0.56448,23,0.37663,44,0.705729,0.548946333333,5.15169,5.15169,0.251792000788889
"BIRC6",2492,1.66245,3292,2.35723,3698,2.59362,2.20443333333,24.54814,24.54814,0.125427265285457
"BIRC7",248,9.39202,329,13.3735,256,10.1926,10.98604,12.7551,12.7551,0.871388793974598
"BIVM",869,3.57924,1015,4.48722,1067,4.62034,4.22893333333,10.95511,10.95511,0.437380612418455
"BLCAP",1677,8.26199,1845,9.75638,1781,9.22474,9.08103666667,65.35825,65.35825,0.15191836232375
"BLK",22,0.0494605,32,0.0772194,17,0.0401812,0.0556203666667,0.27931,0.27931,0.825148217919582
"BLM",176,0.311139,202,0.383295,186,0.345694,0.346709333333,5.49307,5.49307,0.207407179243871
"BLMH",671,2.67303,697,2.98026,649,2.71809,2.79046,17.87576,17.87576,0.20081098721323
"BLNK",290,0.634188,329,0.772247,557,1.2806,0.895678333333,9.52753,9.52753,0.180068670745465
"BLOC1S1",750,32.3437,739,34.2069,632,28.6539,31.7348333333,261.46403,261.46403,0.124721217354241
"BLOC1S2",2415,31.4826,2297,32.1407,2111,28.9321,30.8518,77.67887,77.67887,0.404832962140915
"BLOC1S3",242,1.10705,241,1.18334,229,1.10135,1.13058,8.93788,8.93788,0.214389789371576
"BLOC1S4",110,12.8886,125,15.7204,124,15.2747,14.6279,6.36203,6.36203,2.12277048585784
"BLOC1S5",368,1.26479,422,1.55677,377,1.36223,1.39459666667,5.49307,5.49307,0.368792676910922
"BLOC1S5-TXNDC5",2492,2.381,2595,2.66128,2815,2.82767,2.62331666667,9.52753,9.52753,0.344175382703255
"BLOC1S6",2824,17.1708,3075,20.0683,3675,23.492,20.2437,24.82745,24.82745,0.822524097423478
"BLVRA",666,2.39092,658,2.53547,691,2.608,2.51146333333,29.7619,29.7619,0.114149754512238
"BLVRB",1203,11.6757,1149,11.9696,917,9.35676,11.0006866667,76.80991,76.80991,0.154230825696881
"BLZF1",869,5.31355,1046,6.86495,996,6.40269,6.19373,7.91375,7.91375,0.807037442153976
"BMF",184,1.53048,141,1.25883,325,2.84204,1.87711666667,5.08963,5.08963,0.472461654758992
"BMI1",1110,18.6709,1392,25.1317,1360,24.0502,22.6176,35.68945,35.68945,0.643716381684653
"BMP1",702,2.59899,442,1.75643,1074,4.18033,2.84525,11.60683,11.60683,0.305013234889342
"BMP15",0,0,1,0.0321966,1,0.0315361,0.0212442333333,0,0,1.0212442333333
"BMP2",44,0.611954,86,1.28382,104,1.52068,1.138818,2.04826,2.04826,0.701652090044812
"BMP2K",1369,1.70793,1683,2.25367,3089,4.05156,2.67105333333,11.29649,11.29649,0.298544815091949
