"Hs_symbol","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg__TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"ABCA9.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ABCB1",1.409905,3.284378,1.946045,2.21344266666667,27,71,43,2.608253,0.395444,0.72192,1.24187233333333,71,28,37,1.43337451418955
"ABCB10",10.325898,7.423625,9.542775,9.09743266666667,388,332,292,4.784184,6.526598,5.638334,5.64970533333333,213,397,298,1.51847821226765
"ABCB10P3",0,0,0,0,0,0,0,0.002934,0,0,0.000978,0,0,0,0.999022955549473
"ABCB10P4",0.12983,0,0.121558,0.083796,3,0,2,0.064339,0.102838,0.076226,0.0811343333333333,2,4,4,1.00246192039657
"ABCB11",1.639649,3.496208,2.969016,2.70162433333333,7,12,8,1.713152,2.345963,2.257067,2.105394,8,17,14,1.19199828856929
"ABCB4",0.520114,0.10443,0.985588,0.536710666666667,4,3,5,2.613821,0.236469,0.112046,0.987445333333333,20,11,9,0.773209024114038
"ABCB5",0,0.258936,0.058403,0.105779666666667,0,2,3,0.031732,0.170177,0.033162,0.078357,3,5,1,1.02543004465744
"ABCB6",45.798715,35.435408,31.250175,37.494766,534,550,292,39.80428,30.533985,38.474452,36.2709056666667,602,671,937,1.03283688205162
"ABCB7",7.623563,5.152974,8.512265,7.09626733333333,182,173,131,6.507055,5.040312,4.209266,5.252211,171,274,200,1.29494467370556
"ABCB8",22.108301,23.197393,18.535002,21.280232,526,651,446,21.51191,19.464312,14.629305,18.5351756666667,551,761,665,1.14051864084423
"ABCB9",13.147339,16.158433,16.129464,15.1450786666667,347,428,305,13.522164,13.523465,13.352624,13.4660843333333,392,512,531,1.11606418811375
"ABCC1",4.341232,5.649856,8.644544,6.21187733333333,333,452,284,11.500209,10.367327,9.302465,10.3900003333333,903,1271,1197,0.633176217934556
"ABCC10",47.610062,53.34286,79.775617,60.2428463333333,605,657,496,36.128396,35.014973,37.78168,36.3083496666667,526,739,582,1.6415319058739
"ABCC11",0.569528,0.322889,0.314366,0.402261,8,11,9,0.147705,0.168729,0.111362,0.142598666666667,9,7,7,1.22725593938496
"ABCC12",0.051357,0.030371,0,0.0272426666666667,2,1,0,0,0,0,0,0,0,0,1.02724266666667
"ABCC13",0.084804,0,0,0.028268,3,0,0,0.065046,0,0.010734,0.02526,3,0,1,1.00293388994011
"ABCC2",0.295949,0.49826,0.480955,0.425054666666667,6,12,3,0.525342,0.194318,0.093136,0.270932,8,4,5,1.1212674373347
"ABCC3",0.450343,0.479305,0,0.309882666666667,4,3,0,0.735677,0.386222,0.301105,0.474334666666667,6,5,4,0.888456804470446
"ABCC4",4.728571,5.721667,5.325962,5.25873333333333,242,283,134,7.050166,6.396275,5.373786,6.273409,388,482,551,0.860495172667086
"ABCC5",41.572952,43.888857,45.250485,43.5707646666667,1760,2095,1575,40.658816,35.616212,29.02946,35.101496,2274,2699,2335,1.23459605847543
"ABCC5.AS1",0,0.295589,0,0.0985296666666667,0,1,0,0,0.388532,0,0.129510666666667,0,2,0,0.972571308165306
"ABCC6",0.688326,0.691802,0.278854,0.552994,12,21,8,1.563937,2.080382,1.038311,1.56087666666667,47,91,70,0.606430610350882
"ABCC6P1",0.625841,0.060185,0.401571,0.362532333333333,5,1,3,0.326616,0.114229,0.382804,0.274549666666667,8,7,15,1.06903039478781
"ABCC6P2",0,0.457876,0,0.152625333333333,0,3,0,0.427513,0.600883,0.259824,0.429406666666667,3,6,3,0.806366277849551
"ABCC8",44.948896,46.276289,61.444417,50.8898673333333,566,656,646,59.334917,46.332088,44.755074,50.140693,729,907,811,1.01464928004267
"ABCC9",1.51249,0.676152,0.605353,0.931331666666667,166,81,48,2.011239,0.868414,0.975146,1.284933,245,158,167,0.845246519992782
"ABCD1",6.614678,7.050127,8.893207,7.51933733333333,192,234,142,10.618352,6.729346,8.415782,8.58782666666667,351,364,475,0.888557712766327
"ABCD1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ABCD2",1.111828,0.947205,1.460715,1.17324933333333,91,82,86,1.015291,0.95263,0.78988,0.919267,101,128,108,1.13233298615218
"ABCD3",14.822618,16.086553,17.331049,16.0800733333333,639,817,573,11.715671,11.503515,12.736033,11.985073,658,873,979,1.3153621341469
"ABCD4",49.321733,40.153747,59.337327,49.604269,485,502,452,58.610022,52.354869,50.095508,53.6867996666667,722,999,947,0.925347054653939
"ABCE1",40.838605,40.205738,45.232008,42.092117,918,1004,713,47.293811,49.347163,47.386876,48.0092833333333,1200,1864,1735,0.879264377463181
"ABCF1",46.260735,63.760304,59.860432,56.627157,625,761,519,49.941811,50.936379,55.648464,52.1755513333333,769,1208,1106,1.08371527055284
"ABCF2",26.268774,19.429182,42.181654,29.2932033333333,443,535,432,19.522918,29.608502,27.332976,25.488132,499,751,734,1.14365193186644
"ABCF2.H2BE1",5.23563,7.257672,6.208637,6.23397966666667,143,217,121,6.205134,7.639992,5.964636,6.603254,207,347,288,0.951432066673909
"ABCF2P1",0,0,0,0,0,0,0,0.036536,0,0,0.0121786666666667,1,0,0,0.987967868650331
"ABCF2P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ABCF3",49.775637,52.727308,46.588001,49.696982,554,722,457,46.460597,40.982435,31.451225,39.631419,710,879,744,1.24772856197811
"ABCG1",7.097047,8.637267,8.443098,8.05913733333333,274,360,227,2.981022,2.516257,2.216058,2.57111233333333,133,150,148,2.53678307701886
"ABCG2",0.071606,0.158845,0.025076,0.0851756666666667,4,11,1,0,0.032841,0.010415,0.0144186666666667,0,3,1,1.06975127955059
"ABCG4",11.183928,15.998495,13.278866,13.4870963333333,433,622,404,12.913126,10.418173,10.808669,11.3799893333333,598,780,776,1.17020265068618
"ABCG5",0.093551,0.161392,0.087861,0.114268,3,7,2,0.106507,0.151389,0.042838,0.100244666666667,5,10,3,1.01274564990696
"ABCG8",0.279919,0.336852,0.476524,0.364431666666667,19,25,16,0.375379,0.464493,0.42013,0.420000666666667,27,45,55,0.960866919780789
"ABHD1",1.219066,0.595476,1.404846,1.07312933333333,17,18,14,0.400221,0.717874,0.22597,0.448021666666667,14,18,14,1.43169773012144
"ABHD10",20.734833,22.479951,21.319982,21.5115886666667,502,570,353,22.938499,24.352688,21.626771,22.9726526666667,576,818,829,0.939052885789666
"ABHD11",5.79209,6.6316,4.983045,5.802245,56,74,48,6.937606,7.064101,6.864255,6.95532066666667,76,110,135,0.855056041738439
"ABHD12",62.698382,74.955257,56.465736,64.7064583333333,591,762,413,64.546737,62.306897,62.683147,63.178927,766,1044,1187,1.02380113543085
"ABHD12B",3.562703,1.658765,4.615794,3.27908733333333,22,21,30,1.904262,0.479376,0.66991,1.01784933333333,10,10,16,2.1206178591464
"ABHD13",2.86622,3.359063,3.388676,3.204653,195,241,166,2.367033,2.196661,1.88721,2.15030133333333,196,246,214,1.33468279859789
"ABHD14A",25.012009,25.594496,21.460029,24.022178,268,287,164,22.540257,19.428712,18.954588,20.3078523333333,283,320,352,1.17431722393045
"ABHD14A.ACY1",3.110936,4.517742,5.004126,4.21093466666667,22,30,23,3.863768,4.694379,6.380052,4.97939966666667,22,47,62,0.871481245135033
"ABHD14B",1.988993,2.13046,2.242736,2.12072966666667,33,40,33,3.320588,2.072545,1.528819,2.30731733333333,54,55,44,0.943583379560796
"ABHD15",0.139043,0.156659,0.265244,0.186982,6,8,8,0.626613,0.218831,0.501833,0.449092333333333,33,16,41,0.819121026794474
"ABHD16A",34.317671,41.166479,61.739668,45.7412726666667,552,678,517,37.200716,47.134845,37.037113,40.457558,666,1034,935,1.12744876740368
"ABHD16B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ABHD17A",13.189788,17.685175,18.251272,16.3754116666667,437,578,391,15.282057,19.663938,28.463204,21.1363996666667,503,831,1086,0.784924916802565
"ABHD17B",9.608137,10.13461,9.429544,9.724097,351,345,244,10.201998,14.689547,11.447473,12.113006,457,762,669,0.817821405709721
"ABHD17C",26.356909,23.923575,30.757178,27.012554,465,485,360,22.112876,26.685209,23.848278,24.2154543333333,525,820,771,1.11092799002115
"ABHD18",3.898036,4.946809,4.114577,4.31980733333333,195,202,135,4.011071,3.517854,4.147912,3.892279,213,284,273,1.08738837938992
"ABHD2",24.811763,18.501694,16.975591,20.0963493333333,1534,1881,1288,13.588883,13.921576,10.695473,12.7353106666667,1685,2486,2111,1.53592079897623
"ABHD3",2.112366,4.383957,4.812756,3.769693,34,41,40,1.597983,1.039653,1.180823,1.27281966666667,33,27,32,2.09857960574376
"ABHD4",5.832204,5.914283,14.836758,8.86108166666667,103,107,75,25.455379,4.883742,6.507743,12.282288,182,133,112,0.742423418816598
"ABHD5",6.272151,9.717485,9.994526,8.66138733333333,224,264,185,10.403327,7.362645,6.909279,8.22508366666667,314,407,402,1.04729536147658
"ABHD6",12.738211,13.156293,8.173231,11.3559116666667,201,211,124,11.668832,13.764524,17.829011,14.420789,180,342,395,0.801250290543932
"ABHD8",7.19407,9.390167,9.704944,8.76306033333333,145,236,124,9.661101,10.705984,15.55678,11.9746216666667,265,375,569,0.752473604561109
"ABI1",19.731057,19.365981,20.50402,19.8670193333333,618,612,424,25.555257,19.141618,16.288946,20.328607,935,970,821,0.978358283470333
"ABI2",50.424881,51.894418,63.248999,55.1894326666667,3251,3183,2502,43.432644,40.900572,32.384224,38.9058133333333,3163,4154,3817,1.40805130814692
"ABI3",0,0.209091,0.075429,0.09484,0,3,1,0.107534,0.068506,0,0.05868,1,1,0,1.03415574111157
"ABI3BP",0.99652,1.116168,1.795284,1.30265733333333,15,18,16,1.876574,1.343379,0.53984,1.25326433333333,21,26,23,1.02192064165278
"ABITRAM",12.878776,15.022405,19.706706,15.8692956666667,130,158,143,8.026917,12.043578,11.681156,10.5838836666667,142,241,232,1.45627288326532
"ABL1",23.387004,25.535463,27.529949,25.4841386666667,995,1264,955,18.289946,25.341736,17.462119,20.3646003333333,1256,2037,1573,1.23962715208605
"ABL2",4.876134,5.408775,4.808567,5.03115866666667,785,862,542,4.651018,3.942953,3.604234,4.06606833333333,834,1003,998,1.19050085190981
"ABLIM1",100.860799,75.151885,120.837451,98.950045,7750,6453,5627,78.965193,95.017141,84.824801,86.269045,7302,12899,12481,1.14530925599106
"ABLIM2",19.980956,30.901303,25.59889,25.4937163333333,462,672,364,29.024891,22.325349,27.889239,26.4131596666667,811,842,921,0.966459782654995
"ABLIM3",48.422608,52.934019,47.138285,49.498304,1626,2148,1222,59.162438,43.070208,35.850085,46.027577,2210,2652,2304,1.07380195241613
"ABO",0.839964,0.413628,1.770949,1.00818033333333,23,39,31,0.94183,1.656334,1.424069,1.34074433333333,43,107,83,0.857923825654888
"ABR",591.586845,672.731938,685.513728,649.944170333333,3340,3625,3006,475.702567,515.55903,441.250144,477.503913666667,3442,4631,4703,1.36037376443862
"ABRA",0.028665,0.053548,0.080009,0.054074,1,2,2,0.023562,0,0.016861,0.0134743333333333,1,0,1,1.04005988640396
"ABRACL",19.223716,14.20645,19.051796,17.4939873333333,138,111,99,17.048097,16.217016,13.732567,15.6658933333333,152,196,170,1.10969072964986
"ABRAXAS1",4.102444,3.794132,3.584166,3.826914,77,83,56,2.109371,2.159075,1.935205,2.06788366666667,56,86,86,1.57336930746288
"ABRAXAS2",9.187908,9.791007,10.77312,9.917345,353,405,295,10.186842,8.464947,8.190416,8.94740166666667,471,532,542,1.09750720498033
"ABT1",4.88843,4.285503,5.231131,4.801688,188,179,143,3.263841,4.270345,3.155402,3.563196,152,271,212,1.27140889850009
"ABTB1",2.982307,4.057105,10.245762,5.76172466666667,62,115,92,3.761994,3.647191,4.428543,3.94590933333333,98,109,136,1.36713477966438
"ABTB2",1.344934,1.96267,3.69669,2.33476466666667,85,140,90,1.172037,1.371578,1.223632,1.255749,92,149,130,1.47834030588805
"ACAA1",46.486176,54.061449,53.958237,51.501954,591,740,475,39.895704,46.043135,40.381622,42.1068203333333,585,998,977,1.21795005045644
"ACAA2",7.463552,10.616386,8.612113,8.89735033333333,146,199,117,13.144815,9.897038,9.823666,10.955173,271,275,335,0.827871778462205
"ACACA",87.127535,78.297049,72.405289,79.2766243333333,3380,3012,2176,100.200507,77.444775,45.429501,74.358261,3946,4127,3502,1.06526641230924
"ACACB",3.694984,3.933355,3.564281,3.73087333333333,62,63,54,5.011705,4.261474,2.549066,3.94074833333333,60,56,49,0.957521617002013
"ACAD10",11.611479,11.630295,14.269463,12.5037456666667,185,171,157,12.856185,11.636386,10.582543,11.6917046666667,221,279,250,1.06398202773602
"ACAD11",6.956361,6.78533,9.702243,7.81464466666667,123,171,123,18.399625,10.629317,9.67092,12.899954,358,253,310,0.634149196944584
"ACAD8",28.56967,26.216904,35.090426,29.959,521,559,449,23.137744,24.865645,22.47821,23.4938663333333,569,801,726,1.26394908744433
"ACAD9",16.730664,15.138342,15.036653,15.6352196666667,348,375,288,17.669058,19.626573,12.870046,16.7218923333333,447,569,481,0.938681905621177
"ACADL",0.288112,0.704497,0.707281,0.56663,9,17,9,0.160831,0.314712,0.317482,0.264341666666667,8,12,13,1.23908753567403
"ACADM",34.991444,30.116255,36.311604,33.8064343333333,538,526,442,31.655912,30.807253,30.544017,31.002394,568,773,686,1.08761970536746
"ACADS",1.771714,2.673468,3.757556,2.734246,38,59,46,3.004861,4.19166,2.473391,3.223304,78,146,97,0.884200142826564
"ACADSB",5.696079,5.142362,5.947202,5.59521433333333,415,396,308,3.572105,3.466148,3.181139,3.406464,336,406,350,1.49671354022938
"ACADVL",236.028354,256.563668,245.533457,246.041826333333,1257,1410,953,223.022625,188.605112,238.198574,216.608770333333,1342,1537,1988,1.13525675438042
"ACAN",0.108891,0.370897,0.103268,0.194352,8,10,6,0.292759,0.315011,0.284229,0.297333,25,26,39,0.92062099707631
"ACAP1",9.140538,8.118628,5.692809,7.65065833333333,23,41,22,11.286318,12.913279,6.490646,10.230081,45,54,54,0.770311303483326
"ACAP2",19.442193,11.477702,6.945933,12.6219426666667,361,356,272,11.321554,4.989484,5.03907,7.11670266666667,561,490,425,1.67826064672896
"ACAP3",237.983872,241.790025,300.03488,259.936259,2282,2631,2345,201.068487,222.065102,155.227804,192.787131,2075,3473,3111,1.3465097380486
"ACAT1",122.137156,118.34408,129.991315,123.490850333333,655,741,527,109.114332,109.952951,112.925312,110.664198333333,760,1074,1157,1.1148680793974
"ACAT2",150.038137,113.788996,97.188096,120.338409666667,2596,2136,1199,119.603573,70.690947,60.766009,83.686843,2428,1983,1817,1.43278938461157
"ACBD3",55.57853,50.960754,31.733687,46.0909903333333,687,749,476,65.899098,64.268898,51.033552,60.400516,1039,1267,1242,0.766947794597253
"ACBD3.AS1",0.246714,0.456368,0.347351,0.350144333333333,1,2,1,0.205463,0.151175,0,0.118879333333333,1,1,0,1.20669342359826
"ACBD4",2.513592,3.070246,3.546908,3.043582,36,57,47,3.64765,3.399864,4.113433,3.72031566666667,75,106,119,0.856633811283949
"ACBD5",22.086031,24.008406,24.78825,23.6275623333333,786,939,654,28.434973,21.567845,22.642447,24.2150883333333,1235,1449,1480,0.976699427254303
"ACBD6",44.648742,40.179244,47.697377,44.175121,561,617,466,45.008644,45.056697,44.61445,44.8932636666667,636,975,991,0.984351893735806
"ACBD7",1.043718,2.012931,2.647439,1.90136266666667,46,68,57,1.034596,0.949647,0.691054,0.891765666666667,40,52,53,1.53367973517509
"ACCS",2.852259,6.929111,6.720408,5.50059266666667,40,71,38,5.273883,5.411674,5.203006,5.29618766666667,72,100,76,1.03246488364414
"ACCSL",0,0.041683,0,0.0138943333333333,0,1,0,0,0,0,0,0,0,0,1.01389433333333
"ACD",10.823814,17.900748,15.750557,14.8250396666667,143,186,143,12.408905,8.62736,10.509139,10.5151346666667,165,217,228,1.37428177131754
"ACE",7.650195,4.932748,4.196313,5.59308533333333,104,116,46,5.405634,2.557996,4.848241,4.27062366666667,108,104,195,1.25091179911599
"ACE2",0.257103,0.077158,0.190801,0.175020666666667,1,1,1,0.05341,0,0.099057,0.0508223333333333,1,0,1,1.11819156235418
"ACE3P",0,0.036847,0,0.0122823333333333,0,1,0,0,0,0,0,0,0,0,1.01228233333333
"ACER1",0.061841,0,0.249022,0.103621,1,0,3,0.145606,0.072291,0.066789,0.0948953333333333,3,2,2,1.00796940712141
"ACER2",1.702671,1.924675,1.809561,1.81230233333333,61,75,46,0.989215,1.238033,0.764366,0.997204666666667,43,73,48,1.40811924800229
"ACER3",5.618697,5.605735,6.031901,5.752111,410,489,347,5.100368,4.487993,5.453281,5.01388066666667,507,602,712,1.12275440339632
"ACHE",123.812487,148.175891,116.216143,129.401507,2791,3847,1730,150.826048,123.139185,143.64468,139.203304333333,4252,4881,6215,0.93008868528498
"ACIN1",89.895784,89.267185,92.097629,90.4201993333333,1572,1683,1229,80.771096,83.773455,54.064282,72.869611,1809,2688,1954,1.23758874719583
"ACKR1",9.846748,12.019005,14.314649,12.060134,231,292,219,5.527193,8.511619,6.913666,6.98415933333333,150,313,243,1.63575568256445
"ACKR2",0.432002,0.122803,0.473199,0.342668,14,5,6,0.648149,0.227417,0.267559,0.381041666666667,15,14,12,0.972213968924423
"ACKR3",0,0.074184,0.633304,0.235829333333333,0,2,7,1.953183,0.627658,0.254604,0.945148333333333,33,11,7,0.635339378573528
"ACKR4",0.106321,0,0,0.0354403333333333,3,0,0,0.058436,0.043248,0,0.0338946666666667,2,2,0,1.00149499433211
"ACLY",254.093676,248.408509,244.338036,248.946740333333,6921,7108,4396,258.665498,200.768091,176.389823,211.941137333333,8902,9754,9291,1.17378325044856
"ACMSD",0.255707,0.275251,0.059046,0.196668,1,2,1,0.069346,0.050982,0.281347,0.133891666666667,2,2,7,1.05536360763447
"ACNATP",0.143095,0.130653,0.100771,0.124839666666667,2,2,1,0,0,0,0,0,0,0,1.12483966666667
"ACO1",9.414829,8.829655,9.906688,9.383724,628,626,488,12.481148,12.32891,11.425298,12.078452,956,1358,1328,0.793956654808994
"ACO2",76.722101,90.811985,92.660824,86.7316366666667,1805,2351,1468,69.325062,71.569862,65.685688,68.860204,2171,3126,3037,1.25581706956748
"ACOD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACOT1",2.580575,3.185492,1.979403,2.58182333333333,39,58,23,2.514575,1.663513,2.042674,2.07358733333333,51,52,55,1.16535596515776
"ACOT11",0.582734,0.576701,0.609753,0.589729333333333,40,51,26,1.059936,0.383645,0.558014,0.667198333333333,60,46,67,0.953533422838115
"ACOT12",0.331608,0.188218,0.467097,0.328974333333333,5,2,2,0.137311,0.78691,0.64326,0.522493666666667,4,17,11,0.872893176786066
"ACOT13",4.473594,5.647834,5.032359,5.05126233333333,165,201,127,14.096614,5.754241,11.441671,10.430842,306,262,371,0.529380279539629
"ACOT2",14.610747,12.124256,16.719956,14.4849863333333,110,123,100,9.413227,10.383521,11.05022,10.2823226666667,97,146,165,1.37249986468507
"ACOT4",0.210825,0.819407,0.499504,0.509912,6,26,10,0.689296,0.540441,0.531756,0.587164333333333,24,26,28,0.951326821230232
"ACOT6",0.113721,0.104565,0.160646,0.126310666666667,1,1,1,0.172208,0.138878,0.065032,0.125372666666667,2,2,1,1.00083350167263
"ACOT7",141.034258,158.621084,147.569266,149.074869333333,2164,2658,1722,144.140782,166.680788,158.146086,156.322552,2648,4286,4367,0.953931063445585
"ACOT8",15.109551,19.026084,18.961389,17.699008,206,295,187,21.302306,21.395702,21.651743,21.449917,347,511,489,0.832921030398464
"ACOT9",19.733347,15.220957,15.831859,16.928721,376,398,279,15.355328,9.120068,8.944808,11.140068,361,377,386,1.47682212323687
"ACOX1",26.69153,36.454793,34.43575,32.5273576666667,665,715,462,32.7541,26.088828,22.676301,27.1730763333333,735,866,739,1.19004958031503
"ACOX2",0,0.720589,0,0.240196333333333,0,2,0,0.363302,0.170177,0,0.177826333333333,2,1,0,1.05295347729532
"ACOX3",9.956542,12.099373,8.284384,10.113433,181,210,142,12.315552,13.017171,11.277513,12.203412,264,352,310,0.841709173356099
"ACOXL",0.165362,0.317846,0.200234,0.227814,4,5,4,0.066887,0.263478,0.058643,0.129669333333333,2,6,3,1.08687911034733
"ACOXL.AS1",0.133131,0.04982,0.073672,0.085541,5,2,2,0.276588,0.236611,0.059776,0.190991666666667,4,6,4,0.911459777916162
"ACP1",61.586263,66.10944,74.714785,67.4701626666667,798,920,684,61.38661,54.776346,47.901782,54.688246,891,1273,1150,1.22952629297512
"ACP2",115.861262,97.504509,108.715051,107.360274,595,540,395,93.073029,93.19527,67.827959,84.6987526666667,600,764,662,1.26443233568962
"ACP3",0.048184,0.022238,0,0.023474,2,1,0,0.058078,0.051093,0.026328,0.0451663333333333,2,3,1,0.979245089856511
"ACP4",0.140216,0.12039,0.201053,0.153886333333333,2,2,2,0.222704,0.198325,0.140824,0.187284333333333,4,5,4,0.971870259665404
"ACP5",0.900021,1.872376,0.519606,1.09733433333333,4,9,1,5.678997,0.947109,4.648666,3.75825733333333,17,15,26,0.440777828185277
"ACP6",5.681603,4.537779,4.413437,4.87760633333333,128,125,95,7.807588,6.333138,5.476793,6.539173,192,222,243,0.779608895210832
"ACP7",0.348403,0.256502,0.265236,0.290047,13,11,7,0.210181,0.206031,0.215597,0.210603,10,13,14,1.06562349506816
"ACR",0,0.561401,0,0.187133666666667,0,4,0,0.12567,0.035491,0.308103,0.156421333333333,1,1,3,1.02655808263655
"ACRBP",0.871936,1.387368,0.356541,0.871948333333333,8,10,2,0.628518,0.288323,1.583194,0.833345,6,4,18,1.02105622964218
"ACRP1",0.316991,0,0,0.105663666666667,2,0,0,0,0,0.087516,0.029172,0,0,1,1.07432350148145
"ACRV1",0.419432,0.594965,0.365907,0.460101333333333,5,9,3,0.438865,0.108582,0.152571,0.233339333333333,4,3,4,1.18386018662612
"ACSBG1",0.253329,0.789068,1.028992,0.690463,21,18,25,0.55242,0.59011,0.153687,0.432072333333333,22,36,23,1.180431295719
"ACSBG2",0.326791,0.354839,0.057953,0.246527666666667,2,2,1,0.197015,0.231607,0.314471,0.247697666666667,2,4,3,0.999062272831586
"ACSF2",0.770281,0.767876,3.321446,1.61986766666667,2,5,7,3.790468,0.103387,0.401622,1.43182566666667,28,1,5,1.07732544424443
"ACSF3",15.821189,18.561092,20.415246,18.2658423333333,217,288,178,15.936521,17.370704,11.494527,14.9339173333333,269,384,286,1.2091089673868
"ACSL1",62.19037,73.44608,83.471369,73.0359396666667,894,1047,659,66.084552,37.18949,48.558232,50.610758,814,835,908,1.43450595448853
"ACSL3",130.996535,121.985228,113.197501,122.059754666667,2784,3004,2053,73.488712,65.270923,63.439938,67.3998576666667,2253,3100,3088,1.79912296406192
"ACSL4",61.049607,65.37075,77.690858,68.0370716666667,3385,3357,2270,54.339586,41.762906,53.930897,50.0111296666667,3694,4075,4130,1.35337272704586
"ACSL5",0.344508,0.341116,0.484939,0.390187666666667,7,4,5,0.142479,0.46299,0.406441,0.337303333333333,6,13,6,1.03954550326403
"ACSL6",16.646079,21.155853,18.209522,18.6704846666667,1030,1182,804,11.708049,13.623248,10.446289,11.925862,765,1133,1069,1.52179287282091
"ACSM1",0.124507,0.048926,0,0.057811,1,1,0,0,0,0,0,0,0,0,1.057811
"ACSM2A",2.771496,1.037998,0.161293,1.32359566666667,12,12,4,2.512588,2.655216,3.553189,2.90699766666667,9,16,15,0.594726658398312
"ACSM2B",0.143928,1.678159,1.180417,1.00083466666667,5,15,6,0.796975,0.262418,0.897249,0.652214,9,2,14,1.21100212603614
"ACSM3",3.546028,4.370048,3.432423,3.782833,37,79,10,3.872745,2.186119,2.135456,2.73144,48,24,27,1.28176602062475
"ACSM4",0.149807,0.241539,0.10526,0.165535333333333,4,7,2,0.061611,0.022679,0,0.0280966666666667,2,1,0,1.13368263036226
"ACSM5",0,0.179494,0,0.0598313333333333,0,2,0,0.022484,0.016566,0,0.0130166666666667,1,1,0,1.04621312581234
"ACSM6",0.069018,0.123371,0.333466,0.175285,2,3,6,0.1428,0.165409,0.214997,0.174402,5,7,9,1.00075187201657
"ACSS1",0.066638,0.220548,0.348834,0.212006666666667,3,9,8,0.353285,0.35178,0.113193,0.272752666666667,16,26,8,0.95227195228819
"ACSS2",148.399461,146.694353,101.822483,132.305432333333,739,725,433,146.808707,110.205765,81.323006,112.779159333333,912,903,911,1.17161554993384
"ACSS3",0.627096,0.612727,1.358752,0.866191666666667,13,15,29,0.364544,0.348917,0.164893,0.292784666666667,30,34,21,1.44354409112732
"ACTA1",0.242012,0.585729,0.672663,0.500134666666667,3,10,8,4.15909,2.452237,3.446297,3.35254133333333,90,68,106,0.344657190312725
"ACTA2",2.655925,3.057572,5.813821,3.84243933333333,28,47,56,8.348186,2.056176,1.61452,4.006294,137,28,26,0.96727026685475
"ACTA2.AS1",1.477382,1.384338,1.539489,1.46706966666667,11,14,11,0.594977,1.641208,0.931123,1.05576933333333,14,31,17,1.2000712466444
"ACTB",2178.850167,2041.670166,2557.016143,2259.17882533333,20799,21935,16943,1765.679464,2247.587352,2160.56381,2057.943542,20610,36378,39169,1.0977371546273
"ACTBL2",0.259337,0.108094,0,0.122477,9,4,0,0.117374,0,0,0.0391246666666667,5,0,0,1.0802139877987
"ACTBP1",0,0,0.113546,0.0378486666666667,0,0,1,0,0.048285,0.045657,0.031314,0,1,1,1.00633625323293
"ACTBP12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTBP14",0.082744,0,0,0.0275813333333333,1,0,0,0,0,0.046878,0.015626,0,0,1,1.01177139353791
"ACTC1",0.551692,0.56988,1.037101,0.719557666666667,8,10,7,1.111111,1.335114,1.670489,1.372238,22,24,38,0.724867263177922
"ACTE1P",0.167169,0.110276,0.053288,0.110244333333333,5,3,1,0.308845,0.224857,0.083286,0.205662666666667,10,10,4,0.920858183659996
"ACTG1",1435.350734,1536.991071,1807.979395,1593.4404,23732,27012,21393,1443.150928,1808.077082,1625.665986,1625.631332,28017,45544,48114,0.980210062743338
"ACTG1P10",0,0.152769,0.117731,0.0901666666666667,0,2,1,0.547728,0.049996,0.047476,0.215066666666667,8,1,1,0.897207286294305
"ACTG1P12",0.075795,0.069278,0.213601,0.119558,1,1,2,0.185435,0,0,0.0618116666666667,3,0,0,1.05438472296562
"ACTG1P14",0.318918,0.072779,0.11227,0.167989,4,1,1,0.065012,0.09519,0.09026,0.0834873333333333,1,2,2,1.07799045181885
"ACTG1P15",0,0.078194,0.12056,0.0662513333333333,0,1,1,0,0.051272,0.096731,0.0493343333333333,0,1,2,1.01612164918521
"ACTG1P16",0,0.076282,0,0.0254273333333333,0,1,0,0,0,0,0,0,0,0,1.02542733333333
"ACTG1P17",0.328328,0,0.561058,0.296462,2,0,4,0.335965,0.197114,0.80733,0.446803,4,7,9,0.8960874424507
"ACTG1P19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTG1P21",0,0.084559,0,0.0281863333333333,0,1,0,0,0,0,0,0,0,0,1.02818633333333
"ACTG1P23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTG1P24",0,0,0,0,0,0,0,0.180721,0.066223,0.188213,0.145052333333333,2,1,3,0.873322529363287
"ACTG1P25",0.609463,0.450252,0.430654,0.496789666666667,18,15,9,1.381853,1.166623,1.711697,1.42005766666667,42,42,62,0.618493388518428
"ACTG2",0.239946,0.184371,2.284464,0.902927,2,2,27,2.589937,0.036068,0,0.875335,57,1,0,1.01471310459198
