"Hs_symbol","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg__TPM","FoldChange"
"RLF",5.776159,6.094503,6.709567,497,565,410,22.1991896666667,3.981116,4.85623,4.04627,389,383,354,10.6435183333333,1.99245528735515
"RLIM",8.28621,7.876661,9.010208,1212,1241,943,0.127097333333333,5.043539,5.887228,5.002776,837,780,745,0.143762,0.985429952501773
"RLN1",0.435989,0.676662,0.407603,3,5,2,0.444146,0,0,0,0,0,0,1.161718,0.668054760149104
"RLN1.1",0.276385,0.387314,0,2,3,0,20.2786666666667,0,0.203434,0,0,2,0,35.646572,0.580645487568842
"RLN3",0,0,0,0,0,0,0.310718666666667,0,0,0,0,0,0,0.287252333333333,1.01822978504344
"RMC1",34.217309,30.466575,44.598844,299,333,260,0,20.913761,24.808259,20.84896,191,162,170,0.0121403333333333,0.988005286486953
"RMDN1",88.28257,73.895414,50.785137,478,549,413,1.116058,41.980705,50.59917,38.586699,462,339,434,0.798767,1.17639360739885
"RMDN2",1.792307,3.204642,3.571363,19,26,26,0.101383666666667,2.140529,4.491645,3.525021,35,47,42,0.153446666666667,0.954863105937567
"RMDN3",21.346495,26.141391,24.983242,357,444,266,0.176306,25.989997,24.060535,22.557031,455,331,388,0.186174666666667,0.991680258444231
"RMI1",3.948585,3.987505,5.134287,165,180,154,0.0213116666666667,2.365417,3.063747,2.794294,113,120,117,0.0612926666666667,0.962328016337309
"RMI2",1.274634,2.079259,2.546019,20,35,28,0.549669,0.92217,1.908197,2.020383,16,24,31,0.392798333333333,1.11262984949963
"RMND1",20.812558,23.881373,23.994805,339,412,261,0,14.842797,14.527851,15.498485,267,209,247,0,1
"RMND5A",10.037279,12.0386,13.182601,619,788,549,0.003538,10.236088,9.568159,8.147015,667,496,546,0.00264366666666667,1.0008919752481
"RMND5B",11.64815,18.240876,18.12088,357,487,340,0.07322,12.326197,9.253807,9.867091,347,262,310,0.0250746666666667,1.04696763552834
"RMRP",0,0,0,0,0,0,0.135497,0,0,0,0,0,0,0.088518,1.04315867996671
"RMST",26.708501,31.272048,23.919583,283,327,195,0.282914333333333,0.926102,0.349602,1.185535,10,6,11,0.166368333333333,1.09992212294287
"RN7SK",0,0,0,0,0,0,0.161906333333333,0,0,0,0,0,0,0.177978333333333,0.986356285557035
"RN7SK.1",17.073868,26.818759,21.315142,19,33,17,0,70.419564,75.677168,31.718744,92,80,37,0,1
"RN7SL1",110.124365,432.781521,98.92796,80,343,51,0.013229,465.503012,454.715462,187.02234,395,314,140,0.00557366666666667,1.00761290155768
"RN7SL2",252.353933,910.592951,109.799494,186,735,57,0.03197,587.594098,641.629617,346.048567,508,451,263,0,1.03197
"RN7SL3",0,5.421807,0,0,4,0,0,1.543626,2.00355,1.850923,1,1,1,0,1
"RN7SL832P",0.19764,0.620692,0.246242,4,14,4,0.166587666666667,0.381869,0.13969,0.277488,9,3,6,0.144304333333333,1.01947325784254
"RNA5.8SN2",658.931048,906.275035,248.580552,56,84,15,0.0902426666666667,6309.307559,6708.371721,2458.788675,625,535,215,0.05835,1.03013432859325
"RNA5S1",56.479804,77.680717,0,4,6,0,0.183381333333333,181.708058,361.123562,6.861736,15,24,0,0.445319,0.818768267305234
"RNA5S9",0,0,0,0,0,0,0.136463,0,0,0,0,0,0,0.038486,1.09434599984978
"RNASE1",0,0.156488,0,0,1,0,0.0656423333333333,0,0.361589,0.259155,0,2,2,0,1.06564233333333
"RNASE10",0.957953,1.04039,0.526414,12,15,5,0.347691666666667,0.86159,1.152709,0.245113,13,14,3,0.151916333333333,1.16995620920385
"RNASE11",0,0,0,0,0,0,0.530345666666667,0,0,0,0,0,0,0.490382333333333,1.02681414858424
"RNASE12",0,0,0,0,0,0,0,0,0,0,0,0,0,0.241953333333333,0.805183232864359
"RNASE13",0,0,0,0,0,0,0.0738713333333333,0,0,0,0,0,0,0.248777666666667,0.859937971344245
"RNASE2",0,0,0,0,0,0,0.668327666666667,0,0,0,0,0,0,0.646035666666667,1.01354284141676
"RNASE3",0,0,0,0,0,0,2.18915666666667,0,0,0,0,0,0,0.255332666666667,2.54048727588278
"RNASE4",2.568688,1.337829,2.437185,32,19,27,0,4.35103,5.632099,3.426705,72,77,49,0,1
"RNASE6",0,0.110215,0,0,1,0,0.328306666666667,0.103604,0.128618,0,1,1,0,0.174188666666667,1.13125488635273
"RNASE7",0,0,0,0,0,0,0,0,0,0,0,0,0,0.083791,0.922687123255314
"RNASE8",0,0.165015,0,0,1,0,0.234342333333333,0,0,0,0,0,0,0,1.23434233333333
"RNASE9",0,0.081262,0,0,1,0,0,0,0,0,0,0,0,0,1
"RNASEH1",12.431451,13.270702,16.230884,815,978,742,0,8.035509,9.377207,9.876897,651,553,567,0.0328143333333333,0.968228235923656
"RNASEH1.AS1",4.068578,5.494884,4.802824,109,142,96,0,2.338048,1.902542,2.134491,70,46,52,0,1
"RNASEH2A",2.960807,2.993985,5.403809,29,32,43,2.239169,4.622187,7.689868,4.675953,52,87,56,2.76649033333333,0.859996631700723
"RNASEH2B",13.787873,16.433854,25.933451,107,143,106,99.1171986666667,15.902318,14.429695,12.039933,132,139,108,78.0594636666667,1.2663531223635
"RNASEH2C",8.84711,9.143235,10.422217,153,164,135,0.873018666666667,8.543996,9.564683,10.434027,191,164,198,0.109876666666667,1.68759171439469
"RNASEK",159.508128,175.839938,126.738218,709,852,418,0,123.575996,97.993087,138.132373,635,421,647,0,1
"RNASEK.C17orf49",1.699064,5.879224,2.241041,16,60,15,0,0,1.653642,1.28457,0,17,12,0,1
"RNASEL",0.783593,1.217615,0.982635,44,74,39,0.107029666666667,1.138563,1.183661,0.823071,73,61,47,0.0800896666666667,1.02494237361157
"RNASET2",10.670444,12.993095,13.625205,118,159,95,0.0135316666666667,8.68937,4.112323,8.101708,82,39,71,0.010563,1.00293763641323
"RND1",2.953702,1.887991,1.623329,33,36,26,0.236395,0.484602,0.28165,0.555221,9,6,8,0.314318666666667,0.940711740125936
"RND2",12.212753,15.545066,17.992332,654,865,632,0,2.395923,2.452789,3.042766,155,128,126,0.0231186666666667,0.977403728990707
"RND3",87.350396,86.377594,81.999869,1599,1582,1135,0.152821333333333,152.362242,169.178294,154.472269,2905,2711,3134,0.0270753333333333,1.12243113617761
"RNF10",446.295668,491.697186,568.66344,1736,2057,1551,0,255.15645,269.082887,261.070267,1181,949,1003,0,1
"RNF103",17.957883,17.894001,22.373165,590,656,424,10.521458,11.433521,14.454512,12.216522,451,349,457,4.482379,2.10154350875779
"RNF103.CHMP3",0,0.702018,0,0,10,0,8.42965666666667,0.480579,0.258254,0.503661,7,3,4,96.304799,0.0969084440189499
"RNF11",121.187312,131.510886,140.519394,1961,2230,1702,0.420841666666667,47.749711,53.635354,50.652211,897,903,871,0.03293,1.37554497077892
"RNF111",22.880416,27.333984,41.119504,577,662,483,0,19.534132,20.544023,17.599651,515,458,500,0,1
"RNF112",8.052006,8.390047,9.202762,159,166,109,47.4381523333333,2.415864,1.28256,1.531305,40,15,35,18.7501113333333,2.45255084975555
"RNF113A",9.652697,9.462811,9.686165,139,149,99,0.725795666666667,4.819266,5.002322,5.854341,81,68,87,5.57298566666667,0.26255886657697
"RNF113B",0,0,0,0,0,0,28.8288313333333,0.10748,0.067613,0,2,1,0,55.6696963333333,0.526362999333524
"RNF114",15.286465,18.678192,24.176744,395,497,344,0,21.804263,21.039966,22.249342,594,498,595,0,1
"RNF115",11.029073,11.143011,11.27901,1286,1433,965,0.418210333333333,5.319104,5.272145,5.006281,616,502,541,0.277158,1.11044235195123
"RNF121",21.97127,19.462936,16.716975,249,295,210,2.85090433333333,39.993844,53.824206,44.538043,523,468,453,0,3.85090433333333
"RNF122",3.012877,3.436198,3.89326,68,86,62,0.236812,5.557742,4.616913,6.103524,149,99,143,0.90649,0.648737732692015
"RNF123",71.481953,116.618107,75.829151,576,702,527,0.186089333333333,79.926828,60.077304,71.134154,617,431,511,0,1.18608933333333
"RNF125",4.193947,8.764612,9.949379,236,333,372,0.900876666666667,5.337182,2.056296,5.540149,250,102,235,0.608513333333333,1.1817599688325
"RNF126",9.082852,12.408269,10.52799,155,228,118,1.76065933333333,15.233397,12.212295,12.878632,270,174,199,25.94642,0.102449948205859
"RNF126P1",0,0,0,0,0,0,0.0413323333333333,0,0,0,0,0,0,1.46449333333333,0.422534043508605
"RNF128",6.85737,4.646505,3.102989,235,172,76,0,0.773996,1.462214,1.123716,31,47,39,0,1
"RNF13",27.943059,30.054948,34.950664,421,488,361,0.000417666666666667,43.78578,41.366345,46.240001,809,622,792,0,1.00041766666667
"RNF130",23.465282,21.146398,26.615279,1766,2019,1782,0,47.062533,40.291589,46.964111,1920,1054,1695,0,1
"RNF133",0,0.057055,0,0,1,0,0,0,0,0.120816,0,0,2,0,1
"RNF135",3.56097,0.844767,0.651928,19,20,10,0.0215506666666667,1.363184,6.027739,2.383734,39,51,48,0.0159273333333333,1.00553517279123
"RNF138",15.476638,18.326661,22.52409,238,234,213,4.24731633333333,12.672232,17.069139,10.180171,167,158,134,5.74111633333333,0.778404654936232
"RNF139",12.429619,17.277907,17.595668,417,379,288,0,8.42707,14.56507,16.254991,392,294,384,0,1
"RNF139.AS1",1.117082,1.27387,3.083917,38,42,45,0,1.973251,1.718926,2.015131,68,42,39,0,1
"RNF14",47.933113,54.180695,45.869017,972,1174,720,1.63061833333333,24.096137,23.51321,23.78466,529,453,520,0.170736333333333,2.24697761437318
"RNF141",9.807583,10.475613,10.836382,492,562,415,1.71243833333333,9.248265,10.80657,11.543533,499,472,463,13.9956683333333,0.180881456767349
"RNF144A",13.933931,13.953778,15.47997,1032,1115,838,0.346856,7.4905,5.687056,5.6541,521,277,386,0.953547333333333,0.689441190913897
"RNF144A.AS1",2.703494,2.429728,2.755177,75,79,51,0.371061,0.933959,0.899827,1.312862,31,32,36,0.367354,1.00271107555176
"RNF144B",0.073961,0.329682,0.103738,5,24,5,0,0.982554,0.432748,1.018512,76,27,70,0,1
"RNF145",69.13233,54.991598,73.468816,1498,1413,1198,0,70.808274,75.550043,75.378177,1930,1648,1702,0.135151,0.880940068766182
"RNF146",30.525584,27.774534,32.582654,604,649,513,0,26.94092,24.553606,22.41425,586,482,535,0,1
"RNF148",0,0,0.166401,0,0,1,0.0528203333333333,0,0.151814,0.068666,0,2,1,0,1.05282033333333
"RNF149",11.71691,15.947163,15.731089,254,294,171,0.589959,15.201699,15.021134,11.784438,302,270,253,0.410265,1.12741860572304
"RNF150",9.961092,7.928119,11.065918,1371,1176,1103,0.215048666666667,3.202127,2.448221,3.361311,524,320,486,0.077671,1.12747644380026
"RNF151",0,0.124536,0.208455,0,1,1,0.462852333333333,0.203115,0.295976,0.13634,2,2,1,0.376284666666667,1.0628995358034
"RNF152",0.806105,0.024522,0.023516,90,3,2,0,1.904168,7.688496,1.793447,261,837,219,0,1
"RNF157",175.112052,224.39733,314.306048,2395,3366,2195,0.133879,61.265538,37.318616,44.182776,753,442,600,0,1.133879
"RNF157.AS1",1.534037,2.400323,2.731503,28,25,16,0,2.382455,2.753847,2.629113,23,18,19,0,1
"RNF165",12.800086,14.890183,18.982542,640,771,543,12.2945663333333,5.984074,5.642241,5.713567,359,341,281,9.68044366666667,1.24475787226192
"RNF166",11.104869,15.539151,28.640002,99,120,86,2.280049,23.629167,22.006404,26.413068,148,124,141,2.05340766666667,1.07422570389389
"RNF167",97.210517,117.671879,136.765354,576,668,505,0.846225,87.77753,87.520788,100.742257,614,406,561,0,1.846225
"RNF168",5.225828,5.312623,4.432392,374,399,226,12.917227,2.01695,3.33966,2.518726,167,209,184,11.178729,1.14274872197255
"RNF169",3.084546,3.521017,5.428807,297,306,204,1.23025466666667,1.857425,3.240251,3.728347,224,190,198,0.676120333333333,1.33060534038825
"RNF17",0,0.066085,0,0,2,0,0,0.062568,0,0.035004,2,0,1,0.0429826666666667,0.958788704702028
"RNF170",54.910921,79.119249,66.288148,424,560,407,0.275954666666667,80.759136,66.874734,22.872452,571,432,536,0.286543333333333,0.991769677404311
"RNF175",14.33431,20.234642,18.538493,180,266,179,0.075302,3.123875,2.914921,2.452977,49,37,43,0,1.075302
"RNF180",5.504077,2.71534,2.766581,129,163,121,0,1.760738,1.74963,0.562197,55,44,34,0,1
"RNF181",26.281272,30.877189,41.458354,138,172,137,0.111491333333333,38.23361,43.539765,32.018544,188,174,164,0.283458333333333,0.866012790961919
"RNF182",4.482184,5.87329,6.020193,197,188,121,0,0.597271,1.72941,0.901467,27,58,25,0.144212666666667,0.873963406569525
"RNF183",3.556541,1.789628,0.817663,56,22,8,0.392716333333333,0,0,0,0,0,0,0.728793333333333,0.805600245257771
"RNF185",11.353406,13.115465,16.988264,421,530,398,0,11.33713,11.185774,11.68859,501,376,469,0,1
"RNF186",0,0,0,0,0,0,4.03683433333333,0,0,0,0,0,0,0.541964,3.26650578958609
"RNF187",45.660259,49.736075,60.442392,1513,1837,1417,0.395316,21.270075,21.585096,24.006682,844,695,823,1.03616166666667,0.685267787348254
"RNF19A",65.131343,109.381442,115.645256,658,766,556,0.130928666666667,81.188228,88.77855,80.055803,660,603,635,0.189182333333333,0.951013679707653
"RNF19B",11.5358,14.342652,15.788378,322,443,306,0.158366666666667,4.495724,4.030713,6.061822,152,106,177,0,1.15836666666667
"RNF2",19.900865,17.985537,22.812307,568,506,500,0.455497666666667,11.539185,14.115112,10.409065,347,334,291,0.321095666666667,1.10173525157275
"RNF20",21.10476,27.336113,25.290645,771,859,644,0.713127,21.945418,24.928113,14.265708,721,579,656,0.427550666666667,1.20004637313515
"RNF207",28.776553,47.915041,31.387238,184,228,156,0.219181333333333,42.203689,38.358282,43.380737,216,132,196,0.290825,0.944497769514329
"RNF208",13.912599,15.538268,19.003022,153,198,147,0,2.563537,2.033297,4.308827,35,22,50,0,1
"RNF212",5.524613,6.029646,4.723662,39,45,31,1.21678866666667,1.590051,2.373908,1.263799,22,23,16,1.27640966666667,0.973809195737908
"RNF212B",0.497181,0.255321,1.820354,1,1,3,19.7824456666667,0.075399,2.247159,1.879928,1,6,2,41.0554383333333,0.494167852964557
"RNF213",6.703744,12.662,12.92948,293,371,239,0.311544,29.362404,31.302235,21.294834,955,838,727,0.224098666666667,1.0714365072968
"RNF213.AS1",2.63212,3.885153,4.029675,100,128,93,0.204333333333333,2.210633,2.399021,1.586983,87,51,64,0.053287,1.1434047257142
"RNF214",6.500675,11.770851,12.84496,211,220,171,0.0478803333333333,12.148151,8.811936,8.86737,237,207,211,0.0339533333333333,1.0134696601394
"RNF215",16.252667,18.033063,16.963948,257,326,227,0.0681753333333333,19.037338,15.053763,17.142971,360,253,292,0.0556443333333333,1.01187047531476
"RNF216",10.333699,9.157434,11.325061,572,625,480,0,12.724722,13.099539,9.053996,822,695,665,0,1
"RNF216.IT1",0,0,0,0,0,0,0.919317333333333,0,0.839838,0,0,1,0,1.15082966666667,0.89236138178616
"RNF216P1",19.246975,25.790052,28.499217,326,446,355,2.90133066666667,20.94794,17.448113,16.847526,403,342,345,1.61578833333333,1.49145502980937
"RNF217",6.061562,6.993515,6.966704,238,259,256,0.117344333333333,12.446542,13.972864,14.452231,306,337,252,0.590224333333333,0.702633150500988
"RNF217.AS1",0.581364,0.746503,0.664759,13,17,15,0,0.517109,0.736114,0.456288,16,19,13,0,1
"RNF220",53.171777,53.094816,60.024967,767,889,637,0.063881,25.256795,27.326785,24.424856,386,351,352,0.0202406666666667,1.04277454796613
"RNF222",0.10727,0.165082,0.048039,4,6,1,0.113791666666667,0.122737,0.062719,0.028672,5,2,1,0,1.11379166666667
"RNF223",0,0.131553,0.07432,0,3,1,0.121909333333333,0.077811,0.10325,0,2,2,0,0,1.12190933333333
"RNF224",0.967876,0.592206,0.812228,17,12,10,0.341752,2.424036,1.335716,1.834169,53,23,34,0,1.341752
"RNF225",0,0,0,0,0,0,0.0174596666666667,0,0,0,0,0,0,0,1.01745966666667
"RNF227",1.357688,2.489766,1.912158,38,36,28,0,0.977581,0.723403,1.319565,39,20,38,0,1
"RNF24",13.244444,11.485208,11.536102,909,935,736,0,10.979864,10.687832,11.135789,1104,743,998,0,1
"RNF25",33.805904,35.163371,41.884538,245,284,172,1.11471733333333,30.49141,28.487257,32.356276,242,197,248,0.796854666666667,1.1768994858423
"RNF26",6.547841,8.726718,8.090566,236,347,207,0.0916583333333333,6.586612,7.543259,7.392508,280,259,276,0.0331573333333333,1.05662351523098
"RNF31",31.022318,23.69558,31.999663,245,237,213,0,46.947991,37.442751,33.420602,437,331,370,0,1
"RNF32",1.059565,1.716821,3.903929,22,19,17,0.112691666666667,3.15959,1.292743,1.932883,14,23,12,0.212904,0.917378182169955
"RNF34",14.736502,12.674499,13.728006,257,255,201,0.0634486666666667,13.940978,14.040829,16.61847,257,234,264,0,1.06344866666667
"RNF38",10.02318,11.045957,12.30867,641,770,586,0,8.98553,8.449358,8.11889,650,522,551,0,1
"RNF39",1.552577,0.666086,0.8779,35,19,15,0.418515666666667,0.61193,0.736493,0.534129,19,16,14,0.278664,1.10937327293696
"RNF4",21.520258,32.826569,27.920908,470,606,388,0.332704666666667,25.492273,42.018493,33.320458,684,649,648,0.0275543333333333,1.29696758938619
"RNF40",78.032292,84.154128,90.149536,1197,1493,1046,0,63.113361,71.503468,54.433175,1230,1076,1015,0,1
"RNF41",30.839353,37.359843,41.093857,903,1196,767,0.137078666666667,19.288852,19.68077,17.178333,561,503,494,0.229817333333333,0.924591511151249
"RNF43",0.176691,0.195462,1.319786,7,3,24,0.224770333333333,1.494798,2.498684,1.143802,67,35,40,0,1.22477033333333
"RNF43.1",0.033754,0.112848,0,3,10,0,0,0.102955,0.147801,0.044334,9,11,4,0,1
"RNF44",31.683678,36.434371,45.397254,1042,1280,978,3.78199533333333,41.146242,36.205109,39.532378,1235,886,1037,1.67932533333333,1.78477591871387
"RNF5",59.260907,52.105794,64.874225,602,708,572,0.264061333333333,40.475126,39.840409,39.086371,522,467,501,0.242780333333333,1.01712370193606
"RNF6",16.436094,12.797951,10.583967,324,424,231,0.027609,7.754483,10.574782,7.654072,266,271,273,0.00764166666666667,1.01981590677903
"RNF7",81.673515,88.120583,81.932543,795,884,589,0,46.130445,42.91946,50.245812,501,410,509,0.0506806666666667,0.951763967612107
"RNF8",15.652089,16.984841,21.359501,360,377,244,0,15.628637,14.662758,20.551651,358,232,315,0,1
"RNFT1",7.866695,7.526314,5.76018,91,86,53,0,8.49784,10.642539,7.231543,116,119,103,0,1
"RNFT1.DT",0.67232,0.628095,0.724407,13,13,10,1.430817,0.366154,0.510471,0.358362,8,9,7,1.31932733333333,1.04806982829217
"RNFT2",9.394533,14.920796,14.796253,271,461,256,0.611802333333333,6.593368,3.426367,6.880728,208,100,186,0.676466333333333,0.961428393332881
"RNGTT",6.265343,5.813581,8.826309,408,388,361,2.059657,4.16788,5.356585,3.926559,308,294,259,1.21647233333333,1.38041741103017
"RNH1",25.972014,30.79426,34.719824,415,555,339,0.368267333333333,37.326799,34.529325,41.083838,715,576,586,0.532783,0.892668651292018
"RNLS",4.012814,3.042683,4.072768,43,45,39,0,2.12909,1.181098,2.637301,22,28,36,0.296625,0.771233008772776
"RNMT",29.854805,29.430621,26.531533,1402,1543,982,1.36841033333333,16.378041,15.77837,18.605712,1003,832,816,1.052239,1.15406165331296
"RNPC3",48.543804,34.615842,66.510557,282,353,298,2.29829466666667,49.390728,48.493774,37.125183,322,254,233,0.896435,1.739207864581
"RNPEP",17.500953,23.286036,21.35649,225,315,201,0.216942,30.537954,29.00208,38.427234,465,354,464,0.194126333333333,1.01910657694231
"RNPEPL1",9.610044,10.234563,13.213977,167,229,161,0.0667203333333333,15.929519,16.033713,13.184043,324,268,297,0,1.06672033333333
"RNPS1",144.735149,153.114377,157.872917,1203,1558,1123,0,99.363516,89.515791,111.92786,1397,1025,1206,0,1
"RNU1.1",23.533252,36.40264,4.231163,2,3,0,0,70.664245,150.468151,67.577701,7,12,6,0,1
"RNU1.154P",0,9.247704,0,0,1,0,0,0,0,0,0,0,0,0,1
"RNU1.155P",0,0,0,0,0,0,0.01771,0,0,0,0,0,0,0.016595,1.00109679862679
"RNU105B",0,0,0,0,0,0,0.30265,0,0,0,0,0,0,0.07526,1.21147443409036
"RNU105C",0,0,0,0,0,0,0.147032,0,0,0,0,0,0,0.264793333333333,0.906892825705385
"RNU11",6.334127,0,0,0,0,0,0.0217333333333333,0,0,0,0,0,0,0.119393333333333,0.912756314432222
"RNU12",0,0,0,0,0,0,0.0898953333333333,9.354188,0,0,1,0,0,0.0648006666666667,1.02356747835745
"RNU2.1",0,0,0,0,0,0,0.99099,68.140522,42.15818,49.22636,9,4,6,0.163842,1.71070471765068
"RNU4.1",0,0,0,0,0,0,0.440761333333333,36.341612,0,0,3,0,0,0.423691666666667,1.01198972155722
"RNU4.2",0,0,0,0,0,0,0.170391333333333,0,0,0,0,0,0,0.156972,1.01159866732586
"RNU4ATAC",14.119951,0,0,1,0,0,0.0526073333333333,24.227741,0,0,2,0,0,0,1.05260733333333
"RNU5A.1",17.649939,16.183483,0,1,1,0,0.0568863333333333,7.571169,0,0,0,0,0,0.060203,0.996871668287425
"RNU5B.1",17.649939,0,0,1,0,0,0.080395,7.571169,0,0,0,0,0,0.0269723333333333,1.05201957728819
"RNU5D.1",0,0,0,0,0,0,21.4325746666667,0,0,0,0,0,0,27.5050706666667,0.786967867190693
"RNU5E.1",0,0,0,0,0,0,0.181486666666667,0,0,0,0,0,0,0.031986,1.14486695232946
"RNU5F.1",0,0,0,0,0,0,0,45.427014,18.808519,0,3,1,0,0,1
"RNU6.7",0,0,0,0,0,0,0.348269333333333,0,0,0,0,0,0,0.346573666666667,1.00125924537858
"RNU6ATAC",0,12.946786,0,0,1,0,1.06155566666667,12.113871,7.523408,0,1,0,0,0,2.06155566666667
"RNU7.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNVU1.1",23.533252,24.268427,33.144074,2,2,2,0,0,12.539013,13.51554,0,1,1,0,1
"RNVU1.14",0,0,0,0,0,0,0,7.50325,12.539013,0,1,1,0,0,1
"RNVU1.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNVU1.17",0,0,0,0,0,0,11.7742623333333,0,0,0,0,0,0,6.88238833333333,1.6206080940358
"RNVU1.19",0,0,0,0,0,0,1.55793266666667,0,0,0,0,0,0,1.31613766666667,1.10439578073439
"RNVU1.25",11.766626,10.788989,4.690332,1,1,0,1.110228,0,0,11.436226,0,0,1,0.207732666666667,1.74726415724451
"RNVU1.26",0,0,3.960568,0,0,0,0.215955333333333,0,4.179671,0,0,0,0,0.0133486666666667,1.19993776409962
"RNVU1.27",11.766626,0,0,1,0,0,0.161213666666667,0,12.539013,0,0,1,0,0.086095,1.06916399271396
"RNVU1.28",23.533252,0,4.231163,2,0,0,3.743488,70.664245,0,0,7,0,0,3.880098,0.972006709701322
"RNVU1.2A",0,0,3.878548,0,0,0,0.108911333333333,10.094892,0,0,1,0,0,0.0626653333333333,1.04351887518052
"RNVU1.3",47.066503,64.733931,16.572037,4,6,1,0.324537666666667,40.379568,137.929138,80.053585,4,11,7,0.583269333333333,0.836583920865854
"RNVU1.30",0,10.788989,0,0,1,0,0.058645,10.094892,25.078025,11.436226,1,2,1,0.0964906666666667,0.965484734328184
"RNVU1.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNVU1.4",0,0,0,0,0,0,0.135537333333333,0,0,11.436226,0,0,1,0.046556,1.0850230024321
"RNVU1.6",0,0,0,0,0,0,0.289180666666667,0,0,0,0,0,0,0.328470333333333,0.970424882151427
"RNVU1.7",0,36.40264,4.231163,0,3,0,2.62946633333333,70.664245,0,67.577701,7,0,6,1.04888266666667,1.77143688722699
"RNVU1.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869346666666667,0.920018498505277
"RNY1",0,0,0,0,0,0,0,0,0,17.15434,0,0,1,0.0930403333333333,0.91487932284292
"RNY3",8.824969,8.091741,24.858055,0,0,1,0.418382333333333,30.284676,22.570223,17.15434,2,1,1,0.267608,1.11894397426754
"RNY4",0,16.183483,0,0,1,0,3.18004,30.129432,0,0,2,0,0,2.080782,1.35681135503908
"RO60",5.812401,7.13052,8.992356,504,636,557,0.357382666666667,7.70278,8.166168,7.184089,778,734,630,0.0917633333333333,1.24329387626744
"ROBO1",79.728397,65.035738,57.995505,2173,1922,1146,0,35.406831,42.366728,32.606752,1162,1284,977,0,1
"ROBO2",47.663856,50.494888,59.012519,2095,2313,1576,0,9.399671,6.972354,11.420337,578,344,421,0,1
"ROBO3",0.921723,0.966297,6.633634,10,23,57,38255.624993,4.690904,5.025526,4.404881,80,74,64,34040.9670303333,1.12380770943439
"ROBO4",0,0.196679,0,0,1,0,0.310162333333333,0,0,0,0,0,0,0.414757666666667,0.9260683749608
"ROCK1",7.672966,4.719517,7.199143,241,223,167,0.0141276666666667,12.331832,16.428584,9.630302,626,826,519,0.0349226666666667,0.979906711226089
"ROCK1P1",1.691051,1.849331,2.915146,35,37,36,0,2.271981,2.013842,2.577438,34,15,32,0,1
"ROCK2",4.015152,3.06703,3.960304,403,365,298,3.50718666666667,20.202551,30.159766,21.652318,2539,2701,2395,7.02210833333333,0.561845649470785
"ROGDI",79.569607,73.458985,101.937617,475,554,428,0.214227333333333,23.019541,26.799704,28.977402,223,182,226,0.0570886666666667,1.14865230478932
"ROM1",1.003357,0.85589,0.639993,12,13,5,0,1.024578,0.479306,0.497289,10,6,8,0,1
"ROMO1",112.623418,149.44127,113.636823,102,137,70,9.46024366666667,178.518445,177.453587,184.61337,167,133,172,19.4784886666667,0.510791779458465
"ROPN1",0.103191,0,0.227847,2,0,3,0.077351,3.401464,1.804103,3.072594,55,21,44,0.0439473333333333,1.03199746347357
"ROPN1B",0.588826,0.586065,0.054951,7,12,1,0,3.817218,3.516268,4.877212,37,29,38,0,1
"ROPN1L",0.910683,0.783288,0.549785,9,8,4,0.0227996666666667,1.432858,0.137868,1.134148,16,1,10,0.0242,0.998632754019397
"ROR1",0.458566,0.300394,0.615634,29,19,24,14.0313313333333,2.299589,6.26109,2.05659,165,356,145,11.0905926666667,1.24322535277978
"ROR1.AS1",2.103281,2.661884,3.101382,28,30,25,0,4.341049,3.720435,2.704227,49,41,43,0.0307736666666667,0.97014507872889
"ROR2",1.661171,0.314535,0.520331,25,19,19,0,2.137742,1.719341,0.336621,55,77,19,0,1
"RORA",1.460575,1.181163,1.746232,95,111,137,0,1.461956,1.237163,0.870895,62,61,40,0,1
"RORA.AS1",0.216017,0,0.530514,2,0,2,0.948502666666667,0.270487,0.931973,0.134426,3,7,1,0.799337333333333,1.08290014916603
"RORA.AS2",0,0,0,0,0,0,14.7752613333333,0,0,0,0,0,0,20.4171006666667,0.736573151467032
"RORB",0.322767,0.267998,0.402982,43,38,38,1.495185,0.073246,0.057596,0.022431,11,7,3,0.532739,1.62792556332161
"RORC",0.0181,0,0.051029,1,0,1,0.233409,0,0.019315,0.035171,0,1,2,0.318787333333333,0.935259968627744
"ROS1",0,0,0,0,0,0,0.378334666666667,0,0,0,0,0,0,0.151716333333333,1.19676575453041
"RP1",0.02386,0.196752,0,2,3,0,0,0.071169,0.217651,0.068538,2,2,1,0.0483696666666667,0.95386201241356
