"Hs_symbol","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg__TPM","FoldChange"
"VCY.1",0,0,0,0,0,0,0.049277,0,0,0,0,0,0,0.052511,0.996927348027717
"VDAC1",168.433891,185.488229,193.627818,3027,3569,2477,0,181.305262,162.628446,182.170559,4430,3024,3215,0,1
"VDAC2",152.813742,157.602473,161.431049,1891,2208,1442,0,146.493954,147.921643,179.950114,2475,1842,2082,0,1
"VDAC3",423.516889,563.217571,466.703139,1941,2481,1475,0.109574,434.932337,389.222071,572.769863,2434,1924,2029,0.184419333333333,0.936808416388565
"VDR",0.222717,0.406825,0.091947,11,11,4,1.233488,0.17957,0.41348,0.102159,15,5,6,0.259029333333333,1.77397614246742
"VEGFA",7.178164,10.732414,4.070559,93,150,46,0,172.744577,12.284381,9.833009,3589,198,212,0.367090666666667,0.731480379745601
"VEGFB",63.878545,75.535624,53.540426,425,600,255,0,87.142219,59.781103,162.590206,717,387,380,0,1
"VEGFC",0.040617,0.251216,0.527586,1,7,9,15.0370763333333,0.646361,0.410143,0.893583,23,11,18,0,16.0370763333333
"VEGFD",0.408031,0.403533,0.57533,4,7,6,0.514344666666667,0.290016,0,0.123532,3,0,3,0.311858333333333,1.15435076195982
"VENTX",0.130379,0.122372,0.140372,4,4,3,0,0.123343,0.091191,0.112645,5,3,3,0,1
"VENTXP1",0.468941,0.047901,0.07346,9,1,1,0,0.149583,0.294682,0.219948,4,6,4,0,1
"VEPH1",0.325918,0.253895,1.473666,3,8,11,32.70831,9.049116,0.818642,0.972846,166,23,23,22.1632143333333,1.45525182795946
"VEZF1",10.520505,9.269953,12.460455,500,495,433,0,18.748149,13.071177,17.054035,1109,604,836,0,1
"VEZT",93.969548,89.305285,94.856806,1877,1826,1476,0.0238373333333333,72.815238,86.366483,99.832959,1856,1878,1826,0.233629,0.829939417226195
"VGF",331.756006,407.097394,189.601894,6030,8908,2146,0,68.677231,79.885823,95.286783,1892,1673,1597,0,1
"VGLL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122206666666667,0.987926874969951
"VGLL2",0,0,0.067495,0,0,1,0.314162,13.939579,0,0,444,0,0,0.0552716666666667,1.24533050731012
"VGLL3",0.661625,0.537181,0.319181,64,69,31,0,9.572054,0.756457,3.611406,1604,79,453,0.0825606666666667,0.923735759843482
"VGLL4",12.685709,32.218087,13.933044,365,459,367,0.321785666666667,49.699573,38.264933,39.45548,1832,1006,1243,0.351918666666667,0.977710937245732
"VHL",26.177517,27.405506,34.663775,1034,1100,894,0.131573666666667,19.758582,20.392432,25.625257,1019,838,874,1.913764,0.3883546047884
"VHLL",0.486604,0.59222,0,3,4,0,0.00316733333333333,0,0.150899,0,0,1,0,0.0121016666666667,0.991172494199364
"VIL1",0,0,0,0,0,0,7.84441733333333,0.008169,0,0,1,0,0,13.8792343333333,0.594413471499642
"VILL",2.2503,3.119113,3.928134,63,87,51,0,3.597819,3.375918,4.910571,105,110,116,7.36263966666667,0.119579467711132
"VIM",81.839767,135.08142,175.026853,1711,2995,2564,22.2297353333333,1210.61722,673.191771,896.007291,36520,15307,18221,5.60016366666667,3.51956959047127
"VIM.AS1",1.15339,1.137678,0.687902,16,17,6,0,1.214248,0.883096,1.108372,20,12,13,0,1
"VIP",0.220839,0,0,3,0,0,0,0.163609,0,0,4,0,0,0,1
"VIPAS39",10.063957,11.227326,13.430011,313,365,291,0,15.445932,14.727787,15.991719,467,415,383,0,1
"VIPR1",0.882275,1.18266,0.352048,14,24,4,0,0.086724,0.399077,0.319702,2,3,3,0,1
"VIPR2",0.157275,0.286627,0.161661,8,15,5,0,0.15286,0.176572,0.062581,11,5,3,0,1
"VIRMA",17.37025,20.272352,18.672803,428,477,347,16.212327,27.960985,17.86317,22.577155,1011,540,568,17.4174793333333,0.934564751694758
"VIT",0,0,0,0,0,0,3.082568,0.127032,0.034372,0,4,1,0,0,4.082568
"VKORC1",24.303283,27.392566,34.554468,196,254,177,0,46.95514,29.72256,37.647104,558,262,293,5.60016366666667,0.151511394338656
"VKORC1L1",22.478595,21.599112,21.494473,1534,1563,1152,0.055642,11.230042,14.970808,15.045089,1177,1089,1064,0.202650333333333,0.87776302948682
"VLDLR",15.13308,10.058136,7.585806,562,560,379,0.334984,16.304027,9.917584,11.096663,842,419,470,0.275302333333333,1.04679805337662
"VLDLR.AS1",2.503638,1.906284,3.938828,86,98,81,0.167211666666667,1.982574,1.3631,1.848534,66,45,58,0.036049,1.12659890281895
"VMA21",12.586393,11.904911,11.784458,695,791,528,0,7.736605,7.624729,9.921584,634,494,589,0,1
"VMAC",0.799771,0.756509,0.449158,22,23,9,0,1.747068,1.349575,1.030451,69,41,27,0,1
"VMO1",1.349601,1.704278,2.36623,8,12,10,0.0368653333333333,1.923271,1.889812,1.371474,16,13,8,0.076245,0.963410128115191
"VMP1",108.37103,123.027679,84.863359,895,899,517,0.0542856666666667,90.833591,113.638381,113.395849,1042,926,919,0.388257666666667,0.759430826121856
"VN1R1",1.596313,2.411047,2.261968,48,78,48,0,1.725081,1.882453,2.404514,71,59,69,21.241874,0.0449602403106861
"VN1R2",0.278315,0.200724,0.480766,4,3,5,0,0.248189,0.33203,0.355993,5,5,5,0,1
"VN1R3",0,0,0,0,0,0,4.18389933333333,0,0,0,0,0,0,2.88007133333333,1.33603196642261
"VN1R4",0,0,0,0,0,0,5.883313,0,0,0,0,0,0,0,6.883313
"VN1R5",0,0,0,0,0,0,0.262670666666667,0.052051,0,0,1,0,0,0.322718333333333,0.954602831794625
"VNN1",0.059652,0.018507,0.05576,3,1,2,0,0.029071,0.094821,0.062804,2,5,3,5.52197966666667,0.153327678267831
"VNN2",0,0,0,0,0,0,0,0.125497,0,0.18673,1,0,1,0,1
"VNN3",0.092458,0.216694,0.125886,1,3,1,0,0,0,0.329566,0,0,4,0,1
"VOPP1",19.684197,24.282633,20.6734,643,846,524,24.0092,16.331476,20.013463,21.412529,746,736,712,29.5413446666667,0.818863749221083
"VPREB1",0,0,0,0,0,0,18.5338106666667,0,0,0,0,0,0,20.3255906666667,0.91597981842535
"VPREB3",0.27583,1.755728,0.775262,1,7,2,0,0.774124,0.254943,0,5,1,0,0,1
"VPS11",27.37453,21.550886,27.169441,435,486,376,0.218317666666667,17.791419,24.08574,32.182132,648,526,559,0.077915,1.13025393158706
"VPS13A",19.332063,19.808967,15.878109,939,1006,622,0,24.33557,15.155772,19.489241,1502,935,745,0,1
"VPS13B",6.421218,11.948688,8.989747,452,541,379,0,15.773189,16.036643,6.963124,927,554,432,0,1
"VPS13B.DT",6.573603,9.125294,12.903418,20,29,19,0,7.720723,2.023321,5.687912,29,7,13,0,1
"VPS13C",24.818894,23.458103,32.75072,1027,1000,806,0,31.499062,22.361261,22.262066,1514,950,830,0,1
"VPS13D",33.411519,32.10138,27.556377,1018,1157,685,0,24.617442,27.292822,22.210735,1472,1068,758,0,1
"VPS16",28.344091,30.560027,29.41412,618,728,440,32.6875053333333,21.105303,19.354061,23.458064,662,499,480,41.510309,0.792454962708771
"VPS18",10.193406,10.793978,10.227836,436,551,375,0,7.340904,11.521053,11.538292,542,510,553,0.053543,0.949178154095277
"VPS25",30.930146,34.116198,42.287908,359,386,305,0,35.884712,37.270413,47.321057,555,443,478,9.72210233333333,0.0932652915362649
"VPS26A",49.782693,59.964589,63.423939,771,869,625,0,52.643182,51.745539,65.096095,1009,723,843,0,1
"VPS26B",53.671716,53.24235,56.665853,1905,2145,1488,0,32.899538,37.930749,41.732627,1536,1433,1385,0,1
"VPS26C",33.045411,28.289345,22.202966,453,508,376,0,26.649281,24.130925,30.091315,743,559,589,0,1
"VPS28",75.727097,70.473588,74.258059,608,660,485,0,71.696149,65.640878,73.371537,870,608,634,0,1
"VPS29",100.844125,102.606863,99.266229,692,751,537,4.41913666666667,88.872654,104.934269,123.414429,821,728,781,2.660887,1.48027968813751
"VPS33A",30.978995,31.140935,37.019413,761,812,550,3.97002333333333,22.758603,30.975355,29.899439,646,768,767,6.337957,0.677303414742459
"VPS33B",34.432566,42.907334,39.800813,335,401,253,0,20.025984,24.932098,41.819469,254,295,323,0,1
"VPS33B.DT",0.99467,0.660945,1.47582,16,9,8,4.94823366666667,1.066154,0.785726,1.275446,18,9,8,9.12140366666667,0.587688611437985
"VPS35",117.547515,190.695939,139.927013,2872,3355,2126,0,97.367961,115.307784,117.232659,2897,2603,2690,0,1
"VPS35L",22.70303,31.031978,26.249705,525,691,466,0,27.908061,24.305129,23.756842,750,590,613,0,1
"VPS36",28.020053,33.014359,30.737804,1017,1224,1021,0.696197666666667,35.370288,28.281119,29.525131,1406,1189,1089,0.890326333333333,0.897304151540678
"VPS37A",19.699063,19.975509,26.037242,310,342,283,0.358590333333333,21.923495,17.493904,17.743923,411,291,323,3.720001,0.28783687404586
"VPS37B",7.525736,6.370298,8.599991,219,234,199,1.715501,23.879708,15.540855,21.557855,1130,554,671,5.37550466666667,0.425927223329876
"VPS37C",4.83701,7.403227,5.213769,118,154,118,0,9.073476,6.235231,6.68157,272,164,182,0.0583036666666667,0.944908376959228
"VPS37D",8.056188,8.348157,9.303703,114,152,95,0.0675763333333333,5.809401,5.112733,7.853623,138,89,116,0,1.06757633333333
"VPS39",59.75165,63.843552,54.731629,1383,1507,1056,23.1329183333333,68.3201,59.510068,59.631029,1730,1265,1362,27.8071423333333,0.837740795462681
"VPS41",80.1009,103.835092,79.148129,1103,1361,917,0,82.426858,72.931363,62.527369,1192,1061,1028,0,1
"VPS45",20.829794,24.880084,25.283423,499,640,426,0,22.744163,25.567775,27.315713,725,531,617,0,1
"VPS4A",20.73258,23.756372,22.473683,765,978,583,1.52730566666667,20.627519,18.091109,23.24258,1003,723,803,1.28682166666667,1.10516080178239
"VPS4B",27.683652,25.805889,31.269016,661,679,506,0,29.474783,46.500972,37.013277,812,849,906,0,1
"VPS50",37.893076,38.667738,54.411682,739,774,583,0.0173933333333333,31.867601,40.317684,40.777096,615,648,652,0,1.01739333333333
"VPS51",65.45185,67.267519,46.915665,263,342,207,7.84441733333333,80.423459,80.208552,93.227681,534,344,388,8.27907066666667,0.953157665358154
"VPS52",24.462392,22.152617,24.843542,352,401,336,0,27.612156,26.673133,27.689451,647,483,472,0,1
"VPS53",26.040185,33.662557,27.499743,1364,1592,1014,5.39449433333333,30.001719,34.660574,36.07355,1406,1365,1380,18.809671,0.322796594316651
"VPS54",8.780914,8.456913,13.845665,371,362,321,0,13.798271,9.608897,13.62138,785,407,474,0,1
"VPS72",101.746706,131.532783,146.277447,326,417,306,0,95.060853,107.191373,105.328012,416,319,374,0,1
"VPS8",89.826098,108.916469,96.813714,1172,1287,872,213.944615333333,68.422234,95.793262,68.173696,1141,1015,982,214.283098333333,0.998427730729349
"VPS9D1",132.40104,143.993918,150.043415,414,443,332,7.192659,80.567157,256.438481,193.428046,501,465,427,8.27907066666667,0.88291805228196
"VPS9D1.AS1",2.494964,1.903236,1.780288,36,43,14,0.546865666666667,2.175099,2.398513,1.876232,47,37,30,1.12258566666667,0.72876477541464
"VRK1",12.802775,20.981563,12.626005,80,81,73,0,21.366593,33.305844,17.6109,177,117,100,0,1
"VRK2",0.190881,0.31713,0.491025,3,6,8,0.728559333333333,2.789885,2.174918,1.893463,87,37,34,1.827991,0.611232261111628
"VRK3",29.222134,37.896492,29.223855,296,375,209,0,24.685522,22.490525,26.894285,363,300,265,0,1
"VRTN",0.045054,0.02034,0.031686,2,1,1,0.878065666666667,0.031379,0,0,2,0,0,0.987992333333333,0.944704682798073
"VSIG1",2.382014,1.523151,1.754687,25,33,18,0,1.070914,0.048785,0.438304,19,2,8,0,1
"VSIG10",4.288834,12.475415,11.216024,60,72,78,0,13.589769,9.866035,13.84184,163,101,99,0.005878,0.994156348980691
"VSIG10L",4.733655,3.677423,5.426813,136,120,112,12.586818,5.225192,3.944416,5.398765,215,128,149,9.52135466666667,1.29135633484966
"VSIG10L2",0,0.248198,0.042322,0,1,2,0.0200123333333333,0,0,0,0,0,0,0.050351,0.971115687359114
"VSIG2",0,0.139714,0,0,2,0,0.0845626666666667,0.054014,1.261257,1.294884,1,18,16,0.078193,1.00590772400365
"VSIG4",0.152763,0.279568,0.080241,3,5,1,0,0.378957,0.214315,0,11,3,0,0,1
"VSIG8",0,0,0,0,0,0,0.0272203333333333,0,0,0,0,0,0,0.108414333333333,0.9267476091221
"VSIR",0.01577,0.014286,0,1,1,0,147.380826666667,0.711595,0.127539,0.43171,18,3,4,102.641489333333,1.43167401029372
"VSNL1",22.449468,36.396583,22.529436,354,623,233,0,12.851174,4.662772,6.187581,273,71,109,0,1
"VSTM1",0,0,0,0,0,0,0,0,0.165254,0.840595,0,2,3,0,1
"VSTM2A",24.874926,26.096723,25.057015,711,831,476,0,1.80789,0.504152,0.352871,54,5,5,0,1
"VSTM2A.OT1",2.44703,2.000625,2.248486,88,76,58,0,0,0.026609,0,0,1,0,0,1
"VSTM2B",6.036745,4.995227,5.059593,91,86,53,0,3.134015,0.962871,0.969319,69,16,14,0,1
"VSTM2L",40.347224,37.911284,49.1151,853,930,721,0,24.960398,37.764542,48.626835,789,889,986,0,1
"VSTM4",3.732955,3.924623,5.037271,305,359,280,0.104129333333333,7.877821,5.298794,4.766776,878,440,362,0,1.10412933333333
"VSTM5",3.939207,5.498053,5.012187,72,99,62,0.0841143333333333,1.169239,1.809305,1.596678,28,43,29,0.026412,1.056217516293
"VSX1",0,0.313654,0,0,6,0,0.052145,0.031053,0,0.095331,1,0,2,0.0162763333333333,1.03529420639859
"VSX2",0,0,0.036758,0,0,1,0.0221043333333333,0,0,0,0,0,0,0.052081,0.971507263540862
"VTA1",34.781663,40.150731,38.850545,1040,1060,828,0,30.933432,35.303982,42.95355,1136,1015,1124,0,1
"VTCN1",1.38933,0.828051,0.878583,24,29,20,0,0.646943,0.860561,0.51352,17,22,16,0,1
"VTI1A",18.233813,13.642984,15.260401,324,321,236,0,12.894708,15.705689,9.034081,434,349,242,0,1
"VTI1B",66.745181,84.911085,101.519394,969,1146,867,0,64.379438,56.424185,70.240347,1211,853,863,0,1
"VTN",0.244385,0.783176,0.272716,2,5,3,0.235244,1.245237,1.739179,1.614233,19,21,13,0.587467333333333,0.778122468451844
"VTRNA1.1",17.649939,0,0,1,0,0,0.202716333333333,0,0,0,0,0,0,0.20428,0.998701575491857
"VTRNA1.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"VTRNA1.3",0,0,0,0,0,0,0,0,0,0,0,0,0,32.442201,0.0299023380668037
"VTRNA2.1",0,0,0,0,0,0,0.0669326666666667,0,0,0,0,0,0,0.0898656666666667,0.9789579572039
"VWA1",12.636055,6.197575,4.140177,187,127,51,65.9432843333333,15.044952,21.428908,20.906903,339,326,297,68.6881086666667,0.960612730265612
"VWA2",0.133379,0.165376,0.174865,9,13,10,13.6805126666667,1.130623,1.193371,1.175826,123,94,79,0,14.6805126666667
"VWA3A",0.215593,0.591424,0.600518,9,10,7,0,1.914421,0,0.071788,33,0,2,0,1
"VWA3B",0.088867,0.206398,0,5,3,0,0,0.379857,0.067759,0,4,2,0,0,1
"VWA5A",29.504068,25.15647,17.428667,1145,1051,497,0,11.172296,12.418346,12.826541,553,475,428,0,1
"VWA5B1",0.542611,0.302131,0.165684,19,15,6,0,0.533665,0.302491,0.327167,15,13,6,5.60016366666667,0.151511394338656
"VWA5B2",24.662385,22.740435,20.406566,492,623,337,0.157665,1.951247,1.48885,1.142982,56,27,23,3.45908466666667,0.259619425631
"VWA7",3.028727,2.406556,4.461021,45,57,57,0,1.588867,1.993687,2.987273,53,33,36,0,1
"VWA8",3.42195,3.922506,3.168869,261,331,208,0,5.690511,5.893665,3.523686,593,388,327,0,1
"VWA8.AS1",0.038351,0.577981,0.216008,1,12,4,0,0.055651,0.29582,0.0803,2,3,2,0,1
"VWC2",0.528767,0.517927,0.347023,75,79,35,7.192659,0.031223,0.047059,0.209056,6,7,28,0,8.192659
"VWC2L",0.716219,1.684598,2.991666,29,82,98,5.89687366666667,0.036205,0.910232,0.92719,3,37,37,16.480588,0.394544718213522
"VWC2L.IT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"VWCE",4.969604,5.789171,4.99051,93,108,65,29.9404663333333,2.880379,4.932051,4.785131,97,69,75,12.9628033333333,2.21592080004946
"VWDE",0.442887,0.10837,0.174396,7,8,5,0.00972666666666667,0.068731,0.674654,1.162629,6,9,20,0.00767933333333333,1.00203173099379
"VWF",0.332145,0.209924,0.034681,11,9,3,0,0.0115,0.022743,0.008725,2,3,1,0,1
"VXN",0.174578,0.157286,0.180104,3,7,5,0,0.279274,0.253673,0.684935,10,11,22,0,1
"WAC",43.524364,54.387081,50.919441,1181,1461,1011,0,67.215105,51.040435,63.965575,2012,1239,1446,0,1
"WAKMAR2",0.627983,0.557402,0.719326,7,6,5,18.2406836666667,0.881714,0.137426,0.529581,14,2,5,16.5581416666667,1.09582688372963
"WAPL",5.403831,5.62365,6.569498,305,342,277,0,9.180214,7.300074,7.977697,786,407,439,0.00828733333333333,0.99178078206543
"WARS1",554.965155,569.501118,679.785354,1879,2206,1388,0,442.719203,942.102995,603.506006,2195,3015,2669,0,1
"WARS2",4.739279,3.673491,3.833277,134,141,99,0,5.462026,2.910014,3.727914,198,105,126,0,1
"WARS2.AS1",4.521783,5.039963,5.553318,128,142,111,8.28601833333333,9.191759,7.249339,10.737431,316,171,190,0,9.28601833333333
"WAS",0.909872,1.878557,1.193187,10,16,7,0.0124743333333333,5.675599,1.243304,5.538465,14,7,8,0,1.01247433333333
"WASF1",60.892229,68.675585,73.471942,1658,1898,1440,0,36.019597,55.710354,54.507376,1336,1478,1375,0,1
"WASF2",4.063975,4.039319,5.111384,264,323,244,0,18.005016,8.671908,9.702095,1637,552,661,0,1
"WASF3",26.618531,28.392525,30.907482,1422,1641,1050,0,17.706633,21.72259,22.262379,1179,1115,1132,0,1
"WASH2P",12.057717,14.611627,17.883227,409,517,403,0,12.738496,11.204705,13.631625,632,413,432,0,1
"WASH5P",409.581039,519.854438,539.692408,2206,2344,1847,0,336.821907,416.266317,367.512588,2518,1985,1708,0,1
"WASH8P",8.71437,7.927188,12.217516,194,195,193,0,9.214636,9.802217,10.888119,294,237,229,0,1
"WASHC1",9.552839,9.306452,13.331862,214,237,218,0,10.563544,8.733101,13.006714,343,218,283,0,1
"WASHC2A",28.830351,25.040246,24.23911,965,968,623,7.84441733333333,21.30651,23.573879,26.513045,1076,1031,896,5.60016366666667,1.34003000228631
"WASHC2C",143.430112,130.953368,86.646794,721,756,502,0,65.942192,103.148657,112.259215,830,713,816,0,1
"WASHC3",34.255926,56.798884,38.833207,192,231,142,0,31.898323,50.872998,46.297166,224,225,220,0,1
"WASHC4",11.161844,15.154751,24.936233,478,450,363,0,39.809011,28.79947,26.378594,1044,661,621,0,1
"WASHC5",26.184472,30.782886,23.668847,443,544,277,0,25.83767,19.9999,25.415905,644,498,492,0,1
"WASIR1",0.536809,0,0.033114,6,0,0,0,0,0,0.217183,0,0,2,0,1
"WASIR2",0,1.100266,0.347812,0,14,3,7.84441733333333,1.575857,1.934313,1.741002,25,24,19,0,8.84441733333333
"WASL",9.171588,10.450851,11.479146,526,643,472,0,15.769017,12.81577,14.435105,1227,768,790,0,1
"WBP1",35.815856,29.282264,36.116359,432,429,346,0.180767666666667,53.897195,44.263465,52.700535,990,597,621,0.047175,1.12757434685384
"WBP11",46.760054,44.232192,44.669021,1184,1336,904,0,42.204251,35.931831,40.243456,1463,1081,1070,0,1
"WBP11P1",0.054789,0.025147,0.075479,2,1,2,0.262654666666667,0.038667,0.050303,0.046313,2,2,1,0.232916333333333,1.02412031743706
"WBP1L",11.375861,12.376506,9.330725,623,711,364,0,11.489176,9.665005,10.773034,829,567,555,13.8792343333333,0.0672077593239957
"WBP2",84.420337,88.237992,99.780902,1285,1519,983,102.312765,64.563042,77.632255,77.708265,1402,1275,1142,108.819158,0.94075357052
"WBP2NL",0.067453,0.645953,0.065207,1,9,2,0,0.741089,0.496996,0.023735,21,8,1,8.27907066666667,0.107769413115078
"WBP4",6.75801,7.36235,7.268306,202,235,155,0.0244603333333333,6.977937,7.215804,6.738973,282,225,191,0,1.02446033333333
"WDCP",4.156158,5.590858,6.062,209,243,189,0,6.623037,5.715893,5.244362,281,218,253,0,1
"WDFY1",18.197113,29.591404,20.395296,588,660,458,2.05296366666667,31.066126,27.671273,26.72086,1086,749,790,0.484577333333333,2.05645310494659
"WDFY2",6.610234,8.748281,9.811455,592,608,540,0,11.907034,10.555322,9.184141,1157,1064,865,0,1
"WDFY3",26.747161,26.511999,27.191788,1529,1667,1261,0.795077666666667,18.21082,18.182177,15.815977,1836,1347,1157,2.36591833333333,0.533309928791103
"WDFY3.AS2",2.428191,2.287487,1.760195,51,61,41,0.030626,1.589939,2.715525,1.837128,81,55,47,0.323901,0.778476638358911
"WDFY4",0.456307,0.902502,0.042072,18,22,4,0,0.151348,0.71448,0.561271,13,31,24,0,1
"WDHD1",1.578801,1.483882,1.980215,62,65,55,0,7.413416,6.44988,9.754295,434,292,278,0,1
"WDPCP",8.565902,8.531968,4.006363,374,356,128,37.1590076666667,3.579715,3.22558,2.700862,205,132,136,28.473313,1.29469692350726
"WDR1",252.676326,245.835461,226.214325,1773,1954,1418,1.10649866666667,327.495863,374.084306,321.263545,2719,2412,2312,2.30295,0.637762807994873
"WDR11",104.161571,159.972964,74.9283,891,955,657,1.30328166666667,80.461675,91.731637,103.022969,1434,1041,985,3.77130266666667,0.482736440670151
"WDR11.AS1",10.212189,1.071026,1.458734,45,49,19,0,6.882936,5.189755,0.604631,34,39,25,0.429421666666667,0.699583631142199
"WDR12",70.976269,77.888795,77.379529,571,689,551,6.12911033333333,56.856679,67.99503,97.065077,582,678,667,6.844577,0.908794742321139
"WDR13",50.931564,46.675219,52.222517,592,613,435,9.079943,71.461152,52.766225,65.310258,831,647,617,10.2884836666667,0.892940389307085
"WDR17",8.772798,8.902981,9.685568,245,250,211,23.7327313333333,7.558942,6.330436,6.141205,393,274,195,44.7223463333333,0.540933117321283
"WDR18",10.033173,16.199955,12.383843,132,193,124,0,18.958362,11.834378,21.662397,303,178,232,0,1
"WDR19",33.409891,23.302285,26.652455,505,449,284,8.99167933333333,25.75052,14.828079,16.792626,595,262,229,9.957004,0.911898848748557
"WDR20",17.017663,13.55352,18.658674,315,300,258,3.45105966666667,11.524028,13.376122,16.349183,379,347,339,4.395575,0.824946306309646
"WDR24",2.843803,3.289422,3.228939,115,122,95,0.588315666666667,5.164508,3.744509,4.260253,258,156,169,0.441329333333333,1.10197970022118
"WDR25",10.899519,12.973631,12.484158,166,183,122,0.069023,6.92729,6.751745,8.597404,126,116,121,0.23063,0.868679456863558
"WDR26",36.834384,32.627347,35.678938,2101,2084,1478,0.553858666666667,44.89217,36.448429,32.252316,3746,2076,1910,0.932697666666667,0.803984344507755
"WDR27",18.736443,18.904656,20.92505,325,419,280,0,31.830893,20.1822,20.48078,861,386,353,16.5581416666667,0.0569536354692054
"WDR3",11.249811,13.059966,12.810125,663,668,475,0,13.716088,12.314987,9.496445,797,708,632,0,1
"WDR31",0.853457,1.587327,1.04833,56,76,38,41.9393696666667,2.985347,1.15781,1.856184,145,63,58,45.1413326666667,0.930605320328922
"WDR33",13.437546,12.262413,15.973855,881,812,762,0,12.093408,10.143133,13.119616,999,816,872,0,1
"WDR34",4.611817,5.428545,6.059099,82,101,77,3.368721,10.409648,6.039326,10.168413,241,110,155,0.0822256666666667,4.03679300404691
"WDR35",2.691709,2.169284,2.249095,197,183,124,1.01040833333333,4.127393,2.569874,2.495563,452,253,210,0.555284,1.29263101358551
"WDR36",3.165781,3.137696,3.65123,280,296,231,0,4.34023,3.231313,3.434637,494,292,288,0.117238666666667,0.895063901595481
"WDR37",20.040612,21.57401,20.721974,986,1080,742,0.181972333333333,15.647676,18.256919,19.259177,933,946,840,0.240458666666667,0.952851042195145
"WDR38",0,0,0,0,0,0,0,0.137695,0.258664,0.220019,3,4,3,0,1
"WDR4",4.464247,5.774563,6.574462,101,135,83,0,3.82444,4.215599,6.342191,114,100,113,0,1
"WDR41",72.021934,69.720786,80.479418,780,817,668,26.2115323333333,73.221201,76.849685,81.78403,1212,906,981,20.908828,1.2420350524151
"WDR43",24.891845,23.824019,21.149307,316,354,225,0,20.623499,22.803882,25.610098,487,364,429,0,1
"WDR44",10.216974,9.336655,11.894103,457,444,405,0,11.373472,7.786749,7.884058,763,383,368,6.209303,0.138709664443289
"WDR45",93.337965,144.201873,80.254552,265,319,217,0,90.265141,99.187273,94.43106,402,376,397,0,1
"WDR45B",56.427674,64.618788,60.399187,763,983,779,0,60.040978,62.517947,59.319746,1766,914,943,0,1
"WDR46",29.323286,20.679634,36.483574,304,297,239,0.431383,28.043731,35.486266,32.036,481,442,374,0.374622,1.04129207884058
"WDR47",48.566773,43.649933,47.089949,2053,2271,1623,0,25.976132,33.656581,31.693673,1558,1678,1676,0,1
"WDR48",35.633262,33.864218,40.053193,897,976,802,0,32.144448,29.506813,42.056436,1112,870,905,0,1
"WDR49",0.54252,0.850029,0.573565,4,3,9,88.886609,1.534067,0,1.400363,34,0,12,90.5093143333333,0.982267320598399
"WDR5",10.360967,11.31006,12.852904,422,508,348,0.0785583333333333,12.00426,11.786012,13.011681,663,447,483,0.20803,0.892824129643579
"WDR53",4.231722,4.657919,6.690667,33,46,42,0.743771333333333,7.807275,6.572984,5.497059,93,57,57,0.720554333333333,1.01349390690558
"WDR54",17.416782,15.727963,22.48055,167,166,129,1.46026166666667,32.447144,18.892648,19.247771,418,171,158,1.217199,1.10962600410097
"WDR55",8.506935,9.224303,10.017896,402,487,332,0,10.766196,9.959604,10.943945,713,488,482,12.9628033333333,0.0716188559078752
"WDR59",63.79805,61.216489,63.877778,548,510,398,5.883313,65.450179,66.183642,81.008867,726,577,621,15.9314053333333,0.40654115027585
"WDR5B",1.041796,1.072018,1.038235,59,65,42,0.051724,1.849144,1.516184,1.821365,143,90,98,0.0559706666666667,0.995978423643081
"WDR6",190.708997,191.354973,256.612592,2366,2618,2064,0.010687,163.756868,177.813019,138.165924,2889,2434,2520,0.008259,1.00240811140788
"WDR60",10.70923,13.273095,12.485262,338,338,251,12.698322,19.968546,13.146166,13.709674,718,398,329,7.262668,1.65785700212086
"WDR61",44.486402,47.946676,42.330226,493,511,324,5.883313,43.421,39.101257,51.372968,646,444,530,0,6.883313
"WDR62",1.062893,0.712118,1.302843,50,48,53,0.313828,2.890001,1.499591,3.146272,190,102,128,0.0694756666666667,1.22847862831225
"WDR63",0.701078,0.433596,0.329265,9,16,4,0,2.290976,0.670592,0.487422,58,16,6,0,1
"WDR64",0,0,0,0,0,0,0.176303666666667,0.331985,0,0,5,0,0,0.0703366666666667,1.09900342882769
"WDR66",6.576951,5.26165,2.66711,106,116,52,0.351658333333333,1.213042,2.461508,2.680865,52,57,55,0.346487666666667,1.00384011439144
"WDR7",28.629208,20.185179,26.395878,1065,1142,767,0,23.271806,29.786897,16.22313,1145,1093,708,0,1
"WDR70",19.210768,22.029161,22.849853,250,255,230,1121.707846,20.587262,20.284117,23.648891,349,274,286,998.431013333333,1.12334701547384
"WDR72",0.458736,0.185119,0.052318,2,12,2,33.27776,0.901426,0.886461,0.292165,56,26,14,13.8792343333333,2.30373144424569
